Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1757298,0.0,-8.821130284766221,183.58695652173913,-0.3501332,0.11375571,-8.821130253698515,0.10016404643006947,0.36905938,0.100074686,0.00029983727,0.08418925,1.3425107
20000,2.033584,0.0,-1.59559615924243,147.43055555555554,-0.7508567,0.1096262,-1.6358215657758042,0.32315602594278225,0.07155037,0.10278785,0.0002995323,0.1946136,0.89055616
30000,1.8426625,0.0,0.016568260363916437,107.3170731707317,-0.38528118,0.19188881,0.05621844093974044,0.17540933464358494,0.057027895,0.10148376,0.00029924937,0.14614992,0.8217794
40000,1.7203496,0.0,0.2518016087737495,106.46236559139786,-0.14588323,0.17972828,0.24235161914620348,0.13674766050591583,0.049305618,0.09113386,0.0002989671,0.1272278,0.8942506
50000,1.6548258,0.0,0.5576291952550165,96.04716981132076,0.087803334,0.18233483,0.5389236110561298,0.16438138754686937,0.060060106,0.10032115,0.00029865652,0.16109347,0.5825561
60000,1.6674739,2.0,1.1438068562557044,46.46568627450981,0.48542446,0.24209441,1.1410931367792336,0.06662576748332118,0.054374117,0.09522972,0.0002983464,0.13061585,0.29191047
70000,1.6519909,6.0,1.4212149163036625,17.888392857142858,1.1341599,0.29048476,1.4212977577533041,0.01393504310077073,0.024308756,0.103611305,0.00029804,0.084686756,0.19759852
80000,1.5699105,10.0,1.421364258405649,18.092140921409214,1.191511,0.26868352,1.4212719915686427,0.013847409255450239,0.018171195,0.105473116,0.00029773358,0.08995425,0.18883266
90000,1.4825366,11.0,0.5424855185333456,107.77777777777777,0.6443328,0.2409826,0.5424854667098434,0.13917071200665776,0.023105018,0.10537765,0.00029745538,0.11772582,0.22820532
100000,1.5534675,11.0,-0.059419197748929,160.81034482758622,0.23804271,0.18845105,-0.025827113006796156,0.11192700729173209,0.019581277,0.10216608,0.0002971617,0.06517401,0.11329721
110000,1.6066774,11.0,0.4370492278598249,115.73684210526316,0.22625975,0.11940811,0.4074192913537173,0.06669283420154729,0.022893604,0.09753374,0.00029685022,0.05811871,0.104339205
120000,1.6528862,11.0,0.48031445540326795,115.79012345679013,0.18434851,0.087986976,0.48031440414028403,0.058124223425064556,0.03187598,0.097176805,0.00029653788,0.04372752,0.09852336
130000,1.6219424,12.0,0.9972118079823038,79.17699115044248,0.38850224,0.076639935,0.9938267663653407,0.03161953916423954,0.039946385,0.09434664,0.00029622862,0.040367045,0.08535336
140000,1.5589865,14.0,1.2972649823791618,41.564516129032256,0.95485234,0.071459986,1.298415511606201,0.017807562275969933,0.021621091,0.10019936,0.0002959507,0.034212828,0.09544028
