Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1795764,0.0,0.43882860371931676,86.68571428571428,0.15268914,-0.0053136223,0.4340833230660512,0.04049228767130094,0.015888266,0.11228968,0.00029982557,0.06848876,1.3696511
20000,2.0896065,2.0,0.8069145086565581,35.36086956521739,0.5274113,-0.0044200523,0.82324891150258,0.05147532476559607,0.018011982,0.09546224,0.0002995405,0.12758806,0.8178976
30000,1.9909748,2.0,0.659591473865872,55.85641025641026,0.49621394,0.12878999,0.6412448901302961,0.09573716866992871,0.017033193,0.101049185,0.00029922804,0.15448752,0.5621134
40000,1.7032795,4.0,0.8417456621630279,35.163763066202094,0.67288333,0.21110925,0.8419221958424572,0.08557447504239216,0.014455372,0.10384481,0.00029895117,0.21564424,0.25578916
50000,1.4678,7.0,0.8482626449170338,37.01136363636363,0.72416353,0.2696298,0.8482978640853679,0.04858695395899929,0.0058306297,0.09147419,0.0002986732,0.14120916,0.13166559
60000,1.2844176,10.0,0.843482958689134,38.196850393700785,0.75233823,0.3297823,0.8435751784081552,0.0540921075598282,0.0037190474,0.09879794,0.00029836377,0.12226711,0.11127088
70000,1.2940576,11.0,0.7486906592046318,61.8562091503268,0.6584112,0.39951542,0.7493896259889974,0.22075189351309815,0.0066820877,0.09804894,0.00029805297,0.24432564,0.23155317
80000,1.2361325,11.0,0.5547340425587438,102.53535353535354,0.4920744,0.38806033,0.5522278720627025,0.19622467966436655,0.0069622346,0.09933736,0.00029774348,0.18036914,0.32134455
90000,1.1269069,14.0,0.8799523966278814,29.104166666666668,0.7778686,0.29013398,0.879968272788184,0.02491342381247142,0.003493613,0.100076124,0.00029743553,0.07587397,0.11160414
100000,1.1199219,16.0,0.8233119473032174,43.23394495412844,0.7618017,0.29275542,0.823182661239415,0.05979841181978617,0.0032387562,0.10273076,0.00029715654,0.10584076,0.120837465
110000,1.163765,16.0,0.6738169715495506,78.41803278688525,0.5669386,0.2466501,0.6733443453784816,0.10725578476967336,0.006476453,0.10093264,0.00029687345,0.13655564,0.2278508
120000,1.0668519,16.0,0.6543824563503208,79.5813953488372,0.5592403,0.22790638,0.6544134203315706,0.10570751605627611,0.0074110096,0.09878694,0.0002965621,0.13240305,0.15015306
130000,1.0244064,17.0,0.712340659191696,69.15328467153284,0.5715493,0.19018024,0.7135863704402952,0.11828929589667024,0.007980547,0.10127306,0.00029625162,0.118982814,0.12810004
140000,1.0895662,17.0,0.3238767544286045,126.58904109589041,0.45011136,0.15815976,0.32024199546199955,0.271352991857247,0.008505741,0.0959217,0.00029592533,0.17530349,0.3023016
150000,1.138681,17.0,0.29513337128737477,124.9625,0.36585948,0.11364091,0.317870819196105,0.21704155743427692,0.009842259,0.09990697,0.0002956431,0.15232936,0.34084025
160000,1.1275102,17.0,0.5004444771450482,89.97297297297297,0.38967896,0.19029044,0.4870714343019894,0.12479936292844027,0.01026832,0.09763866,0.00029536238,0.13119222,0.28972572
170000,1.0276356,17.0,0.5950656465720385,78.4724409448819,0.5037578,0.25591996,0.5963783202663301,0.11823991301380807,0.008923064,0.09749131,0.00029505292,0.14859937,0.2219049
180000,0.9257866,18.0,0.7602307909890216,58.946745562130175,0.63651526,0.2051212,0.7579586001542898,0.06301410628838144,0.0062951916,0.091824874,0.00029474375,0.09551738,0.13190863
