Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
20110000,0.69909936,1.8071122224950655,93.81818181818181,0.24900952,0.047958918,1.8071121654727242,0.058296482459726656,0.027564103,0.09592406,0.00014921345,0.023619607,0.12499324
20120000,0.74125284,1.0285009813628025,153.0,0.19747716,0.045318794,1.0285008932862962,0.11149965971708298,0.01625355,0.09924773,0.00014913501,0.030622995,0.15209846
20130000,0.74475735,1.6418357092188671,124.2,0.17616892,0.04161499,1.6418356478214264,0.14224441945552826,0.032056153,0.09392987,0.00014906374,0.02632152,0.14937715
20140000,0.73390204,1.1924175741616636,142.7,0.14915122,0.041096333,1.192417487502098,0.08419527495279908,0.01665176,0.10202245,0.00014899272,0.02468842,0.21582556
20150000,0.7444137,0.8663872495138397,128.44444444444446,0.13770594,0.039624017,0.8663871884346008,0.0756848798547354,0.011215192,0.091875896,0.00014891413,0.024867376,0.25148165
20160000,0.7257702,0.8390856292971876,140.5,0.031620584,0.03470667,0.8390855379402637,0.08142940913967323,0.014285475,0.094933756,0.00014883612,0.020451229,0.13864836
20170000,0.73284096,1.78682817844674,131.11111111111111,0.08607065,0.033753954,1.7868281139267816,0.06744849826726648,0.02068273,0.09380203,0.00014876484,0.01912682,0.14475858
20180000,0.7645943,-0.7747626773909562,166.77777777777777,0.034042593,0.029755889,-0.774762769540151,0.10875339293529072,0.012350996,0.09824476,0.00014869281,0.01977988,0.16644254
20190000,0.7663229,0.20372729416703805,142.0,-0.00021081045,0.03078237,0.20372719317674637,0.05501452647149563,0.010912647,0.09547154,0.00014861362,0.019408325,0.15783034
20200000,0.79936594,1.0888542330358177,158.88888888888889,0.036922764,0.029647324,1.0888541738192241,0.08841810044315127,0.018537799,0.100619,0.00014853392,0.02310748,0.1351674
20210000,0.8019035,2.0475265957518585,123.22222222222223,0.11420519,0.029980721,2.047526525126563,0.047380438022729426,0.16509686,0.102629565,0.00014845692,0.02389811,0.15979789
20220000,0.80758584,1.5788253960932797,654.0,0.13539095,0.0345405,1.5788253186539805,0.2522242003120482,0.04822032,0.09726564,0.00014838665,0.031939425,0.16154507
20230000,0.80327755,0.6875211939914152,168.75,0.09178324,0.03484098,0.6875211074948311,0.11160146002657712,0.014715219,0.09532726,0.00014831654,0.028737094,0.18453898
20240000,0.7849131,0.33742811139672996,120.3,0.06806207,0.035533123,0.3374280720949173,0.07123779200483113,0.01717044,0.09730159,0.00014823521,0.023132,0.16185775
20250000,0.803373,0.8066887437889818,116.5,0.013579501,0.041683562,0.8066887110471725,0.21447108563734218,0.020360863,0.09537546,0.00014816466,0.025849916,0.15881015
20260000,0.7925885,0.46834721548003394,292.54545454545456,0.031373322,0.039372068,0.4683471522580062,0.17054425298490308,0.019445308,0.10323296,0.00014809289,0.024677323,0.16687253
20270000,0.8067261,1.903500958927907,133.7,0.12243403,0.035421964,1.9035009026527405,0.05861047934740782,0.024405861,0.093331456,0.00014801345,0.021727758,0.22057402
20280000,0.8261205,-0.05613859652657993,159.0,0.037982207,0.029818399,0.0846334525517055,0.064722112113876,0.014254382,0.09584145,0.0001479349,0.01969416,0.17743897
20290000,0.8169289,2.274583758879453,115.1,0.09718092,0.02796686,1.973117557438937,0.056030986745926464,0.025661035,0.097214565,0.00014786457,0.018553704,0.15978195
20300000,0.8372472,0.958868158256842,146.11111111111111,0.08293741,0.027444916,0.9588681062062582,0.06255878358044559,0.014295888,0.09447412,0.000147793,0.020393599,0.234952
20310000,0.8233776,1.034897608216852,110.3,0.06075751,0.03055424,1.0348976105451584,0.05450781905092299,0.025907308,0.0929371,0.00014771537,0.024286086,0.2262403
20320000,0.8291505,1.0333981791045517,152.125,0.032827996,0.032215808,1.0333980657160282,0.10927517467644066,0.024032246,0.098771565,0.00014763777,0.022723302,0.2061526
20330000,0.8198103,0.22395546605217864,124.45454545454545,0.018364439,0.03241425,0.22395540909333664,0.0920878513451581,0.012149178,0.09283413,0.00014755921,0.016943302,0.18212382
20340000,0.8301093,1.2755022551199156,174.28571428571428,0.045006916,0.024650479,1.1262200474739075,0.10185890520612399,0.01513866,0.09895247,0.00014748835,0.015474726,0.18546823
20350000,0.8592045,0.48679308689315803,147.25,0.10240449,0.026245879,0.6739487482441796,0.053489382999638714,0.025099177,0.09753021,0.000147416,0.018477239,0.1874337
20360000,0.84036326,0.8235051367770542,118.0,0.04251409,0.026477825,0.8235050358555533,0.07516691556983543,0.01833861,0.10044642,0.00014733704,0.020833649,0.1930112
20370000,0.86456555,0.8764004885839919,127.66666666666667,0.09034067,0.028706262,0.8764004045062594,0.06147099762327141,0.01282448,0.09621715,0.0001472584,0.019388221,0.20832458
20380000,0.87236685,1.378699000691995,170.625,0.06639976,0.02567874,1.37869893014431,0.06079325277823955,0.019599436,0.09899299,0.00014718842,0.017758505,0.20254028
20390000,0.88301015,0.05103849423384028,162.57142857142858,0.043241803,0.02352893,0.05103841423988342,0.05227519470333521,0.0075401515,0.092707545,0.00014711721,0.015998852,0.18249317
20400000,0.8996009,0.7297589076174931,124.0909090909091,0.067369625,0.024044834,0.9334014058113098,0.04798596948967315,0.026541129,0.10354693,0.00014703859,0.015226394,0.19407757
20410000,0.88150567,-0.43916327107904685,123.22222222222223,0.030832939,0.02423397,-0.5259137034416199,0.09560512534808367,0.015968023,0.09314556,0.00014696684,0.016043266,0.20010754
20420000,0.90067655,0.4314557353655752,1219.7692307692307,0.10362775,0.026178274,0.43145571580568615,0.6696922863708236,0.03437855,0.09342748,0.0001468936,0.03510807,0.20856872
20430000,0.8898517,1.3786089491958802,118.6923076923077,0.11730414,0.030376408,1.3786089156682675,0.05395816402653089,0.03475129,0.092880026,0.00014681456,0.020691963,0.21271873
20440000,0.90883815,2.55945423610795,102.76923076923077,0.1879886,0.030120304,2.559454220991868,0.04486912107453323,0.02704589,0.09347652,0.00014673457,0.01705381,0.19929317
20450000,0.8829636,0.982151854616989,139.14285714285714,0.118104994,0.0250552,0.982151768037251,0.03823660648361381,0.024720918,0.09210923,0.0001466613,0.014774556,0.20960297
20460000,0.87781584,1.3029822268988938,139.1,0.13741659,0.022033896,1.3029821783304214,0.051707846112549305,0.011136311,0.093040265,0.00014659055,0.014837642,0.22342043
20470000,0.88720053,1.0734843897471729,1785.8,0.13877867,0.024402654,1.0734843189899403,0.1289945556782186,0.028160483,0.09606239,0.00014651129,0.018452216,0.22846854
20480000,0.8898361,1.381950651824809,127.57142857142857,0.10913565,0.02641627,1.3819505795836449,0.0669739776681776,0.029429343,0.09774728,0.0001464385,0.019507483,0.22604263
20490000,0.868891,0.046122247663637005,135.16666666666666,0.11373402,0.026351264,0.04612216353416443,0.07064704150737573,0.018706422,0.09578036,0.00014636845,0.02183847,0.21294133
20500000,0.9035357,0.11590925580821931,198.55555555555554,0.07573918,0.027229333,0.11590914593802558,0.07367811962548229,0.010942056,0.09992639,0.00014628642,0.018559106,0.22466509
20510000,0.87006825,0.7025025143650256,118.55555555555556,0.08301126,0.027019305,0.7025024261739519,0.08214832537083162,0.017184176,0.09893135,0.00014621062,0.022570252,0.25213626
20520000,0.8686854,0.3453361794639092,70.07692307692308,0.09840504,0.02795862,0.345336180466872,0.06231314121172405,0.03514322,0.103147075,0.00014613941,0.023799565,0.22844517
20530000,0.8459167,0.20776207993427911,188.44444444444446,0.053584218,0.02772565,0.207761996322208,0.10683320969757107,0.009082632,0.09926894,0.00014606232,0.01995709,0.21627863
20540000,0.86479354,1.7164783403942627,81.35714285714286,0.0975822,0.026361566,1.6039635103482466,0.051103141087179,0.033337325,0.10089179,0.00014598902,0.022156436,0.23524065
20550000,0.88645095,2.3526816123923164,1492.6363636363637,0.17069602,0.03022524,2.421555607104286,1.282185271770383,0.03325894,0.09633771,0.00014591594,0.025336225,0.24386995
20560000,0.8941919,-0.7664675132837147,165.5,0.08041142,0.025701493,-0.7664676209290823,0.08674116258043796,0.010866866,0.095918916,0.00014583798,0.019120298,0.24505854
20570000,0.8726691,0.25741847255267203,134.8,0.038240686,0.027263122,0.2574184209108353,0.09494293057359755,0.014987533,0.101459876,0.0001457638,0.02128756,0.26963717
20580000,0.897329,-0.37415733457439476,140.55555555555554,-0.0051618735,0.027990041,-0.3741574121846093,0.0706927998819285,0.005660995,0.09669398,0.00014569241,0.021589275,0.29851356
20590000,0.9429509,0.640413766913116,109.7,-0.013288311,0.035334513,0.6404136836528778,0.49218140374869107,0.026331384,0.10010342,0.00014561166,0.029413601,0.24574263
20600000,0.9222827,1.1456901656929404,128.875,0.026434533,0.033947486,1.1456900835037231,0.06231307570124045,0.021982588,0.0907982,0.00014553954,0.022951398,0.27832243
20610000,0.9218036,-0.6258034979982767,168.75,0.0021269922,0.032166094,-0.6258035972714424,0.0918475913349539,0.009082532,0.097661175,0.0001454681,0.020234415,0.2793832
20620000,0.94062936,0.4463562941278464,101.35714285714286,-0.032520086,0.036591075,0.4463562454496111,0.06371704632017229,0.020852199,0.09669715,0.00014538839,0.023068462,0.29412946
20630000,0.9582173,1.4514866549056022,122.3,-0.0016465427,0.030409036,1.451486560702324,0.05761631316272542,0.020251498,0.09364718,0.00014530946,0.021241635,0.36202872
20640000,0.98079526,-0.16277004180010407,94.6,-0.0032618921,0.031023791,-0.1627700835466385,0.0836121863219887,0.015189283,0.09814386,0.000145236,0.023969475,0.3304142
20650000,0.9924057,1.3415465090656653,125.16666666666667,0.07119745,0.030183524,1.3415464485685031,0.07156344626855571,0.022517238,0.09604696,0.00014516045,0.022655949,0.3533516
20660000,0.9825988,1.2612024595922169,122.75,0.14407846,0.025003592,1.2612024024128914,0.05343166373980542,0.03316305,0.09256517,0.00014508174,0.019871384,0.2861885
20670000,0.9993446,2.1131719773402438,107.0,0.119983435,0.025701376,2.1131719276309013,0.03740415335050784,0.023422707,0.101334944,0.00014501164,0.018742653,0.3518479
20680000,0.95096856,0.6887914198159706,153.375,0.06602468,0.026747301,0.6887913681566715,0.09202133252983913,0.01552667,0.098745584,0.00014494154,0.021216378,0.30964717
20690000,0.97620475,-0.06919809852049431,117.0,0.067476705,0.026071522,-0.06919817491011186,0.09849129384383559,0.01899457,0.09380838,0.00014486338,0.021815408,0.31414732
20700000,0.9602669,1.4481857660522854,117.63636363636364,0.0417236,0.032763988,1.448185690424659,0.13319336013360458,0.02501825,0.08938924,0.00014478437,0.0254186,0.35455865
20710000,1.0009667,1.0139735702292196,195.57142857142858,0.092441216,0.031885814,1.0139734957899367,0.12369829948459353,0.020296317,0.09340992,0.00014471315,0.024096068,0.37120947
20720000,0.9671153,1.9296942311166188,4036.3333333333335,0.12479819,0.03458681,1.9296941625964161,0.6752413796299758,0.019304356,0.09518953,0.00014464303,0.021951523,0.36219984
20730000,0.959437,-0.42214777995616914,166.2,0.08961078,0.034463093,-0.4221478572788328,0.12555660903453827,0.0125377895,0.09853505,0.00014456459,0.022905227,0.33441085
20740000,0.9441605,0.7786837183918124,141.4,0.06565535,0.03422343,0.778683655988425,0.09876152580836788,0.02618975,0.093070135,0.00014448588,0.02237311,0.26263428
20750000,0.9614595,1.5796361738350242,114.8,0.154133,0.03577532,1.5796361207962035,0.17953515625558794,0.020736778,0.09530492,0.00014440817,0.028404882,0.29497162
20760000,0.9532996,-0.7163334379164515,244.66666666666666,0.06193892,0.03269763,-0.7163335471632308,0.1880813188229998,0.0042622173,0.10112296,0.00014433784,0.02372338,0.29718652
20770000,0.9400812,1.6861327378428541,103.25,0.08336473,0.03564992,1.6861326824873686,0.06626679727924056,0.03681485,0.09713139,0.00014426539,0.02059425,0.2768286
20780000,0.9465394,1.285379753971938,93.625,0.11073373,0.03336526,1.285379771143198,0.05802396035869606,0.02195328,0.09924707,0.00014418717,0.018851127,0.3220746
20790000,0.9504881,0.8180426702369005,169.6,0.11495184,0.030936707,0.8180425822734833,0.12475171964615583,0.022830298,0.09457891,0.00014410744,0.028100152,0.29650038
20800000,0.9511109,1.1122568960094616,134.33333333333334,0.10483269,0.03367828,1.112256818347507,0.06769583731268843,0.009067724,0.09451467,0.00014403663,0.020684235,0.29619324
20810000,0.96549267,1.817273661145009,120.9,0.15928437,0.03269335,1.8172736316919327,0.11023047496564686,0.024789108,0.09644823,0.00014396585,0.019645624,0.3099087
20820000,0.98433524,0.6996187935971344,177.83333333333334,0.11517684,0.029853683,0.699618731935819,0.13021944649517536,0.014710772,0.09865528,0.00014388697,0.018865544,0.30246824
20830000,0.9526768,1.1261286968947388,115.75,0.09807215,0.030681148,1.126128651201725,0.06743669262505136,0.01520356,0.097975984,0.00014380766,0.01841422,0.3148994
20840000,0.9461583,1.0218957914427544,148.25,0.055960428,0.029887537,1.021895709137122,0.09725391279789619,0.01749274,0.10051043,0.00014373582,0.019509291,0.28228793
20850000,0.9297668,1.3744964469224215,117.11111111111111,0.08418299,0.03024761,1.3744963308175404,0.1185581251564953,0.025151853,0.09684498,0.00014366253,0.022352526,0.29560295
20860000,1.0025425,1.287438034228134,114.36363636363636,0.14260708,0.030307693,1.287437997081063,0.0708395974625918,0.019976813,0.0924903,0.00014358293,0.017390216,0.3247319
20870000,0.9989603,0.1967265265993774,135.33333333333334,0.064247385,0.027690675,0.19672644800610012,0.121240806274323,0.0064431205,0.096000604,0.00014351241,0.021140918,0.33463988
20880000,1.0138218,1.9341510257218033,119.75,0.13698038,0.03411306,1.9341509491205215,0.3315418320707977,0.025492713,0.101747796,0.00014344005,0.030502478,0.3301776
20890000,1.017663,0.06641515610124789,2685.4444444444443,0.08103162,0.039903034,0.06641502458481331,0.8781504561840039,0.014205801,0.09757151,0.00014336054,0.023714611,0.3045823
20900000,1.0323716,1.4261336674398106,203.77777777777777,0.049565524,0.0365292,1.4261335897252947,0.15645760319118077,0.021800637,0.09389887,0.00014328974,0.023893628,0.28359783
20910000,1.0145351,-0.6815649372991175,157.8,0.03385558,0.035259478,-0.681565010547638,0.1215112122707069,0.011051338,0.095136985,0.00014321678,0.025219094,0.313004
20920000,1.0249149,2.859798163291998,124.375,0.103022926,0.030471588,2.8597980737686157,0.06858676113188267,0.031822637,0.10113545,0.00014313761,0.033015057,0.31534612
20930000,1.0391076,1.7051547592167149,140.63636363636363,0.15457761,0.03521634,1.705154689875516,0.17815941356291826,0.030688504,0.10284708,0.00014305869,0.022695376,0.29906815
20940000,1.0436695,2.0170080829411745,129.85714285714286,0.1195654,0.03624334,2.0170080193451474,0.08585184253752232,0.01579313,0.09859268,0.00014298628,0.01939665,0.35014334
20950000,1.0666771,0.25423492095433176,211.4,0.095741466,0.034652162,0.2542349278926849,0.22484450805932282,0.010453599,0.09115566,0.00014291545,0.026651558,0.35059434
20960000,1.072341,-0.1702266477181443,201.28571428571428,0.04867928,0.03156315,-0.17022675701550075,0.13786660241229193,0.0061824336,0.097529344,0.00014283684,0.01890077,0.35691047
20970000,1.064244,1.6337217869835772,171.57142857142858,0.060408343,0.032453638,1.6337217603410994,0.13232085694159781,0.015163156,0.10432003,0.00014275756,0.022810448,0.3406515
20980000,1.0792664,0.9282136182300746,131.0,0.081942,0.032422256,0.928213598827521,0.07135490524039294,0.012280012,0.09500815,0.00014268419,0.019417716,0.35307762
20990000,1.0805404,0.19905950780957937,140.14285714285714,0.08390771,0.03158215,0.19905943955693925,0.07558956422976085,0.012882216,0.088223755,0.00014261284,0.01761533,0.34444818
21000000,1.0452946,0.368546612886712,146.1,0.04945191,0.028844638,0.36854656636714933,0.0711236400064081,0.015328238,0.09295121,0.00014254142,0.0183732,0.32246006
21010000,1.0258963,0.5734915915721407,162.0,0.018835973,0.026090544,0.5734914988279343,0.06803299533203244,0.021670058,0.0994219,0.00014246743,0.015905973,0.3031269
21020000,1.0232035,0.9572625851007894,95.61538461538461,0.07832906,0.026682032,0.9572625160217285,0.04110678819079812,0.035785235,0.09721763,0.00014238991,0.016470077,0.31098354
21030000,1.0299716,-0.8832234396599233,157.6,-0.0018977148,0.02775723,-0.8832235425710678,0.17155060288496315,0.014897768,0.09319883,0.00014231211,0.023687024,0.3553267
21040000,1.044536,2.115600554117312,141.66666666666666,0.056913164,0.031803012,2.1156004667282104,0.08880566797840099,0.022256348,0.09889865,0.00014224116,0.019104337,0.3032483
21050000,1.0566281,1.0943942935555242,159.25,0.064049736,0.02893666,1.094394225627184,0.07654270599596202,0.013005766,0.101428926,0.00014216756,0.016923865,0.32792836
21060000,1.0614978,-0.11609969045966864,121.1,0.02440347,0.02591246,-0.11609976887702941,0.20632458007894455,0.024041265,0.097342804,0.00014208932,0.02124781,0.29972202
21070000,1.0412304,1.3361121253110468,158.0,0.09024079,0.02619576,1.3361120351723261,0.09595091421423214,0.021136345,0.09521657,0.00014201114,0.017504677,0.34169075
21080000,1.0414015,1.0183920734044578,193.77777777777777,0.09100405,0.025132686,1.0183919833766089,0.10699547878983948,0.014093598,0.102650285,0.0001419337,0.016633147,0.30109102
21090000,1.073682,1.496821500399771,107.33333333333333,0.12658946,0.024441399,1.4968214258551598,0.03833796703838743,0.023614405,0.09833652,0.00014186333,0.013954053,0.3086486
21100000,1.0601064,1.3152428595349193,107.0,0.20742993,0.023863181,1.3152427971363068,0.054681280006965004,0.030595968,0.09831478,0.00014179088,0.02616106,0.35391772
21110000,1.049601,0.9650550259328965,114.88888888888889,0.11610854,0.023806665,0.9650549557473924,0.05803278311052256,0.013043186,0.09776336,0.00014171096,0.017182505,0.28167313
21120000,1.0365869,0.7303103750679069,119.0,0.13367838,0.029208127,0.7303102658345149,0.11542046216961283,0.02009911,0.09528581,0.00014163964,0.025304327,0.2819142
21130000,1.0466727,0.6495163001818582,139.75,0.11047577,0.03399052,0.6495162434875965,0.13415867049479857,0.016119676,0.098626666,0.00014156826,0.02208939,0.29804164
21140000,1.0886652,0.3430140612181276,145.25,0.07216254,0.028885871,0.3430139943957329,0.0930509093159344,0.008160159,0.09755913,0.00014148865,0.021077856,0.330493
21150000,1.097934,0.6959650598000735,138.22222222222223,0.09165175,0.027502785,0.6959649953577254,0.07757848115741378,0.006556733,0.0957224,0.00014141042,0.016760848,0.3680274
21160000,1.079464,0.9063952157157473,167.25,0.062739834,0.026319353,0.9063950851559639,0.09327514403776149,0.021632876,0.103418484,0.00014133302,0.017270833,0.34263176
21170000,1.0593458,-0.0203244028697637,136.27272727272728,0.055112142,0.02711717,-0.020324471321972935,0.10309590483930978,0.021539088,0.09126994,0.00014125986,0.019211566,0.34088948
21180000,1.0957304,0.9386103734374046,200.2,0.027594963,0.02531072,0.9386104047298431,0.13167401924729347,0.01050733,0.1082659,0.00014118737,0.019720245,0.41665727
21190000,1.0719856,0.8948752325294274,178.42857142857142,0.057063937,0.027365094,0.894875168800354,0.09007276834121772,0.0045237816,0.09909193,0.00014111472,0.019949198,0.45701665
21200000,1.0518605,0.28679400901975377,175.14285714285714,0.042408943,0.029008636,0.2867938961301531,0.11042340625343579,0.016072145,0.09896345,0.00014104212,0.0176875,0.41707116
21210000,1.0689243,-0.494348614437816,197.66666666666666,0.012729536,0.0262784,-0.4943487097819646,0.11688657042880853,0.011703829,0.09082048,0.00014096228,0.016132623,0.34226856
21220000,1.0517273,-0.4921737414052976,171.71428571428572,-0.04019275,0.025024515,-0.49217385053634644,0.13824308437428304,0.004588763,0.09627772,0.00014088402,0.017674297,0.36463666
21230000,1.1025072,0.46586771099828184,174.25,0.008969152,0.027365124,0.4332549103668758,0.2218505535274744,0.020914268,0.096276075,0.00014081167,0.019036781,0.36571333
21240000,1.1056297,1.387799314246513,107.8,0.009996208,0.031121228,1.3247407918626612,0.05295034862038764,0.024029087,0.09600049,0.00014073998,0.019192832,0.38874662
21250000,1.0980167,0.06796843801728553,136.22222222222223,-0.039514966,0.029912075,0.06796835859616597,0.08734672599368626,0.015729304,0.09245522,0.0001406601,0.018285453,0.39736632
21260000,1.1313922,2.326702111799802,131.57142857142858,0.039967503,0.028136792,2.3267020753451755,0.0777430088658418,0.024963433,0.10236079,0.00014058899,0.018631939,0.40300304
21270000,1.113833,-0.03903573444889238,143.83333333333334,0.0027894224,0.028965328,-0.039035819470882416,0.11110107069058965,0.02123884,0.09741245,0.00014051677,0.01989809,0.39772466
21280000,1.0873739,-0.1891831352841109,219.8,0.028362507,0.030164752,-0.18918325901031494,0.14698900654911995,0.0066112094,0.09954604,0.00014043789,0.021075541,0.35411122
21290000,1.056767,1.350030902744038,152.625,0.03516132,0.02752831,1.3500307723879814,0.11573825345840305,0.020867905,0.096985675,0.00014035958,0.019494016,0.3490091
21300000,1.1234497,1.3792030394542962,108.2,0.081252836,0.028233048,1.379202961921692,0.060910729109309614,0.017333152,0.09156485,0.0001402816,0.018392125,0.35288432
21310000,1.1334797,0.37705440786001937,172.57142857142858,0.051757995,0.024607593,0.37705432517187937,0.10180594333048378,0.0076476987,0.09037575,0.00014020826,0.017883852,0.36935472
21320000,1.1349871,-1.4902670493271823,218.0,-0.00557668,0.025966275,-1.4902671724557877,0.34091281533862156,0.006988554,0.10023711,0.00014013515,0.02065267,0.35786727
21330000,1.1381298,0.7809857896645553,191.625,0.019960396,0.026057685,0.7809856981039047,0.10745201166719198,0.0054774387,0.09811969,0.00014005779,0.018423934,0.3707408
21340000,1.1191849,0.28870438286103306,99.0,0.044939894,0.02795342,0.2887043386697769,0.06927997870370746,0.025097866,0.09466819,0.00013998759,0.016651468,0.36568794
21350000,1.1043077,-0.10213858701172285,171.25,0.026721096,0.028450629,0.5372211847986493,0.10337522669163134,0.0111856125,0.09334089,0.00013991763,0.02059697,0.35013798
21360000,1.0767343,-0.05746033019386232,220.33333333333334,0.01393993,0.029024556,-0.7032028947557721,0.3496010223669665,0.0076188995,0.094435826,0.00013983874,0.023178102,0.31204328
21370000,1.0715665,0.20630035689100623,159.71428571428572,0.002294322,0.025270145,0.20630026289394923,0.08648653774123106,0.009654653,0.10061698,0.0001397594,0.018874351,0.3088743
21380000,1.0576245,2.216784013202414,154.16666666666666,0.05439388,0.023842907,2.216783950726191,0.059107403426120676,0.014946056,0.10509715,0.00013968829,0.014384942,0.29829597
21390000,1.0460203,0.12471439676093203,201.14285714285714,0.032841038,0.02547844,0.12471426384789604,0.15551267644124372,0.020775203,0.09961283,0.0001396173,0.018435529,0.3105128
21400000,1.0593932,0.036311311181634665,231.6,0.015129464,0.024743767,0.03631117343902588,0.17171637900173664,0.004724575,0.10082464,0.00013954022,0.022900775,0.30094227
21410000,1.0636934,0.50963692982415,204.0,0.0071615367,0.02559129,0.7607985238234202,0.2555954521521926,0.0119793685,0.097843096,0.00013946065,0.021386122,0.31151855
21420000,1.0841254,0.5373532977731278,114.16666666666667,0.047660068,0.028840309,0.41930041863368106,0.07756687785821179,0.011286905,0.09904786,0.00013938209,0.017505398,0.28273946
21430000,1.1178628,1.1748322688720443,106.63636363636364,0.06884624,0.024159834,1.1748321869156577,0.04640917863104154,0.024325067,0.095922954,0.0001393095,0.015310282,0.2649601
21440000,1.102391,2.085958919410283,121.22222222222223,0.10993876,0.023814695,2.085958802037769,0.06261764901379745,0.017159969,0.09618903,0.00013923625,0.017528016,0.28903505
21450000,1.061901,0.31756021815817803,157.25,0.07383031,0.023534857,0.3175601027905941,0.09056187677197158,0.013682504,0.09944765,0.00013916445,0.015699733,0.26003224
21460000,1.0578605,2.0680273146782486,171.55555555555554,0.11013615,0.026529513,1.7010129801928997,0.1320188352256082,0.016902644,0.098143056,0.00013909288,0.016481126,0.25769347
21470000,1.0573533,-0.5230039458256215,163.0,0.048879974,0.027687987,0.26658821957451956,0.2721977993247232,0.014224531,0.09467163,0.00013901439,0.02572598,0.2667563
21480000,1.0735329,2.3026407796165183,124.44444444444444,0.08799021,0.028711807,2.302640676498413,0.07985098080502616,0.037215363,0.095571205,0.0001389386,0.019399092,0.27814618
21490000,1.0666633,0.21516784536652267,124.36363636363636,0.10122539,0.02697669,0.21516781774434177,0.06160049007104879,0.023714881,0.10090573,0.00013886242,0.018744992,0.29592603
21500000,1.0579227,0.7190552969300437,2450.3333333333335,0.081589594,0.029876525,0.7190552512854916,0.5787489407230169,0.01793236,0.09997912,0.00013878343,0.019663652,0.27786052
21510000,1.0511826,2.0197673817679895,3077.25,0.12043439,0.030102061,2.0197673198852764,0.7215385195740964,0.013424393,0.10107029,0.00013871046,0.022574777,0.2725464
21520000,0.9791012,0.9610932325675166,170.7,0.07021119,0.038664073,0.9610931873321533,0.24439687551930547,0.027236324,0.09662755,0.00013863776,0.029963067,0.26009375
21530000,1.0099127,1.6207830124476459,125.75,0.098403,0.03929952,1.620782919228077,0.07218107258086093,0.012676502,0.091833204,0.00013855909,0.020646676,0.25178868
21540000,0.9973645,0.6690618378052022,150.375,0.09088327,0.037583195,0.6690617799758911,0.12947446515318006,0.0117542185,0.092724726,0.00013848853,0.021325234,0.25142574
21550000,1.0193118,2.9321152496640135,3975.3333333333335,0.1019634,0.037963834,2.9321153551067174,2.5365495805648,0.03020769,0.10122472,0.000138418,0.023480255,0.25730854
21560000,1.0070077,1.3643087038925539,88.66666666666667,0.14694403,0.03526489,1.3643086930116017,0.050300223481220506,0.02803809,0.10321061,0.00013833967,0.02348041,0.2546127
21570000,1.0214851,1.1114482226936768,107.58333333333333,0.13176124,0.030959813,0.905528499321504,0.05895890623585067,0.014856147,0.09557359,0.00013826173,0.024831356,0.26114804
21580000,0.98820496,1.379730370089722,101.25,0.15297973,0.03493469,1.5333329462088072,0.07352717389137699,0.027006526,0.096503004,0.00013818406,0.025050234,0.24465144
21590000,0.9978881,0.19497678578565164,168.42857142857142,0.083091386,0.028693208,0.19497669168881007,0.07613851329577821,0.0043190327,0.10413769,0.00013811392,0.015032533,0.24426249
