Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10000,2.1707919,92.79166666666667,-0.679755,1.1167754034201305,1.1167754034201305,0.602103,0.4659588,9.996527e-05,1.0
20000,1.993153,47.44285714285714,-0.54613155,2.2731296607426237,2.2731296607426237,1.1467878,0.767628,9.9901146e-05,1.0
30000,1.8151425,36.50769230769231,-0.28909013,2.628056348287142,2.628056348287142,1.0344201,0.83185697,9.982932e-05,1.0
40000,1.7167753,35.421052631578945,0.09366022,2.26290815593922,2.26290815593922,1.156691,0.9772711,9.976386e-05,1.0
50000,1.7218854,33.6986301369863,-0.122361585,2.389385518190023,2.389385518190023,0.8361002,0.88266385,9.969701e-05,1.0
60000,1.8005993,39.42857142857143,-0.3265348,2.282409409423927,2.282409409423927,1.4005197,0.9159405,9.9635334e-05,1.0
70000,1.8530277,43.648936170212764,-0.32253173,2.229590719746005,2.229590719746005,0.8605249,0.8382289,9.956983e-05,1.0
80000,1.7806602,32.63917525773196,-0.25601423,3.0183493267629564,3.0183493267629564,1.8576101,0.9618781,9.9499535e-05,1.0
90000,1.8476925,53.470588235294116,-0.4049323,-0.6194298519538,-0.6194298519538,0.26200035,0.5463763,9.943101e-05,1.0
100000,1.8540581,55.666666666666664,-0.61532915,-0.6745035328516146,-0.6745035328516146,0.06572545,0.42519474,9.9369034e-05,1.0
110000,1.7949007,51.666666666666664,-0.762279,-1.162925597097053,-1.162925597097053,0.12471111,0.49220157,9.9299745e-05,1.0
120000,1.7081872,57.2972972972973,-0.6741039,-1.3395484669788464,-1.3395484669788464,0.035867047,0.43887007,9.923389e-05,1.0
130000,1.7897377,57.654545454545456,-0.68923783,-1.155425089376944,-1.155425089376944,0.06420961,0.4095272,9.916517e-05,1.0
140000,1.759278,64.25,-0.66360027,-1.014583096617744,-1.014583096617744,0.06182367,0.3474977,9.9098805e-05,1.0
150000,1.6956811,122.85714285714286,-0.6433669,-0.9694813731170836,-0.9694813731170836,0.06464151,0.42610687,9.903514e-05,1.0
160000,1.6150671,68.84210526315789,-0.5030357,1.2563779486550226,1.2563779486550226,0.1239457,0.39638954,9.896657e-05,1.0
170000,1.6696988,73.05555555555556,-0.3354021,0.4118935654037877,0.4118935654037877,0.15852103,0.49243832,9.890568e-05,1.0
180000,1.6825086,85.91666666666667,-0.35649487,-0.21262490252653757,-0.21262490252653757,0.06864931,0.39836645,9.883534e-05,1.0
190000,1.7219852,82.17647058823529,-0.38188142,-0.19135868198731365,-0.19135868198731365,0.027415106,0.43577552,9.876651e-05,1.0
200000,1.7004707,40.529411764705884,-0.41499916,-0.8773515540010789,-0.8773515540010789,0.060593948,0.5030657,9.87001e-05,1.0
210000,1.6962163,145.66666666666666,-0.4402339,0.014165739218393961,0.014165739218393961,0.01159553,0.31957775,9.862954e-05,1.0
220000,1.6583878,38.666666666666664,-0.4272521,2.1735556920369468,2.1735556920369468,0.0015829641,0.3342552,9.8566634e-05,1.0
230000,1.6011834,66.46666666666667,-0.4303666,0.3272525986035665,0.3272525986035665,0.065432824,0.38718218,9.850017e-05,1.0
240000,1.6581157,52.15,-0.20306797,1.3145476877689362,1.3145476877689362,0.19964206,0.4075693,9.842813e-05,1.0
250000,1.6544319,35.09090909090909,-0.43579808,-1.1583705923774026,-1.1583705923774026,0.0046594283,0.41350132,9.836498e-05,1.0
260000,1.6407555,68.19047619047619,0.11075271,4.2058631628751755,4.2058631628751755,0.12109606,0.48284355,9.8297394e-05,1.0
270000,1.5885242,69.04166666666667,0.6263734,2.268858620098659,2.268858620098659,0.30836627,0.5475665,9.8229e-05,1.0
280000,1.5875801,72.84615384615384,-0.21446913,-1.6387687921524048,-1.6387687921524048,0.10419853,0.3942322,9.816229e-05,1.0
290000,1.584569,88.27272727272727,-0.2568705,-0.6666538932106711,-0.6666538932106711,0.021949295,0.3355963,9.8097466e-05,1.0
300000,1.5860144,131.38095238095238,-0.2706654,-2.167699691653252,-2.167699691653252,0.20111878,0.40153062,9.8032855e-05,1.0
310000,1.6582292,67.77777777777777,-0.0999619,3.0568466782569885,3.0568466782569885,0.2469564,0.50983405,9.796531e-05,1.0
320000,1.6616565,89.2,-0.20627156,0.7981393694877624,0.7981393694877624,0.071894795,0.31568086,9.789974e-05,1.0
330000,1.6884489,85.05,-0.2004902,0.8813972849594919,0.8813972849594919,0.11803259,0.4702207,9.7833574e-05,1.0
340000,1.6775718,58.26086956521739,-0.08788663,3.578988010684649,3.578988010684649,0.27747893,0.4613424,9.7769385e-05,1.0
350000,1.6843754,63.36363636363637,-0.21077108,0.9208585348996249,0.9208585348996249,0.086788684,0.39384276,9.7707976e-05,1.0
360000,1.6812701,55.733333333333334,-0.3215523,-1.3686512033144633,-1.3686512033144633,0.15938845,0.414214,9.7635646e-05,1.0
370000,1.6399152,83.3076923076923,-0.05531789,2.177788881155161,2.177788881155161,0.11455415,0.39568576,9.7567885e-05,1.0
380000,1.637118,131.6,-0.22209983,0.18239713907241822,0.18239713907241822,0.042881884,0.3830164,9.7497454e-05,1.0
390000,1.6195853,58.416666666666664,-0.23748088,-1.5745999266703923,-1.5745999266703923,0.06438506,0.3945468,9.742915e-05,1.0
400000,1.6297878,78.54545454545455,-0.08758354,1.9473370205272327,1.9473370205272327,0.13731429,0.4441321,9.736624e-05,1.0
410000,1.6097169,71.05555555555556,-0.25006798,0.24944021635585362,0.24944021635585362,0.12009294,0.44073963,9.730239e-05,1.0
420000,1.545575,105.73333333333333,-0.07299726,2.134462912877401,2.134462912877401,0.08504754,0.47783944,9.722882e-05,1.0
430000,1.5750023,108.12,0.12815735,1.4442405343055724,1.4442405343055724,0.11971651,0.41981012,9.716425e-05,1.0
440000,1.5618372,98.96153846153847,-0.013036197,0.6084811504070575,0.6084811504070575,0.08708298,0.51779205,9.709667e-05,1.0
450000,1.5428972,102.62857142857143,0.41111678,2.149861466884613,2.149861466884613,0.1887006,0.5944627,9.703571e-05,1.0
460000,1.5289214,126.6,0.5605066,2.106928604841232,2.106928604841232,0.21256015,0.5499298,9.69719e-05,1.0
470000,1.5086442,110.31818181818181,0.76990587,1.2015187510035255,1.2015187510035255,0.15504947,0.40595597,9.690457e-05,1.0
480000,1.5289407,97.52631578947368,0.44008574,1.9573665763202466,1.9573665763202466,0.19549707,0.54139024,9.683521e-05,1.0
490000,1.5423248,134.44444444444446,0.11171843,2.2907741740345955,2.2907741740345955,0.035617046,0.42409927,9.676174e-05,1.0
500000,1.5556552,101.23076923076923,0.915536,2.4394588321447372,2.4394588321447372,0.23440261,0.5471266,9.6695265e-05,1.0
510000,1.4949695,76.52941176470588,1.2155002,2.882929982482523,2.882929982482523,0.12868154,0.6176757,9.663515e-05,1.0
520000,1.4606073,87.63888888888889,1.1615669,2.1812062718802028,2.1812062718802028,0.20227556,0.57329255,9.6567914e-05,1.0
530000,1.5423051,102.1470588235294,0.7297844,1.6592615752509146,1.6592615752509146,0.12410172,0.43488795,9.6495685e-05,1.0
540000,1.5333328,88.02985074626865,0.8290702,2.3580213417025173,2.3580213417025173,0.17181197,0.57179976,9.6435775e-05,1.0
550000,1.5245588,79.2051282051282,0.7152917,2.08876841649031,2.08876841649031,0.10830598,0.55029374,9.6366304e-05,1.0
560000,1.5075936,84.0625,1.5642385,3.4858844861199585,3.4858844861199585,0.25213343,0.65693176,9.629956e-05,1.0
570000,1.4792126,85.0909090909091,0.92681146,2.688155773807974,2.688155773807974,0.103740275,0.53152305,9.623682e-05,1.0
580000,1.4237828,77.38095238095238,1.1502432,1.5895339364097232,1.5895339364097232,0.26060516,0.66914845,9.6166696e-05,1.0
590000,1.3748952,93.10909090909091,0.9075127,1.7260422056371516,1.7260422056371516,0.34904546,0.6253876,9.610755e-05,1.0
600000,1.4242822,80.79710144927536,1.4164392,3.270903123652234,3.270903123652234,0.22814895,0.59525603,9.603327e-05,1.0
610000,1.3644413,73.60204081632654,2.084463,3.263299833755104,3.263299833755104,0.19873914,0.5667483,9.596627e-05,1.0
620000,1.4916513,63.824561403508774,0.999959,2.771948634550489,2.771948634550489,0.09082575,0.596848,9.5901276e-05,1.0
630000,1.4768736,73.96078431372548,0.9776492,2.3999651408195497,2.3999651408195497,0.12914287,0.50038755,9.5834905e-05,1.0
640000,1.3811306,75.25882352941177,1.6261941,2.778010381515636,2.778010381515636,0.17605536,0.5100052,9.5772244e-05,1.0
650000,1.3703845,90.078125,1.1969656,2.6792123819154408,2.6792123819154408,0.18510686,0.5097451,9.5701595e-05,1.0
660000,1.4015021,71.48863636363636,1.4242204,2.6999117210507393,2.6999117210507393,0.25197548,0.56900656,9.562542e-05,1.0
670000,1.4174565,88.4375,1.1539431,2.8674538924143866,2.8674538924143866,0.18625268,0.5681583,9.556173e-05,1.0
680000,1.384808,99.78571428571429,1.1472924,3.0479399849261557,3.0479399849261557,0.17773359,0.54306316,9.5497555e-05,1.0
690000,1.2570746,66.48051948051948,1.6487614,2.9950542771502544,2.9950542771502544,0.20090432,0.6245693,9.543371e-05,1.0
700000,1.3163576,67.63636363636364,1.8859406,3.571480015462095,3.571480015462095,0.18723497,0.50075096,9.5369636e-05,1.0
710000,1.3395972,60.98795180722892,1.3529401,2.479355385504573,2.479355385504573,0.12729807,0.4680015,9.530457e-05,1.0
720000,1.314843,73.19130434782609,1.6566275,2.8035993130310723,2.8035993130310723,0.15626629,0.66050476,9.523221e-05,1.0
730000,1.2826027,59.93636363636364,1.8457458,3.1352225211533633,3.1352225211533633,0.08932198,0.67206556,9.516384e-05,1.0
740000,1.3650095,71.26923076923077,1.4899231,2.94800023112116,2.94800023112116,0.1413798,0.6866194,9.5099735e-05,1.0
750000,1.3999113,68.21348314606742,1.1720954,2.4103325537659903,2.4103325537659903,0.1208933,0.65909654,9.503107e-05,1.0
760000,1.4157146,75.35443037974683,1.3046614,2.667353806644678,2.667353806644678,0.15268068,0.56986797,9.49651e-05,1.0
770000,1.337743,89.19672131147541,1.0696515,2.7238020007727575,2.7238020007727575,0.10209799,0.57069045,9.4900686e-05,1.0
780000,1.3420825,96.32692307692308,1.2674493,2.7378696340780992,2.7378696340780992,0.15702637,0.5737851,9.483218e-05,1.0
790000,1.3245199,83.48484848484848,1.1152288,2.782852984391726,2.782852984391726,0.10207524,0.5733558,9.476388e-05,1.0
800000,1.3418725,99.2439024390244,1.1037517,2.7156239506744204,2.7156239506744204,0.26129124,0.5606263,9.46936e-05,1.0
810000,1.2898035,77.33898305084746,1.3483186,3.100917296162967,3.100917296162967,0.10491352,0.51402086,9.462838e-05,1.0
