Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1855533,0.0,0.27911367069993337,105.07954545454545,0.08992913,0.00079945277,0.279113616455685,0.04816593966362151,0.011057267,0.103960164,0.00029984105,0.06728578,1.3743958
20000,2.0732806,2.0,0.8323138830639476,30.029197080291972,0.5642248,0.0032833621,0.8594592650731404,0.07251639198339371,0.017726356,0.100547016,0.00029955717,0.2143335,0.7940351
30000,2.0299711,2.0,0.6047708569443785,63.3625,0.41960958,0.15572177,0.5633721832483093,0.1227757089479935,0.01898275,0.093523756,0.00029924267,0.124419406,0.62900126
40000,1.7679483,4.0,0.8111453467245281,37.622837370242216,0.67050666,0.23276502,0.8113252670088441,0.09440965041724456,0.018171132,0.10229494,0.0002989313,0.2696244,0.34290212
50000,1.4983147,6.0,0.8453593923422886,37.73828125,0.73462635,0.29886514,0.8462031388189644,0.0605173805852246,0.006750827,0.09538763,0.0002986239,0.1531697,0.13963568
60000,1.2868259,9.0,0.8535781224014244,35.66051660516605,0.7412921,0.33466834,0.8528105906894726,0.03921881561061003,0.005402923,0.099758975,0.00029834604,0.103018254,0.10255317
70000,1.208557,11.0,0.8262232097473158,42.52608695652174,0.7314676,0.3612844,0.8262348097303639,0.07033995232828286,0.002171889,0.094565794,0.0002980687,0.12017046,0.13060215
80000,1.0987698,13.0,0.8694787041681101,31.724590163934426,0.78142005,0.33705255,0.8693650456725573,0.0314200134581474,0.002057986,0.09893651,0.00029775754,0.0887396,0.09122778
90000,1.0212473,16.0,0.843467763700192,38.16532258064516,0.795627,0.32677466,0.8451075407285844,0.10291085267559655,0.0052018086,0.09523586,0.00029744938,0.16163597,0.10620989
100000,1.192882,16.0,0.33406775608455064,137.734375,0.49675477,0.38173017,0.336605088527386,0.42636099247118603,0.006902285,0.104010716,0.00029713588,0.2492203,0.3130493
110000,1.1944768,16.0,0.17626372948219415,152.2089552238806,0.33136883,0.36665615,0.1762636508514632,0.3509770455672892,0.006130116,0.0983782,0.00029682537,0.2044522,0.3193644
120000,1.1798488,16.0,0.27083096398121637,140.97101449275362,0.29379207,0.33107013,0.2708309037961822,0.2864985955285205,0.0071623423,0.09885509,0.000296548,0.19709636,0.32701638
130000,1.1287619,16.0,0.45592428141654556,123.32954545454545,0.4513167,0.23554295,0.45650189087308685,0.2238748061039817,0.007177159,0.09575954,0.00029627082,0.17456996,0.31424612
140000,1.0763547,16.0,0.5911101238981504,91.98165137614679,0.52448595,0.12553313,0.5878807235201564,0.13727399064740592,0.0045310017,0.10149626,0.00029596087,0.1455504,0.2981805
150000,1.025656,16.0,0.6707778075825452,77.43410852713178,0.57635796,0.088315904,0.672762277976487,0.10455848658349105,0.0030762984,0.09518663,0.00029565062,0.12923884,0.19771045
160000,0.9685208,16.0,0.7221608654289813,68.5034965034965,0.6092795,0.15745313,0.7218904474398473,0.07631719095951559,0.002284514,0.10834398,0.00029534017,0.1065856,0.12768383
170000,0.925734,16.0,0.7007288825489691,72.01492537313433,0.59809333,0.21828708,0.6991368174108107,0.08384499511917803,0.004577022,0.09811489,0.00029503106,0.10849123,0.12708108
180000,0.91379946,16.0,0.6603680310472846,77.848,0.57029283,0.136917,0.6601973395347596,0.08098599184118212,0.008182155,0.09942691,0.00029475117,0.099709,0.12281427
190000,0.9065899,16.0,0.6704697248183727,77.5530303030303,0.56987095,-0.005017776,0.6704697064829596,0.08110807019031861,0.012398254,0.09514227,0.00029446871,0.09608252,0.09424721
200000,0.89016986,16.0,0.6828192369617775,78.26271186440678,0.56177986,0.025245998,0.6870565055790594,0.07877612422058611,0.012604201,0.097507715,0.0002941586,0.09666459,0.11006715
210000,0.88015044,16.0,0.6240224380010911,86.6218487394958,0.5115369,0.106252566,0.6211138874292373,0.08871996543214968,0.009182302,0.09967386,0.00029384857,0.09683364,0.09598868
220000,0.810505,16.0,0.7038059976132615,73.03731343283582,0.56306875,0.16684736,0.7032606592751983,0.06405796873150393,0.0072461627,0.09869782,0.00029353844,0.08495659,0.077442415
230000,0.76486045,16.0,0.716439216819315,68.20270270270271,0.6057905,0.21328731,0.716385151687506,0.04849476636248968,0.0071869837,0.09772429,0.00029323038,0.06729445,0.049331084
240000,0.75674736,16.0,0.7350453766265592,65.24489795918367,0.6226929,0.23991778,0.7352721265384129,0.0398034338291329,0.006809986,0.09716321,0.00029295287,0.060296014,0.039732125
250000,0.6942861,16.0,0.7445983697214852,62.88819875776397,0.62382656,0.24102873,0.7445735220583329,0.029226295703513004,0.0073072105,0.09893585,0.00029267644,0.04756885,0.032236896
260000,0.6790518,16.0,0.7426903467805636,63.36774193548387,0.6279686,0.19686194,0.7424494870247379,0.02816672021703374,0.009172107,0.10180239,0.00029236614,0.039863426,0.03128155
