Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
10000,2.1751192,0.0,-0.3950144,0.117725305,0.34186196,0.09969127,0.00029984594,0.09056518,1.3399081,-8.103745535278614,181.80851063829786,-8.10374564946966,0.12762034157330684
20000,2.0346062,0.0,-0.8713406,0.10515685,0.06865239,0.098551616,0.0002995601,0.18246128,0.8056156,-2.076236268883327,166.85245901639345,-2.076236297849749,0.35368976247359496
30000,1.888842,0.0,-0.4643229,0.17679109,0.05957061,0.094926335,0.00029924788,0.15485197,0.83005774,-0.13411805425527168,105.82954545454545,-0.10788400899404767,0.18275092822638736
40000,1.7512789,0.0,-0.43680805,0.1863823,0.04615701,0.1009586,0.00029893388,0.16223417,0.9165925,-0.05734836495304037,119.22619047619048,-0.10299290645690191,0.2108471156319692
50000,1.5416832,0.0,-0.0012631116,0.19983466,0.057562746,0.09126795,0.00029865268,0.14973488,0.86039704,0.5073553335451935,93.23148148148148,0.5297287807420448,0.15109409067641805
60000,1.514759,0.0,0.16957296,0.24460402,0.05664002,0.10458312,0.00029836944,0.17826319,0.41918486,0.6786337856799691,85.2280701754386,0.6640485439611518,0.15819873725185576
70000,1.4859197,3.0,0.7927807,0.28318122,0.04364825,0.10249151,0.00029805588,0.1140525,0.28292277,1.3385638552321986,24.919308357348704,1.3385638633275925,0.027032143468579403
80000,1.4346199,9.0,1.2676336,0.26402253,0.016809816,0.09998282,0.00029774406,0.082626484,0.21948075,1.4345640489225755,15.236893203883495,1.434546769943386,0.010048048235802796
90000,1.3610218,10.0,0.9861537,0.24858713,0.020640364,0.10748194,0.00029745823,0.12847637,0.2868917,1.000529651913745,57.930817610062896,1.0059764731374587,0.08658271114579084
100000,1.3989078,10.0,0.33413088,0.22920986,0.024989706,0.10585956,0.00029715657,0.12785175,0.2713936,0.4406900248161572,111.96470588235294,0.4591746968882425,0.1462605331935698
