Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
760000,1.2453694,60.953271028037385,2.414886,0.027252335,3.841054956305702,3.841054956305702,0.02826025381350433,0.07822967,0.10086623,9.245018e-05,0.04194721,0.13707264,1.0
770000,1.2259785,72.90217391304348,2.3456292,0.035929896,3.708754017301228,3.708754017301228,0.042966988327427076,0.08771272,0.09641496,9.235442e-05,0.060027637,0.1530659,1.0
780000,1.2375286,44.51428571428571,2.7435184,0.043843474,4.676831392305238,4.676831392305238,0.014872728577548905,0.101927176,0.09316771,9.224997e-05,0.04102125,0.11386257,1.0
790000,1.230424,66.55263157894737,2.3772795,0.051656585,3.9363458289911875,3.9363458289911875,0.035233399120012394,0.11732198,0.10544062,9.215224e-05,0.0468261,0.120398425,1.0
800000,1.1766065,53.40136054421769,2.6327794,0.054622605,3.6187882853203077,3.6187882853203077,0.02161367859241559,0.055537723,0.09874392,9.205248e-05,0.05507177,0.128391,1.0
810000,1.169519,52.49107142857143,2.4140618,0.046721756,3.4150843380817344,3.4150843380817344,0.027929787924222182,0.0904503,0.09072353,9.195776e-05,0.046439365,0.0774725,1.0
820000,1.2244939,50.450980392156865,2.008148,0.050305016,2.9353958981878616,2.9353958981878616,0.019368638448855457,0.0946388,0.10226299,9.184842e-05,0.05246528,0.14246829,1.0
830000,1.2519982,47.52755905511811,1.9066086,0.05802706,2.456349916814819,2.456349916814819,0.02735916697273515,0.066776246,0.096804634,9.174253e-05,0.06199591,0.16241404,1.0
840000,1.1745366,51.61805555555556,2.1149557,0.05893026,3.5082723618381553,3.5082723618381553,0.018172721633972187,0.079772145,0.102415144,9.165279e-05,0.042867724,0.0826089,1.0
850000,1.2383156,47.37735849056604,2.353029,0.06511937,3.3158828035090706,3.3158828035090706,0.02340236350999407,0.0886179,0.09421687,9.1552756e-05,0.048385877,0.11244981,1.0
860000,1.2970271,52.4765625,2.5837672,0.0517589,3.7250019136325334,3.7250019136325334,0.014240913630946893,0.06612638,0.10108784,9.1449074e-05,0.037356034,0.15535644,1.0
870000,1.2156999,55.40594059405941,2.3217545,0.048573066,3.302288134098053,3.302288134098053,0.023176906784065067,0.076253995,0.10168655,9.135244e-05,0.03970219,0.07943833,1.0
880000,1.1545165,38.30567685589519,2.9130235,0.027205022,4.173855256565794,4.173855256565794,0.01144968920415796,0.09761675,0.09360138,9.124535e-05,0.031145487,0.0628801,1.0
890000,1.1396893,42.55,2.8199456,0.031608157,3.3465967611496494,3.3465967611496494,0.025098715055595088,0.06006726,0.1010299,9.1151625e-05,0.050685048,0.10913964,1.0
900000,1.2271457,41.03105590062112,2.4172697,0.04148139,3.280842571333051,3.280842571333051,0.017894063449057286,0.089567855,0.10659699,9.105766e-05,0.05819366,0.17151102,1.0
910000,1.1220016,47.28378378378378,2.2925224,0.037246794,3.2808588167300097,3.2808588167300097,0.02691892860142665,0.062142987,0.09558323,9.095522e-05,0.04436152,0.089268275,1.0
