Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
430000,1.4520344,2.6302987432778955,365.5238095238095,0.24095301,0.08842895,2.630298960243453,0.5021213232428723,0.38205022,0.099016644,0.0002978794,0.11131636,0.74161065
440000,1.4983778,1.1201144043062814,1732.4761904761904,0.27656847,0.085887596,1.426625678652274,2.286157518578693,0.10228765,0.101898745,0.00029782765,0.08421586,0.73325574
450000,1.3816779,1.4007171602666715,520.0689655172414,0.31211114,0.08681524,1.187022783271693,0.5768465985078365,0.7202931,0.09844573,0.00029777564,0.09036991,0.6165959
460000,1.3715168,1.821864340784857,1146.611111111111,0.2385606,0.096822776,2.166897406354058,1.3321335561409153,0.20065014,0.09713735,0.00029772293,0.09764798,0.6150061
470000,1.4320186,2.5593257258295146,222.5,0.29440588,0.09214054,2.4209857629906897,0.2532413388544228,0.4101183,0.09813379,0.00029767555,0.08653882,0.67684793
480000,1.3744651,0.4333642948719445,538.0,0.4386849,0.093671,0.30182798134750577,0.5355253251809,0.7058897,0.09611016,0.00029762796,0.09022434,0.61223423
490000,1.3009899,9.804678529344438,700.7826086956521,0.6722877,0.10088809,9.496972454557884,0.7246825762886147,0.55671734,0.09452942,0.00029757593,0.107608005,0.5175027
500000,1.2295007,1.846085777408552,225.86363636363637,0.5870649,0.09789362,1.8460858160038833,0.2854543515524545,0.14407477,0.09923311,0.00029752363,0.08905439,0.5514599
510000,1.2530212,1.0720846430359634,907.8235294117648,0.51554495,0.10246731,1.0720846053841153,1.0418182877988063,0.2411035,0.095416576,0.00029747188,0.098286524,0.6020579
520000,1.1904618,4.589234204197761,425.27272727272725,0.45848182,0.101850554,4.589234114738115,0.4720224217169909,0.06782455,0.093330786,0.00029742482,0.10807443,0.5410255
530000,1.1556184,0.24556966629015087,301.69565217391306,0.38041323,0.10838936,0.24556954818822666,0.32887845331519516,0.66561234,0.09338993,0.0002973782,0.10773946,0.51289076
540000,1.1368909,3.8306900582647048,949.1304347826087,0.4703771,0.11368223,3.830690151432099,1.0865119108971355,0.41993675,0.09300451,0.0002973265,0.11464153,0.4415434
550000,1.1765034,8.575366223711592,834.3928571428571,0.49405774,0.115080655,8.575365859578904,0.9156971844568034,0.19495055,0.09461759,0.00029727403,0.10708759,0.4953074
560000,1.113779,7.10212172992595,311.57142857142856,0.6069503,0.114878446,7.1021216514467245,0.37562633047179717,0.5357793,0.09699778,0.00029722182,0.10099319,0.5063665
570000,1.0169234,2.3133674254771854,216.25,0.6325048,0.12140653,2.366901948747206,0.3199081043544299,0.4112933,0.099255495,0.0002971751,0.111784026,0.4304291
580000,1.0408732,0.31883420371567545,281.3125,0.41968483,0.11722779,0.37632693195514866,0.29674110854402364,0.25406617,0.09505071,0.0002971285,0.09890969,0.38533843
590000,1.1028813,-0.05632090724876721,217.35714285714286,0.37608954,0.10606891,-0.056320965767879115,0.20645476992233722,0.31088078,0.09953653,0.000297076,0.09505491,0.434508
600000,1.1104213,12.911121978500045,442.0,0.39211217,0.11042429,12.91112083883504,0.6814355017797259,1.1789826,0.09678445,0.00029702342,0.09888424,0.4914092
610000,1.0235521,2.759123887526912,418.4375,0.66367805,0.10649391,2.759124028538512,0.5293206886308326,0.8198784,0.10361298,0.00029697097,0.09834166,0.44444242
620000,0.9906315,2.5500448870395758,635.7692307692307,0.70456004,0.10378986,2.5500452934080196,0.8283289970758443,0.14807805,0.09742045,0.00029692394,0.09677995,0.42112297
630000,0.8207318,3.4018925255864474,375.625,0.64665055,0.11175901,3.40189273280977,0.44598195381695405,0.5109838,0.10139004,0.00029687694,0.08887921,0.34407234
640000,0.79673594,3.414212450010744,311.94736842105266,0.53885597,0.101233095,3.4142122800644295,0.3419915185774076,0.40085173,0.09284508,0.00029682476,0.07914186,0.29006064
650000,0.747192,1.7162435591924985,340.6,0.30217823,0.086012766,1.7162435313017947,0.265561144691795,0.05376075,0.094187,0.00029677275,0.07855831,0.24496214
660000,0.8201553,1.2317274531409566,386.46666666666664,0.3037116,0.08967638,1.231727405268391,0.31704866046687435,0.060280096,0.094098434,0.0002967212,0.08037691,0.27203706
670000,0.8639141,-0.4302821858572923,242.05882352941177,0.2786939,0.090862334,-0.43028218944992874,0.2005724751787538,0.0895215,0.09628984,0.00029667467,0.08401254,0.27787435
680000,0.869977,13.673572206531272,842.1,0.29017374,0.09554089,13.67357271111479,1.021066177164903,0.21252263,0.093482725,0.00029662813,0.08100979,0.34105688
690000,1.0242126,5.047325644942263,627.0625,0.24501188,0.09363422,5.047325560682299,0.616931931991644,0.06673216,0.103574075,0.00029657566,0.0810466,0.3603267
700000,1.1235229,3.942323700077423,539.9166666666666,0.1530494,0.09513539,3.942322558200091,0.5231854188920503,0.4430359,0.10018353,0.0002965234,0.07804822,0.39053315
710000,1.2471498,4.3027543952793605,865.5,0.24137901,0.095891,4.302754379391854,0.9953803121825331,0.30134687,0.09637761,0.00029647164,0.09175658,0.46086612
720000,1.3606683,8.786345727689653,334.3333333333333,0.44235483,0.10114584,9.597358082179838,0.35626368247903883,0.76401776,0.10542696,0.00029642446,0.084970176,0.6260721
730000,1.357479,7.500364421129302,522.8666666666667,0.52931845,0.09304885,7.17523286505739,0.5308236549562935,0.5319861,0.099870935,0.0002963778,0.07837052,0.6210595
740000,1.4129728,3.3832487336939465,768.375,0.37668988,0.09168954,3.3832489325529553,0.5820670465182047,0.116878115,0.10050392,0.0002963256,0.072711654,0.63308734
750000,1.4345592,1.8301045641468396,182.8,0.3100745,0.08249314,0.10104169368048588,0.18133218875820084,0.2425298,0.09957598,0.000296273,0.08689722,0.67957556
760000,1.3994749,1.4993071849599684,1053.1538461538462,0.23607203,0.08081452,3.2519979601714875,0.9410707581389163,0.15381747,0.09820414,0.00029622103,0.09266414,0.681484
770000,1.4568219,5.778242640832065,900.0,0.35433054,0.083441645,5.778242757251452,0.8778418527344911,0.18172103,0.105445154,0.00029617478,0.076555066,0.75391996
780000,1.4652036,5.0660002156450865,1118.6470588235295,0.4871112,0.077857316,5.066000244485524,0.9203711835982498,0.8123846,0.096091256,0.00029612728,0.08466911,0.6641292
790000,1.4955,0.11109356201091847,168.16,0.36247027,0.07600625,0.1110936933916677,0.1778219439194072,0.2144018,0.10262511,0.0002960745,0.066429116,0.7127594
800000,1.5487688,5.617152524254983,742.5,0.43925995,0.088373475,5.617152395776888,0.7518879888402807,0.21225762,0.0964965,0.00029602268,0.07929286,0.63183343
810000,1.5150554,4.011314269424946,350.8666666666667,0.41705072,0.08912874,4.01131426580301,0.4424206169006842,0.56982875,0.101050496,0.0002959758,0.09553136,0.7282564
820000,1.5047823,6.26058210395492,280.94117647058823,0.56811994,0.09518894,6.260581372550772,0.25780769085223953,1.3913023,0.09895922,0.00029592874,0.07957403,0.6594955
830000,1.5273956,6.222234499607475,401.5833333333333,0.45411876,0.08158778,6.222234716682027,0.30977370245576213,0.13609312,0.093091585,0.00029587687,0.065661214,0.63565433
840000,1.4758312,2.6919414171866443,422.0,0.5489441,0.08301977,3.0611429974199447,0.4828203276731074,0.2941906,0.100288376,0.00029582466,0.07670431,0.67214465
850000,1.4604555,0.6162248273944445,284.125,0.5029742,0.08777654,0.5515727922411845,0.19867147520184517,0.11087519,0.10128991,0.0002957725,0.06945243,0.64627516
860000,1.3994641,4.4458602674031305,1163.4,0.42839602,0.08161698,4.445860252666219,0.8274201650870964,0.13678066,0.10289107,0.00029572536,0.069972746,0.60809386
870000,1.3150027,-0.3319858918371853,256.3636363636364,0.72259915,0.08381264,-0.3319859850368878,0.48345030133019795,0.51780844,0.10528263,0.00029567868,0.1002119,0.49011034
880000,1.3346622,5.233715988933694,355.06666666666666,0.855148,0.08721718,5.233715902816653,0.37247745222218026,0.74496096,0.09989527,0.00029562635,0.08042486,0.4777209
890000,1.3057047,0.7758584986520147,1068.1875,0.9199199,0.09864611,0.7758584437203736,0.9748538822386763,0.45938817,0.09877981,0.00029557486,0.08444462,0.4900177
900000,1.3900238,2.7511567596107587,567.4,0.6813404,0.09064751,2.751156732029834,0.5532275974129637,0.26650685,0.099036604,0.00029552233,0.07873743,0.5133306
910000,1.4419574,0.17326531427071767,770.375,0.50885785,0.08184946,0.17326535232287255,0.6627361043956626,0.12230498,0.09467624,0.00029547475,0.07619419,0.51623315
920000,1.4771379,6.904523955463789,651.125,0.40162674,0.08014272,6.904523823557499,0.5003901408754245,0.13460506,0.09494394,0.0002954283,0.068989605,0.54434013
930000,1.4947921,-0.07620106461383201,339.2352941176471,0.44255146,0.074015245,-0.07620081656473754,0.42224519086577106,0.21633764,0.09530546,0.00029537632,0.087246224,0.58234406
940000,1.5003746,0.3889032151066913,215.66666666666666,0.44460142,0.090767376,0.3889031666413902,0.30065067802012585,0.28151137,0.101672515,0.00029532347,0.083525844,0.5978755
950000,1.5145463,7.492549075605015,481.09090909090907,0.5201831,0.09053419,7.492549035075422,0.8172615881697063,0.14384995,0.09143307,0.00029527146,0.071972944,0.6467735
960000,1.5134225,0.9548446449267206,345.8888888888889,0.46373233,0.0731631,0.9548445553906867,0.2555056390249067,0.112494625,0.09947209,0.00029522539,0.0671088,0.7983622
970000,1.5480168,3.5095940835332047,404.15384615384613,0.45240444,0.077051945,3.5095941677899067,0.3496930114409994,0.21953383,0.09893308,0.00029517928,0.068356134,0.78496796
980000,1.5450509,-1.1985348478580515,248.0,0.5246261,0.0881943,-1.198534940679868,0.4633528261135022,0.1935496,0.10107462,0.00029512745,0.07195892,0.71863306
990000,1.3945403,3.441881755433815,403.85714285714283,0.6358414,0.07584345,3.441882187097838,0.5505017872367587,0.18726133,0.100165226,0.00029507597,0.07744909,0.66998464
1000000,1.4603392,-1.022458004510554,179.22222222222223,0.6638288,0.0727078,-1.0224581095907423,0.1371743989056995,0.6881455,0.09938697,0.0002950229,0.07410007,0.7113692
1010000,1.5432324,-0.373776621657563,1107.75,0.6666346,0.06804261,-0.37377669777770656,0.6667863843958912,0.14721808,0.09668219,0.00029497588,0.066406325,0.8367368
1020000,1.5814581,32.17774431293656,681.9090909090909,0.50151867,0.062376086,32.177744043975764,0.7129414218308573,0.13210504,0.09615495,0.0002949292,0.05970945,0.8507849
1030000,1.6704314,14.337126369299138,1228.375,0.39919436,0.055213373,14.337128091521933,1.34848026256077,0.63749975,0.11421905,0.00029487774,0.070644155,1.0296147
1040000,1.5483888,0.7329557011735571,463.46153846153845,0.35046056,0.050751865,0.7329559141621874,0.2921762991117633,0.18475688,0.097413406,0.00029482506,0.050623156,1.059271
1050000,1.4569945,9.602793987868203,760.7272727272727,0.4146081,0.06215277,9.602793901619902,0.5960386150162033,0.24996002,0.09566662,0.00029477308,0.07804476,0.73747844
1060000,1.4355553,0.29666871511536375,217.41666666666666,0.49955317,0.06710592,0.41454760530541535,0.21595472541097974,0.14069691,0.09380907,0.00029472116,0.06514297,0.75854623
1070000,1.4196348,7.387795892648124,1991.9166666666667,0.6560229,0.06950173,6.742580895441635,1.5823322549068297,0.53242064,0.101726755,0.00029467468,0.07075365,0.77677983
1080000,1.4326273,1.0695985353425723,299.7142857142857,0.6259521,0.076189406,1.069598379837823,0.3429442152942751,0.25542074,0.104176596,0.0002946274,0.085366875,0.8651184
1090000,1.5010988,2.725224627260633,466.46153846153845,0.6463266,0.06837943,2.725224497031412,0.291266610326532,0.19367155,0.10389559,0.0002945745,0.062435538,0.93653154
1100000,1.4116728,17.81256711283563,363.8,0.72507006,0.0716272,18.8031240751137,0.4547938173437663,1.2057347,0.09485429,0.0002945215,0.06915335,0.82240903
1110000,1.4248387,2.696480333286359,435.42857142857144,0.66500527,0.07167198,2.8296352628279102,0.34719784554319977,0.43926036,0.096495554,0.0002944746,0.09359698,0.77136713
1120000,1.4329516,1.28325781417792,328.63157894736844,0.4828571,0.08125534,1.0288811047459718,0.4099143712577643,0.4338158,0.097379394,0.00029442733,0.076259896,0.7768477
1130000,1.4492393,10.765945884164092,843.9375,0.39166698,0.080320366,10.765946522495627,0.6565827956837893,0.83804035,0.09516016,0.00029437448,0.072997,0.8325268
1140000,1.4469638,2.358601003797386,592.5714285714286,0.36629388,0.08496863,2.3586004865142143,0.4499362578790169,0.39119038,0.1042671,0.0002943222,0.06581777,0.7802642
1150000,1.3328121,1.3646911811131668,195.06666666666666,0.4221776,0.07930553,1.3646911168207427,0.14253295453211953,0.6749028,0.10031988,0.00029427512,0.076849766,0.76880085
1160000,1.3328657,5.226737980863686,388.3333333333333,0.48541066,0.0943076,5.2267385111007725,0.5047096024888257,0.5501927,0.09492166,0.00029422872,0.09665817,0.6580448
1170000,1.315046,11.527891935385059,282.0,0.6801216,0.09770993,11.527891724816678,0.5444586273127546,0.7791362,0.09169287,0.00029417715,0.09106006,0.65050316
1180000,1.2416501,-0.19967690163425036,248.0,0.6411533,0.09968073,0.9691423376401266,0.47705921282370883,0.1907089,0.11057832,0.00029412546,0.09679857,0.5245725
1190000,1.1625333,9.154913601773975,641.0,0.7808278,0.10379251,7.666958280688721,0.6615120589558501,0.7909578,0.09191029,0.00029407427,0.085830435,0.5533575
1200000,1.1272389,4.952117770145844,421.3333333333333,0.61335665,0.0956711,3.9874014545057435,0.3639548434333516,0.5107035,0.09904137,0.0002940228,0.09481708,0.5262884
1210000,1.2034991,-1.5227025901804445,125.53333333333333,0.63764966,0.09623783,-0.4547834777045592,0.41215835348884866,0.84232104,0.09329042,0.0002939755,0.08223514,0.518191
1220000,1.184094,-0.5623692789174997,481.0,0.51004547,0.10344052,-0.5623695165447831,0.6820232680911431,0.2743569,0.09241301,0.00029392884,0.09141421,0.5147309
1230000,1.1712354,4.155522724146485,238.28571428571428,0.49170575,0.09213184,4.155522572142737,0.35050186488245216,0.5454337,0.09505061,0.0002938775,0.08086242,0.4540824
1240000,1.2712392,4.07842387815668,367.2857142857143,0.68057364,0.09186234,4.078423708686644,0.42706078929560526,0.75204694,0.09254873,0.0002938257,0.07878106,0.5417616
1250000,1.3760482,-2.025241815747674,1000.625,0.57164794,0.090754695,-2.0252420137926066,0.8619302185252309,0.110678986,0.09933504,0.00029377354,0.073845506,0.5772225
1260000,1.4025755,36.86242762595859,1293.1538461538462,0.38847455,0.09276221,36.862428121219246,1.2437487286515534,0.09554441,0.09649712,0.00029372165,0.07179407,0.64457643
1270000,1.4088476,4.967683998587958,1819.875,0.5042702,0.08027903,4.967683918719919,1.4069941766792908,1.432054,0.11091409,0.00029367534,0.073126554,0.59268594
1280000,1.4350905,-1.0825808261837615,194.88888888888889,0.49147576,0.077244535,-1.0825809333578478,0.4722797105075895,0.30517167,0.09524076,0.0002936287,0.078140736,0.6113081
1290000,1.4249707,-2.5285710560017844,462.85714285714283,0.49107462,0.08738037,-2.5285710338969065,1.0396205341177327,0.759845,0.10181677,0.00029357625,0.085504636,0.60850346
1300000,1.3884175,7.433398975643688,973.0,0.62133014,0.0730903,7.433398723127321,0.8637360654667847,0.55630505,0.09504918,0.00029352368,0.072098434,0.5957955
1310000,1.3708664,-1.8878177573896338,216.11111111111111,0.45253098,0.07496858,-1.9987951742126855,0.21237309102434665,0.40395537,0.095142946,0.0002934716,0.07545881,0.54205936
1320000,1.4325587,5.360247501825945,426.75,0.54328567,0.07066437,4.87099736744696,0.30264056395166195,0.17470299,0.100307845,0.00029342482,0.06505243,0.48180085
1330000,1.406987,1.5421780830811618,605.8571428571429,0.64449686,0.07493539,1.5421786412027567,0.4503323297415461,0.29216498,0.100161135,0.0002933779,0.07103373,0.45948666
1340000,1.5054513,2.868379813446964,271.0,0.5302414,0.07279817,2.868379699711232,0.3562131030485034,0.24889168,0.09626867,0.00029332592,0.06626469,0.5061976
1350000,1.4949765,4.6927011929188,398.3333333333333,0.41201854,0.06678641,4.692701194052803,0.2815980591500799,0.09091168,0.099991746,0.000293274,0.062367238,0.58269733
1360000,1.4668226,3.7108389829550106,205.375,0.6681706,0.07468953,3.7108390778303146,0.2634697235771455,1.0034786,0.09579935,0.00029322295,0.07442154,0.63990855
1370000,1.4386963,9.628358570994187,987.1111111111111,0.8391979,0.0846371,10.963299697349113,0.9776744020637125,0.26808712,0.095891476,0.0002931762,0.081586026,0.61239356
1380000,1.4570389,-0.8495551401313519,593.4444444444445,0.83365303,0.09613388,-0.855240611181546,0.6440971286760436,0.24637714,0.10231532,0.0002931286,0.10978208,0.64874834
1390000,1.4281058,21.042571978452038,404.0,0.6603988,0.09666513,19.03870177139212,0.6433495822447267,0.1528782,0.10077584,0.00029307665,0.075156145,0.62044036
1400000,1.3760594,13.945789228265138,1373.3529411764705,0.62386817,0.09231046,13.945789130597998,1.1596028298321044,0.37305525,0.100068174,0.00029302406,0.076737024,0.55701387
1410000,1.2853004,1.9203530601558343,183.9090909090909,0.64716023,0.09082086,1.9203529021597205,0.38020112553865393,0.19210368,0.10162266,0.00029297167,0.079360805,0.5453903
1420000,1.2308906,3.188560918609729,3657.5833333333335,0.50587165,0.09334286,3.1885612787126605,3.731258165900423,0.8300073,0.09493415,0.000292925,0.092355005,0.5142909
1430000,1.2038888,7.887787851777118,444.9,0.55993843,0.094729185,7.8877886308752725,0.422338324226439,1.4744632,0.10327182,0.0002928783,0.082136355,0.47451964
1440000,1.2270337,14.863431508831528,930.4,0.39733496,0.0959583,14.863431171086496,0.7580028215112785,0.08585837,0.09682016,0.00029282624,0.07284665,0.5444454
1450000,1.2287245,3.248161118906326,445.55555555555554,0.43706495,0.08841421,3.248160906581096,0.3595066893774654,0.44665235,0.094762854,0.00029277435,0.07730967,0.5516216
1460000,1.2074629,3.6510355075449024,292.94444444444446,0.57214516,0.084956825,3.6510354219679297,0.26611333299014306,0.4334313,0.10051577,0.00029272222,0.08168234,0.5096706
1470000,1.2309777,1.5443023850922186,1195.0833333333333,0.47590843,0.09243768,1.544302369647913,1.0321930659313996,0.09361308,0.09605362,0.00029267496,0.08036862,0.5115455
1480000,1.1248767,0.08363113165270088,326.2857142857143,0.25656384,0.095353924,0.08363112298457313,0.36272916209418327,0.05577879,0.09244661,0.00029262804,0.07607863,0.4611296
1490000,1.0488099,0.08830440233902745,229.4,0.30867177,0.09007054,0.08830435605742108,0.24981897682882845,0.6869925,0.095929,0.000292576,0.07777867,0.36764228
1500000,0.997303,3.3248882787706817,206.13333333333333,0.4237717,0.086857334,3.324888196785226,0.23637040143560928,0.43988585,0.10037889,0.0002925235,0.079867475,0.34000745
1510000,1.0232472,3.692851504776627,201.42857142857142,0.4119483,0.09114465,3.6928519862038747,0.2945928264941488,0.89142895,0.09147833,0.00029247077,0.07616019,0.32501367
1520000,1.0923891,14.263188597354548,446.3333333333333,0.4058843,0.081923835,14.26318807969041,0.4392410072808464,0.5238999,0.10160475,0.00029242423,0.07203251,0.38642654
1530000,1.1135999,0.5675031991723423,425.7,0.29379916,0.080590084,0.5675030796024851,0.3261980634182692,0.05170272,0.09762859,0.00029237763,0.072113454,0.43111786
1540000,1.183032,2.3612954103070987,248.75,0.29151738,0.0796169,2.3612958790326957,0.4339050210546702,0.2622475,0.09846356,0.00029232592,0.07720815,0.41597572
1550000,1.1800364,1.1833091942508565,232.77777777777777,0.27509278,0.074705675,1.1833091606197084,0.2552280849777162,0.4751044,0.095473394,0.00029227417,0.08557107,0.5223862
1560000,1.2547613,13.287023237265517,999.5714285714286,0.43101618,0.08676663,13.28702304925363,0.9113764262625149,0.2948339,0.09977393,0.00029222266,0.08199758,0.55089724
1570000,1.209222,15.57607834630262,2383.5454545454545,0.3150471,0.08585696,15.57607843972287,1.6342938719317317,0.18016009,0.103671126,0.0002921757,0.07811443,0.61009276
1580000,1.2099719,0.4866252246929371,295.05555555555554,0.4217537,0.09272105,0.4866252945073391,0.3940788988624667,0.4760058,0.09573267,0.0002921286,0.08580128,0.59248066
1590000,1.1157877,1.55967854268462,272.8,0.38380617,0.09095241,1.5596785261177353,0.3576659094542265,0.11710882,0.09479062,0.00029207638,0.07863804,0.41320935
1600000,1.1371711,18.402817823609393,1130.1333333333334,0.42699832,0.09249527,18.402817561292274,1.1426876913656694,0.26782614,0.10118846,0.00029202463,0.0989116,0.42171055
1610000,1.1678512,-0.08829521555483216,193.91666666666666,0.28340015,0.09149147,-0.08829528618754878,0.21443601849023253,0.061739754,0.09269018,0.00029197158,0.07235597,0.49748
