Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
10000,2.191184,0.0,-0.0037205147,-0.0430266,0.003025495,0.104612745,0.00029983404,0.100095116,1.3954027,-0.6495582715841011,216.875,-0.6495584078133106,0.1800412457436323
20000,2.0626628,0.0,-0.03812424,0.05559033,0.01901168,0.09619691,0.000299544,0.21066967,0.9736252,-0.013317901297257496,151.92307692307693,0.002078081015497446,0.28201605011417996
30000,1.9368085,0.0,0.1445349,0.26772627,0.035816852,0.097459935,0.00029923386,0.35011387,1.0344598,0.26373950079426,116.79310344827586,0.24254020329179435,0.6622208810743244
40000,1.785444,0.0,0.27379695,0.36297235,0.01923705,0.09989259,0.00029895702,0.3462641,0.8063574,0.46082387551309434,78.88617886178862,0.47580758149061747,0.2700220576177041
50000,1.6802291,0.0,0.44049183,0.39964756,0.023949686,0.09891696,0.00029867474,0.33736092,0.7028526,0.6676210019203271,50.411167512690355,0.6676277488016235,0.17223300644891515
60000,1.3104184,5.0,0.7695271,0.42674074,0.008921651,0.102647424,0.00029836333,0.23352087,0.4193638,0.9213601440606712,18.31764705882353,0.9175686323759602,0.044906802253578515
70000,1.0829554,10.0,0.883818,0.45620307,0.0021826008,0.09657822,0.00029805288,0.15860231,0.25798059,0.9327079771170022,15.993362831858407,0.9327130278214714,0.022190518452627605
80000,1.3670192,10.0,0.417692,0.40867218,0.0025854679,0.099456795,0.0002977344,0.19088116,0.6806181,-0.9050499339646194,236.825,-0.9050500847399234,0.7009535415098072
90000,1.318851,10.0,0.024572944,0.314776,0.0016592881,0.09813403,0.00029744522,0.16888505,0.6139622,-0.9092221564136534,237.28571428571428,-0.8940926765402158,0.4373428138076431
100000,1.0910829,10.0,-0.16748174,0.26866767,0.0020284643,0.097315095,0.00029716623,0.20069122,0.48150703,-0.9035144247236135,240.2608695652174,-0.91123341858387,0.4914506421983242
110000,0.7216686,10.0,-0.2473933,0.25041798,0.0022747675,0.09379027,0.0002968597,0.16782303,0.26228365,-0.9302697731459159,242.57142857142858,-0.9319225646728693,0.4249416085523228
120000,0.9635291,10.0,-0.31223172,0.21745332,0.0013229894,0.096374676,0.00029653375,0.16510001,0.2344219,-0.9718740058079776,246.62222222222223,-0.9718445281187693,0.450253687840369
130000,1.1214312,10.0,-0.32014698,0.22706051,0.010571379,0.09419816,0.00029624463,0.18635301,0.30541748,-0.45233327658781997,187.06976744186048,-0.46478036046028137,0.38764540920965374
140000,1.0038425,10.0,-0.15148108,0.19440143,0.024115954,0.096038565,0.000295966,0.13047871,0.21645541,0.24489858639224069,111.46739130434783,0.24160802953845853,0.1744286262805722
150000,0.82172143,11.0,0.35821685,0.16760816,0.026723523,0.103326775,0.00029565115,0.11208645,0.13567548,0.715841586105123,53.10493827160494,0.7147893647840418,0.058478788120609256
160000,0.7131269,11.0,0.32669076,0.14670858,0.013787864,0.0966064,0.0002953542,0.103806295,0.08900252,0.3518008614362149,139.17073170731706,0.35180079500849654,0.16409739641144036
170000,0.7563398,11.0,0.281434,0.117222376,0.016912324,0.09718979,0.00029507172,0.08137518,0.08193855,0.521942797937722,103.15151515151516,0.5219427533824035,0.0956728648867063
180000,0.76714665,11.0,0.32481125,0.11102793,0.018816032,0.09497752,0.00029476066,0.10156586,0.15944888,0.5860898850161744,89.37391304347825,0.5860898499903472,0.09946524988427763
190000,0.70125884,11.0,0.4444417,0.08367449,0.01651972,0.100444734,0.0002944462,0.07352839,0.121390745,0.7236169067758752,63.27922077922078,0.723616883545727,0.04607013879658907
200000,0.7776874,14.0,0.68036443,0.08046962,0.006583626,0.10106547,0.00029413906,0.06675233,0.13242431,0.8610210714232699,33.87017543859649,0.86352298516688,0.02568740468363643
210000,0.7006354,17.0,0.78147674,0.09259344,0.0029740352,0.08967413,0.0002938311,0.07017319,0.08804037,0.8787166841764702,29.471875,0.8774506943619511,0.02463956878156433
220000,0.728117,20.0,0.793015,0.093885034,0.002426356,0.094144985,0.00029355066,0.04152117,0.06902741,0.863774791671391,33.14414414414414,0.8639729883488234,0.014318683742375642
230000,0.6837095,20.0,0.46527395,0.06814448,0.0073131532,0.099254675,0.00029325197,0.03556503,0.031326123,0.10128576603185918,166.05714285714285,0.10686848952736654,0.06132573169308902
240000,0.6492778,20.0,0.30695835,0.053101834,0.014910573,0.100032665,0.00029293625,0.042879052,0.051193703,0.4747992818249093,115.95454545454545,0.4747992134229703,0.051489461098257874
250000,0.71354926,20.0,0.32539037,0.057702295,0.014418441,0.09874582,0.0002926542,0.06506031,0.07348943,0.6001347130155097,91.45454545454545,0.6001346743468082,0.07037873451734394
260000,0.5997953,20.0,0.41595867,0.064206444,0.014136827,0.09879408,0.00029237414,0.064317405,0.13133416,0.5885389217369569,89.325,0.5892240943528023,0.05878889416696645
270000,0.5537636,20.0,0.45361987,0.042108327,0.012248507,0.09721885,0.00029206564,0.029076582,0.025626382,0.6778120575770316,75.87218045112782,0.67530577030397,0.026150900932708124
280000,0.6330348,22.0,0.6088157,0.046712387,0.008152663,0.10334977,0.0002917566,0.06181847,0.07076632,0.8463363964068087,37.602739726027394,0.846220709689676,0.02116306178637495
290000,0.5829569,25.0,0.7049424,0.04656802,0.0015294333,0.089878246,0.00029144794,0.01527071,0.026247371,0.8200480816149435,44.116279069767444,0.8202592777433219,0.007957496263164407
300000,0.51010805,25.0,0.5282763,0.0384274,0.0073981904,0.09505232,0.00029114052,0.005104422,0.012921904,0.26383814098246927,139.61428571428573,0.2821545674317125,0.009274793642823393
310000,0.5056295,25.0,0.27347484,0.020881562,0.013645859,0.10018802,0.00029083207,0.004451158,0.008513011,0.3884316626876497,122.58974358974359,0.37085652275930475,0.004313746642868795
320000,0.53081954,25.0,0.3520531,0.023704534,0.015386109,0.09794933,0.0002905518,0.015190879,0.026952438,0.6432363496738861,78.76119402985074,0.6419248278427842,0.012396552334086349
330000,0.6251846,28.0,0.60467386,0.042625014,0.011480652,0.09880036,0.0002902702,0.045994125,0.052316785,0.8555662994709902,35.173745173745175,0.8555611597525107,0.020087706126474047
340000,0.63573253,29.0,0.67666984,0.042471163,0.0038061559,0.093635455,0.0002899627,0.03204458,0.035192944,0.7026274768702153,71.26890756302521,0.7088011385512953,0.027501803187544832
350000,0.6938613,29.0,0.48566198,0.05149469,0.008177337,0.10011123,0.0002896501,0.044041917,0.109578334,0.5716861455817707,87.275,0.5676584142791338,0.040049641841468364
360000,0.50621337,31.0,0.6495632,0.038812168,0.0028309391,0.09865603,0.0002893395,0.011870833,0.028384928,0.7998317966768606,46.7803738317757,0.7998357054213403,0.008122471410413864
370000,0.43103445,32.0,0.629478,0.030890374,0.004241706,0.10395145,0.00028905447,0.0049790223,0.00937029,0.4110274854417452,107.7764705882353,0.4321921474793378,0.0056351289933766514
380000,0.38703465,32.0,0.27999088,0.017534431,0.01157717,0.101765394,0.00028876838,0.003565741,0.0062031657,0.27638892990608627,131.52564102564102,0.25655552515616786,0.005648058344377205
390000,0.4778991,33.0,0.31936795,0.015246288,0.018941974,0.10349407,0.00028845173,0.017533317,0.014262302,0.6513562368699258,78.76470588235294,0.6503430321378615,0.010041816900958967
400000,0.73004675,33.0,0.21645187,0.035794638,0.008114664,0.09559261,0.00028812618,0.041063055,0.05375688,-0.0028749488493693726,164.35714285714286,0.015230261195789683,0.0897701137953184
410000,0.6461326,33.0,0.3136238,0.04153026,0.010234861,0.10397817,0.0002878426,0.028876942,0.03237578,0.4768547368271706,101.86324786324786,0.4619116551346249,0.03184241591156739
420000,0.5806401,34.0,0.46734303,0.050282434,0.010587132,0.10047753,0.00028752867,0.066552624,0.10588223,0.6512736170376949,83.80188679245283,0.652193136025812,0.06894760062236983
430000,0.6381252,35.0,0.49979836,0.06100163,0.010106179,0.100771725,0.0002872429,0.04070552,0.064489886,0.659610649438954,81.83185840707965,0.6596106251256656,0.03989093053330816
440000,0.5775304,35.0,0.4041227,0.039235473,0.009733593,0.104191765,0.00028694622,0.012824413,0.012682949,0.37138292870824097,132.0,0.37138286796776027,0.01806296624213369
450000,0.65975666,35.0,0.28568372,0.03176046,0.012916383,0.091263086,0.00028663626,0.034868285,0.076347016,0.32031279734197865,128.49382716049382,0.3148291498422623,0.03863100235284946
460000,0.6231286,35.0,0.3469487,0.02956778,0.012106842,0.10438727,0.00028632386,0.02915774,0.085815564,0.44243101037408444,105.39393939393939,0.44233669114835333,0.03278831380929191
470000,0.5642919,35.0,0.38967317,0.02091334,0.011066019,0.1101422,0.0002860448,0.03138433,0.07523278,0.556700337466724,91.33944954128441,0.5566513765295711,0.032460831231736674
480000,0.47924122,37.0,0.49119166,0.020514866,0.008173046,0.09610067,0.00028576207,0.011065574,0.014109651,0.7615416887676387,54.220238095238095,0.7628512103997526,0.006786463792931976
490000,0.41041884,37.0,0.4844587,0.018055953,0.007957301,0.10234766,0.0002854447,0.01232876,0.020177793,0.2820914446849436,141.8548387096774,0.2864020764827728,0.014208507371164622
500000,0.42448765,37.0,0.2334873,0.019267103,0.011720956,0.10015927,0.0002851271,0.022575278,0.035371345,0.037020561267406896,154.76923076923077,0.024156213272362947,0.03711134809509531
510000,0.43352166,37.0,0.14701469,0.022371087,0.015038453,0.09543774,0.000284847,0.025665855,0.037064996,0.24330956431637918,134.38571428571427,0.25199997383104245,0.032332098402958497
520000,0.39282697,37.0,0.1751879,0.022924738,0.017595178,0.097848415,0.0002845694,0.028386071,0.031436265,0.31369624252996964,129.1772151898734,0.310380315551391,0.03463229537905695
530000,0.37216103,37.0,0.23177114,0.020163279,0.016072826,0.099374086,0.0002842586,0.02361488,0.035201907,0.368141213842832,118.50588235294117,0.370227428744821,0.031516868114961065
540000,0.34849092,37.0,0.2225639,0.025157314,0.014584842,0.10544586,0.0002839473,0.02574189,0.027734095,0.2553629109406066,128.0,0.2571083065122366,0.03333444776653778
550000,0.30802527,37.0,0.26094556,0.026107846,0.018881215,0.095260665,0.00028363164,0.022474077,0.0318235,0.5185086244702839,101.18556701030928,0.5180034628137946,0.02410359579789656
560000,0.27783597,37.0,0.350757,0.023570636,0.016546825,0.10118711,0.00028334718,0.016531598,0.01562711,0.556529085425267,91.40366972477064,0.5538256862841615,0.01649245309631165
570000,0.25948462,37.0,0.36125913,0.02485635,0.01643592,0.10459546,0.00028306714,0.020336555,0.032975644,0.5501772071159369,88.89189189189189,0.5502732702203699,0.01772799312508338
580000,0.2570431,37.0,0.3887348,0.024964992,0.016619867,0.102168396,0.000282757,0.016364055,0.026872957,0.601150027711022,77.825,0.6032148818831798,0.014102617443215934
590000,0.246613,37.0,0.41271582,0.023382774,0.016172161,0.09684227,0.00028244458,0.01670296,0.024119372,0.6167995431730389,74.8840579710145,0.6167995201936667,0.012121676100397726
600000,0.2526931,37.0,0.41357088,0.01915816,0.015425017,0.09856509,0.00028213268,0.014491764,0.02528572,0.552862602647541,86.62280701754386,0.5501297933865438,0.01325399976266719
610000,0.2502681,37.0,0.37665087,0.01660914,0.016561601,0.09295827,0.00028185186,0.014232925,0.026282461,0.5548898852227823,88.4695652173913,0.5710782538289609,0.012303207631718934
620000,0.34299916,38.0,0.44155908,0.018713402,0.010853951,0.10090961,0.000281572,0.01348792,0.01710501,0.7188951296347578,67.62237762237763,0.7066690025629697,0.01050212950334995
630000,0.2087578,39.0,0.5313022,0.0183605,0.0053293714,0.0997353,0.00028125514,0.015148476,0.033070017,0.3074431720573236,104.27058823529411,0.32798038405530594,0.019360675626204978
640000,0.14155798,39.0,0.29044148,0.012171806,0.010530128,0.09766556,0.00028093936,0.010218466,0.03292028,0.09318923173359016,124.04054054054055,0.09320718533283956,0.015363538999195412
650000,0.12060366,39.0,0.2212529,0.0061757755,0.020499293,0.10092312,0.00028062944,0.002155056,0.001764242,0.3608392141228378,90.63157894736842,0.34901737959488577,0.00224130260201333
660000,0.28365391,41.0,0.49206528,0.005972226,0.019746711,0.10124327,0.00028035056,0.005383008,0.0011970883,0.7562416457970228,49.3968253968254,0.7562416381936855,0.003880228517267843
670000,0.5086892,41.0,0.2900509,0.019245574,0.0077646924,0.096106574,0.00028006092,0.020799562,0.018806398,-0.28403024827870965,183.02272727272728,-0.2840303528037938,0.044077340989712284
680000,0.46764112,41.0,0.15113555,0.01648491,0.011574039,0.09076978,0.00027974765,0.010835167,0.013444846,0.0520178224115322,145.62666666666667,0.0661981645468119,0.01782099699139016
690000,0.4317842,41.0,0.16405538,0.009949855,0.012497586,0.09425991,0.00027943464,0.008507937,0.010570621,0.1653184533786418,140.16417910447763,0.13946265160147822,0.013672177612072607
