Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
270000,1.0685529,0.0,8.425277,0.98906994,0.10826883,9.735196e-05,248.0,21.91268231318547,21.91268231318547,1.0
280000,1.0461316,0.0,8.470446,0.77537817,0.097837925,9.725284e-05,248.0,23.08641014666092,23.08641014666092,1.0
290000,0.9938104,0.0,8.455485,0.8197389,0.102225155,9.71544e-05,248.0,23.129479680305874,23.129479680305874,1.0
300000,0.97959214,0.0,8.423888,0.82714653,0.09750413,9.7052856e-05,248.0,23.381003213364902,23.381003213364902,1.0
310000,0.95325005,0.0,8.352445,0.83740354,0.1005439,9.695452e-05,248.0,22.466251701116562,22.466251701116562,1.0
320000,0.92727953,0.0,8.498819,0.89336824,0.09612462,9.685935e-05,248.0,23.395768244297077,23.395768244297077,1.0
330000,0.9248519,0.0,8.540834,0.94687515,0.097017296,9.6759526e-05,248.0,23.52749417685881,23.52749417685881,1.0
340000,0.8878405,0.0,8.520924,0.8696267,0.094364636,9.665935e-05,248.0,23.968665995658974,23.968665995658974,1.0
350000,0.8545295,0.0,8.366701,0.8202918,0.10229893,9.655452e-05,248.0,23.27016196018312,23.27016196018312,1.0
360000,0.8251437,0.0,8.53673,1.03514,0.09532436,9.644696e-05,248.0,22.21138695570139,22.21138695570139,1.0
370000,0.8432008,0.0,8.788333,0.82515854,0.099555306,9.635284e-05,248.0,24.575062543153763,24.575062543153763,1.0
380000,0.8114267,0.0,8.768886,0.98037523,0.1076877,9.625696e-05,248.0,25.23006803393364,25.23006803393364,1.0
390000,0.85209835,0.0,8.739,0.83979285,0.09984172,9.614952e-05,248.0,24.058075082798798,24.058075082798798,1.0
400000,0.84223765,0.0,8.964897,0.79000026,0.098488264,9.605611e-05,248.0,24.099256123557236,24.099256123557236,1.0
410000,0.76417005,0.0,8.974676,0.8722075,0.0974607,9.5954514e-05,248.0,25.887730133533477,25.887730133533477,1.0
420000,0.79186374,0.0,9.19424,0.92213774,0.09986762,9.584697e-05,248.0,25.518987327814102,25.518987327814102,1.0
430000,0.7910104,0.0,8.960307,0.80283517,0.10659483,9.5752854e-05,248.0,24.32695511300513,24.32695511300513,1.0
440000,0.81941867,0.0,9.018268,0.8467697,0.099688865,9.565451e-05,248.0,24.652216598391533,24.652216598391533,1.0
450000,0.8329441,0.0,9.026501,0.8186306,0.09543099,9.5547075e-05,248.0,24.614976331591606,24.614976331591606,1.0
460000,0.7708481,0.0,9.305966,0.79360276,0.1019817,9.545611e-05,248.0,25.214113596713904,25.214113596713904,1.0
470000,0.76651436,0.0,9.374059,0.74875355,0.09903607,9.5355266e-05,247.5625,24.212501913309097,24.212501913309097,1.0
480000,0.7452984,0.0,9.23707,0.9371036,0.097734,9.5246796e-05,248.0,25.434247045218946,25.434247045218946,1.0
490000,0.7464951,0.0,9.146036,0.8233238,0.10067554,9.5149044e-05,248.0,25.328930317087377,25.328930317087377,1.0
500000,0.73089206,0.0,9.152049,0.688777,0.10169496,9.504935e-05,248.0,25.615725429690613,25.615725429690613,1.0
510000,0.724442,0.0,9.520351,0.8101082,0.09861655,9.495597e-05,248.0,26.215672552585602,26.215672552585602,1.0
520000,0.7182209,0.0,9.162318,0.78291756,0.09935355,9.486191e-05,248.0,24.550230157375335,24.550230157375335,1.0
530000,0.69623065,0.0,9.43108,0.86430585,0.09828797,9.475535e-05,247.84375,23.893405348062515,23.893405348062515,1.0
540000,0.6698187,0.0,9.079175,0.74308366,0.10212946,9.465604e-05,248.0,25.507650502184603,25.507650502184603,1.0
550000,0.6956778,0.0,9.150796,0.89858896,0.10040339,9.456441e-05,248.0,24.88191943988204,24.88191943988204,1.0
560000,0.6375389,0.0,9.278273,0.7219739,0.095630504,9.445973e-05,248.0,25.64035524073101,25.64035524073101,1.0
570000,0.6403681,0.0,9.126657,0.86515135,0.09888215,9.4359086e-05,248.0,24.22164633007426,24.22164633007426,1.0
580000,0.61497384,0.0,9.4093,0.8821571,0.099148765,9.425184e-05,248.0,25.461270731687545,25.461270731687545,1.0
590000,0.5661427,0.0,9.18722,0.85192615,0.098615065,9.414908e-05,248.0,25.615862482786177,25.615862482786177,1.0
600000,0.5898179,0.0,8.906869,0.82501477,0.09988091,9.4044095e-05,248.0,24.991126373410225,24.991126373410225,1.0
610000,0.60749036,0.0,9.292308,0.8603713,0.0977005,9.3952614e-05,248.0,26.76784270821196,26.76784270821196,1.0
620000,0.6119996,0.0,9.033922,0.92685115,0.10084635,9.385939e-05,248.0,25.418143150133965,25.418143150133965,1.0
630000,0.6312447,0.0,9.045548,0.97433144,0.10330702,9.3759205e-05,247.8,24.96483533978462,24.96483533978462,1.0
640000,0.6550533,0.0,9.262172,1.1651082,0.099449426,9.36563e-05,248.0,26.45171891450882,26.45171891450882,1.0
650000,0.6075103,0.0,9.252192,0.7727463,0.09878671,9.3554205e-05,247.675,26.11710951677183,26.11710951677183,1.0
660000,0.5889334,0.0,9.301206,0.8275331,0.09630178,9.345706e-05,248.0,25.5736524105072,25.5736524105072,1.0
670000,0.573333,0.0,9.574933,0.9080029,0.096882604,9.335931e-05,247.8,25.289753568172454,25.289753568172454,1.0
680000,0.5463507,0.0,9.492693,0.8956212,0.09440692,9.325721e-05,248.0,25.972706446424127,25.972706446424127,1.0
690000,0.53580105,0.0,9.46108,0.8020799,0.09553096,9.314908e-05,248.0,26.36672047351269,26.36672047351269,1.0
700000,0.529851,0.0,9.354543,0.7756745,0.09686337,9.305151e-05,248.0,25.775634765625,25.775634765625,1.0
710000,0.5250532,0.0,9.204563,0.85424125,0.10254617,9.2947106e-05,247.97916666666666,25.39592539534277,25.39592539534277,1.0
720000,0.54090834,0.0,9.374728,0.8457072,0.09696735,9.283907e-05,248.0,24.354284152388573,24.354284152388573,1.0
730000,0.50822884,0.0,9.569063,0.8038034,0.09333602,9.274378e-05,248.0,26.27271386384964,26.27271386384964,1.0
740000,0.5362336,0.0,9.779852,0.9128592,0.09856146,9.2653034e-05,248.0,27.05743382871151,27.05743382871151,1.0
750000,0.53691185,0.0,9.280278,0.97703314,0.10326464,9.2554284e-05,247.3469387755102,25.704444368680317,25.704444368680317,1.0
760000,0.5431628,0.0,9.429169,0.95294255,0.10224074,9.245078e-05,248.0,24.96553482785821,24.96553482785821,1.0
770000,0.5375813,0.0,9.251543,0.8129937,0.10433572,9.23447e-05,248.0,24.508542895317078,24.508542895317078,1.0
780000,0.565857,0.0,9.143975,0.8714857,0.094361894,9.225041e-05,248.0,25.35736491680145,25.35736491680145,1.0
790000,0.54270875,0.0,9.097717,0.9144867,0.100829124,9.215773e-05,248.0,26.3688100443946,26.3688100443946,1.0
800000,0.5457439,0.0,9.03465,0.9050812,0.09978768,9.205825e-05,248.0,24.538816922051566,24.538816922051566,1.0
810000,0.5293418,0.0,9.232065,1.040523,0.09703268,9.195309e-05,247.275,25.898180221899963,25.898180221899963,1.0
820000,0.5102619,0.0,9.527837,0.92272276,0.09845236,9.1842456e-05,247.8780487804878,26.131528424053656,26.131528424053656,1.0
830000,0.5103666,0.0,9.561247,1.074625,0.09334133,9.1752954e-05,247.15,26.66912090778351,26.66912090778351,1.0
840000,0.51366967,0.0,9.441782,0.8113024,0.09500838,9.1653834e-05,248.0,25.826799804965656,25.826799804965656,1.0
850000,0.5030539,0.0,9.81324,0.8666666,0.10161195,9.155458e-05,248.0,26.093602256849408,26.093602256849408,1.0
860000,0.48303986,0.0,9.565137,0.9267153,0.09833683,9.145652e-05,248.0,25.562395906448366,25.562395906448366,1.0
870000,0.51340276,0.0,9.732271,0.87328327,0.09667351,9.135378e-05,248.0,25.596459574997425,25.596459574997425,1.0
880000,0.49441698,0.0,9.261121,1.0732768,0.092128314,9.125161e-05,247.97916666666666,25.673787372807663,25.673787372807663,1.0
890000,0.51325035,0.0,9.312673,0.7403288,0.0941252,9.1150556e-05,248.0,26.502637516884576,26.502637516884576,1.0
900000,0.5089372,0.0,9.14768,0.81322706,0.09993305,9.104477e-05,248.0,25.343881334299628,25.343881334299628,1.0
910000,0.52008456,0.0,9.712237,0.8413732,0.09222712,9.09564e-05,248.0,25.48790541291237,25.48790541291237,1.0
920000,0.5127485,0.0,9.84723,0.83990973,0.097547196,9.085569e-05,246.9142857142857,26.296641104561942,26.296641104561942,1.0
930000,0.49723774,0.0,9.562691,0.8699855,0.09813717,9.075453e-05,248.0,25.33857048099691,25.33857048099691,1.0
940000,0.51388854,0.0,9.630273,0.993382,0.10518756,9.0651665e-05,248.0,25.747441230785277,25.747441230785277,1.0
950000,0.50901455,0.0,9.54733,0.9179015,0.09791885,9.054955e-05,248.0,25.758067415115683,25.758067415115683,1.0
960000,0.47346914,0.0,9.608511,0.89882785,0.09551112,9.045096e-05,248.0,28.016245126724243,28.016245126724243,1.0
970000,0.45647565,0.0,9.579874,0.89806205,0.09971127,9.035202e-05,248.0,26.22911787778139,26.22911787778139,1.0
980000,0.4309192,0.0,9.455965,0.80038035,0.09658271,9.0259826e-05,248.0,25.26956631281437,25.26956631281437,1.0
990000,0.43274182,0.0,9.1841755,0.9266593,0.09724982,9.015425e-05,247.64285714285714,26.16277598225793,26.16277598225793,1.0
1000000,0.47638342,0.0,9.039752,0.9698264,0.09659831,9.00523e-05,248.0,24.07169218552418,24.07169218552418,1.0
1010000,0.4911815,0.0,9.086695,1.0397615,0.09770714,8.995965e-05,248.0,25.23575074207492,25.23575074207492,1.0
1020000,0.47436792,0.0,9.290036,1.0068829,0.09902586,8.9854315e-05,248.0,26.13580577437942,26.13580577437942,1.0
1030000,0.48751867,0.0,9.191313,0.96164715,0.09665774,8.974813e-05,248.0,26.39708647770541,26.39708647770541,1.0
1040000,0.47747448,0.0,8.998368,0.85962486,0.09724753,8.964741e-05,248.0,26.504736659374643,26.504736659374643,1.0
1050000,0.48984787,0.0,9.617679,0.9851058,0.094733536,8.95473e-05,247.47058823529412,27.546876528683832,27.546876528683832,1.0
1060000,0.51525193,0.0,9.664888,0.92557466,0.10103589,8.944904e-05,247.94736842105263,25.614332917489502,25.614332917489502,1.0
1070000,0.46760356,0.0,9.719295,0.96736896,0.09699166,8.934952e-05,248.0,28.437910159428913,28.437910159428913,1.0
1080000,0.44877702,0.0,9.475615,0.7781297,0.09939963,8.925886e-05,247.82608695652175,26.621437610463893,26.621437610463893,1.0
