Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
8580000,0.12080078,59.0,0.6817675,0.00980077,9.398548e-05,0.09817717,4.2747582e-05,0.0005911128,0.0003472084,0.7843405226776277,52.91935483870968,0.7842903771708089,0.00031645237001895867
8590000,0.11613751,59.0,0.6820043,0.0104286615,5.045631e-05,0.09557867,4.2440748e-05,0.00020632404,0.0010791462,0.785093207768495,52.79032258064516,0.7850789046415718,0.00011231376347789211
8600000,0.11130261,59.0,0.68189,0.010188325,0.00011839201,0.094736904,4.2129897e-05,0.0007724186,0.0014049772,0.7842756940958064,53.0,0.7843045563311191,0.0004226952059291983
8610000,0.10789507,59.0,0.6826082,0.009102473,0.000112168374,0.10008174,4.1823376e-05,0.00041904667,8.7117216e-05,0.7847634603579839,52.81720430107527,0.7847491576466509,0.00025004975546463715
8620000,0.10589681,59.0,0.6827079,0.008641261,4.5610803e-05,0.09670494,4.154751e-05,0.0002018946,0.0012118943,0.7855519905125582,52.60215053763441,0.785552026443584,0.0001353769801484774
8630000,0.100790545,59.0,0.6852587,0.008365832,4.6036414e-05,0.09457236,4.1272557e-05,0.0002870338,0.0014144254,0.785445650501605,52.6524064171123,0.7854456860113909,0.000124951281494842
8640000,0.104921624,59.0,0.68431306,0.0079518305,4.9427577e-05,0.09369121,4.0965155e-05,0.00017593449,5.955964e-05,0.7855312133178035,52.598930481283425,0.7855161835429489,9.158275951381011e-05
8650000,0.10594735,59.0,0.6847957,0.0076284166,0.0001268464,0.09142165,4.0659223e-05,0.0005550905,0.0013164915,0.7848738930112606,52.8,0.7848996952656777,0.00029351770154467123
8660000,0.10496412,59.0,0.6830347,0.007088696,4.453238e-05,0.09634744,4.0353152e-05,0.00020140335,0.0008039467,0.785773639397865,52.518716577540104,0.7857808056362172,0.0001024292449239345
8670000,0.105969876,59.0,0.6844574,0.006700613,5.064113e-05,0.10038096,4.0048075e-05,0.00040939002,0.0007982309,0.7853799476989255,52.62903225806452,0.7853799830841762,0.0002124895626199945
8680000,0.10548609,59.0,0.6847087,0.006232008,5.329087e-05,0.099493675,3.9741513e-05,0.00031280098,0.0011193545,0.7853600919286516,52.64171122994652,0.7853458670371356,0.00016261611888957096
8690000,0.10720136,59.0,0.6845295,0.0059793596,4.2647986e-05,0.09616856,3.9434824e-05,0.00024441132,0.0010411887,0.7854731372677751,52.66129032258065,0.7854731723826419,0.00014842923331842382
8700000,0.105956204,59.0,0.68430793,0.005314827,4.6849433e-05,0.09807722,3.9128114e-05,0.00026975342,0.001426132,0.7852294078216918,52.74193548387097,0.7852437791003976,0.00014233720386044063
8710000,0.10970639,59.0,0.6847363,0.004811207,4.2840504e-05,0.10092938,3.8851733e-05,0.00019020696,7.147977e-05,0.7852388788462881,52.657754010695186,0.7852389143112509,0.00010137245678675938
8720000,0.10488087,59.0,0.68225896,0.00550036,0.00012038207,0.10103545,3.8575497e-05,0.00067183585,0.0019436631,0.7845615169262503,52.87700534759358,0.7845423952953235,0.000379624188212187
8730000,0.10794469,59.0,0.6855904,0.005849665,4.9802817e-05,0.1023515,3.8267357e-05,0.00019911877,6.185233e-05,0.7849927702058188,52.77717391304348,0.7849857137408308,0.00010046835935402972
8740000,0.108550966,59.0,0.68321955,0.0056184432,5.0367467e-05,0.097817406,3.796092e-05,0.0002647795,0.0019937688,0.7851792305547703,52.73118279569893,0.7851792650838052,0.00013288267504693615
