Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1867592,0.0,-0.9565582650131546,243.425,-0.14588158,0.08417398,-0.9565584190189839,0.20741352513432504,0.0014916554,0.098160334,0.00029982522,0.111120656,1.4748659
20000,2.1412,0.0,-0.9999191230162978,248.0,-0.2681927,0.18403624,-0.9999192799582626,2.1687260369459787,0.056946475,0.104469895,0.00029954175,0.36478943,1.4020362
30000,1.949654,0.0,-0.9999657430542777,248.0,-0.32704806,0.33643743,-0.9999659007940537,1.0734349172084758,0.0018073318,0.09589093,0.00029925618,0.39220375,1.0045547
40000,1.5770514,0.0,-0.8691943778087281,236.19444444444446,-0.3558054,0.526887,-0.869194524983565,1.2814186031593837,0.005108016,0.09901978,0.00029895536,0.48093635,0.75936896
50000,1.442654,0.0,-0.5873221643230256,203.41666666666666,-0.3195973,0.5801339,-0.5730920202773193,0.810033891639062,0.010705999,0.101292,0.00029865062,0.30557692,0.6293
60000,1.331791,0.0,-0.37615641212680057,179.26530612244898,-0.26349333,0.45137963,-0.4006209712402493,0.4597169804733758,0.010123111,0.10543193,0.00029834875,0.25925162,0.5226816
70000,1.2780416,0.0,0.08313337389160605,127.92941176470588,-0.09901371,0.38090593,0.0831333041191101,0.3181620732716778,0.020442015,0.09657271,0.00029806705,0.22543928,0.303235
80000,1.2367166,0.0,0.2714505828021524,101.2967032967033,0.055199213,0.32196063,0.2855481293466356,0.19577068048529328,0.01968094,0.10162489,0.00029775352,0.1717968,0.25367177
90000,1.1214235,0.0,0.268041697991206,97.71153846153847,0.12471102,0.26770592,0.2680416445319469,0.14634529238593622,0.01789457,0.09866451,0.00029743864,0.1428361,0.21740706
100000,1.1504444,0.0,0.3358046235315951,87.39655172413794,0.18158229,0.22443146,0.33581607069434793,0.11007294408045709,0.017762398,0.10163536,0.00029712712,0.117231295,0.20437518
110000,1.1705043,0.0,0.5756511311170955,60.14666666666667,0.28159145,0.20707092,0.562733324766159,0.06872600599968184,0.021888133,0.098583326,0.00029684775,0.11226842,0.18258584
120000,1.2274053,0.0,0.4986250234513519,73.34868421052632,0.3502897,0.21101575,0.5113640223678789,0.09848271809536718,0.023222556,0.09412173,0.00029656902,0.12815833,0.25841266
130000,1.1957899,0.0,0.6614610957313597,55.23952095808383,0.42270133,0.22147982,0.6498502921201512,0.07361804390281527,0.022287799,0.09522577,0.00029625936,0.12862472,0.21977809
140000,1.2258804,0.0,0.4656137812102864,77.01587301587301,0.3635077,0.20388949,0.4656243274609248,0.10557732620232162,0.018020622,0.08957595,0.00029594815,0.13136432,0.19718827
150000,1.2192675,0.0,0.666662833171579,54.87861271676301,0.43066612,0.20869943,0.6682356262001498,0.07134625066778269,0.022493016,0.09989308,0.00029564073,0.12815101,0.19616744
160000,1.245535,0.0,0.6408626545888403,57.19230769230769,0.48377958,0.19003838,0.6499281665567536,0.0703541458821058,0.019456571,0.09830126,0.00029533255,0.11976701,0.19758287
170000,1.2351834,3.0,0.8855234794768778,22.997613365155132,0.65845686,0.17190568,0.880753592868741,0.02000122990082664,0.015722824,0.09995671,0.00029502675,0.07795637,0.15828641
180000,1.2614754,6.0,0.8901737934615883,22.76219512195122,0.7100184,0.14858645,0.8903221951791943,0.02081438196089832,0.011887991,0.10054103,0.00029474738,0.102977656,0.14121465
190000,1.2820547,10.0,0.9157208090560495,19.495726495726494,0.73862964,0.033523306,0.9158423613449107,0.012056818068759818,0.011978765,0.10226625,0.00029446773,0.06431178,0.14377576
200000,1.2962724,10.0,0.12064477619960119,123.07894736842105,0.28073382,0.05753714,0.1307359024301752,0.11889545242120693,0.014450598,0.107595086,0.000294148,0.08559964,0.15188521
