Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10000,2.1506188,69.05263157894737,-0.40509403,-1.1832430970036623,-1.1832430970036623,3.1266136,1.0356796,9.995722e-05,1.0
20000,1.6803471,15.365448504983389,3.144927,3.768560754397813,3.768560754397813,0.4968075,1.5009303,9.9898025e-05,1.0
30000,1.5841347,33.226148409893995,2.0255058,2.640604790590756,2.640604790590756,0.24427326,1.3067093,9.982379e-05,1.0
40000,1.2816774,18.17248459958932,2.9603896,3.4528911467946943,3.4528911467946943,0.2042286,1.2823504,9.9775774e-05,1.0
50000,1.5702499,21.08016877637131,2.584679,2.6467357992054796,2.6467357992054796,0.3071444,0.92945814,9.969816e-05,1.0
60000,1.9526019,29.50632911392405,1.2411113,1.2343093413515251,1.2343093413515251,0.5357367,0.7294552,9.964048e-05,1.0
70000,1.9289807,55.32432432432432,0.73625815,1.0660520290200775,1.0660520290200775,0.224274,0.5596253,9.957282e-05,1.0
80000,1.948457,36.72025723472669,1.587099,1.8089245431438619,1.8089245431438619,0.29660377,0.5184715,9.950357e-05,1.0
90000,1.954085,36.97674418604651,2.0780103,2.91062583109817,2.91062583109817,0.2801673,0.5930777,9.942686e-05,1.0
100000,1.9836235,93.46078431372548,0.13094623,0.7160239219665527,0.7160239219665527,0.20076065,0.660263,9.936621e-05,1.0
110000,1.8867648,40.871244635193136,1.8573985,2.3643365416932722,2.3643365416932722,0.4195357,0.7793211,9.9291516e-05,1.0
120000,1.9010446,29.901273885350317,2.372303,2.9766224709570785,2.9766224709570785,0.33941925,0.7586474,9.922663e-05,1.0
130000,1.9732563,27.23174603174603,3.5589972,4.034310950650068,4.034310950650068,0.17425103,0.87741256,9.916822e-05,1.0
140000,2.0275452,26.267175572519083,3.0607865,3.365206890357966,3.365206890357966,0.39984295,1.0960586,9.909451e-05,1.0
150000,1.8462068,19.89086859688196,3.2364028,3.709288132975676,3.709288132975676,0.14522311,0.84695834,9.903066e-05,1.0
160000,1.8447876,13.875179340028694,3.4426126,3.7095055115787336,3.7095055115787336,0.18887416,1.1047312,9.89644e-05,1.0
170000,1.754143,20.48237885462555,3.3965945,3.934514224002956,3.934514224002956,0.7158607,1.2763921,9.890349e-05,1.0
180000,2.1002016,41.44615384615385,1.1262063,0.4846946498766768,0.4846946498766768,0.93294966,0.692432,9.883091e-05,1.0
190000,2.0559182,122.64,-0.9221311,-4.542900044719378,-4.542900044719378,0.94684243,0.51185197,9.876571e-05,1.0
200000,2.0716634,131.71621621621622,-1.7092345,-3.2241921859818534,-3.2241921859818534,0.7396331,0.5852001,9.870254e-05,1.0
210000,2.076347,97.46666666666667,-2.863244,-7.5062814788685905,-7.5062814788685905,1.2935566,0.5102948,9.863692e-05,1.0
220000,2.0677056,125.48148148148148,-3.9285665,-7.9833026208259446,-7.9833026208259446,1.0388906,0.46278676,9.857047e-05,1.0
230000,2.0223086,131.7922077922078,-3.16192,-2.7594848544179618,-2.7594848544179618,0.54646283,0.5426372,9.8500845e-05,1.0
240000,2.0597336,137.86363636363637,-3.0582635,-4.551805299565648,-4.551805299565648,0.500069,0.5346034,9.843201e-05,1.0
250000,2.096269,124.89583333333333,-3.5526662,-4.351880770986495,-4.351880770986495,0.983778,0.60270756,9.836725e-05,1.0
260000,2.0978208,143.9298245614035,-3.7079816,-5.646114472051462,-5.646114472051462,0.854797,0.4952015,9.829827e-05,1.0
270000,2.1212769,148.66666666666666,-3.9851425,-6.094444399788266,-6.094444399788266,0.7883538,0.48684636,9.822822e-05,1.0
280000,2.0627358,105.21978021978022,-2.527099,-1.1703063564354115,-1.1703063564354115,1.523185,0.62271243,9.81668e-05,1.0
290000,2.031964,152.75,-3.0931258,-3.5296304198602835,-3.5296304198602835,0.80465126,0.5107932,9.8099685e-05,1.0
300000,1.991714,150.9090909090909,-3.069536,-3.325078735668813,-3.325078735668813,0.72943574,0.50215924,9.80309e-05,1.0
310000,1.9681541,150.984126984127,-2.146987,-2.3217501293402165,-2.3217501293402165,0.16050383,0.45770377,9.796212e-05,1.0
320000,1.9340247,140.88888888888889,-1.4480503,-1.374567598761881,-1.374567598761881,0.43521714,0.47961822,9.790064e-05,1.0
330000,1.9119745,129.85897435897436,-0.6276997,-0.9207863396941087,-0.9207863396941087,0.512186,0.63265973,9.783012e-05,1.0
340000,1.904781,128.5441176470588,-1.8383328,-4.3057838948308556,-4.3057838948308556,1.3582083,0.46100014,9.77626e-05,1.0
350000,1.8407856,133.5072463768116,-1.2570972,-1.2834291717280513,-1.2834291717280513,0.4794468,0.50615305,9.7700045e-05,1.0
360000,1.8609637,130.53030303030303,-0.9054678,-0.9910050644115969,-0.9910050644115969,0.45704952,0.55601335,9.763584e-05,1.0
370000,1.8649251,129.16,-0.884693,-0.8345628368854523,-0.8345628368854523,0.28076652,0.5330991,9.7565004e-05,1.0
380000,1.8116512,123.671875,-0.80500764,-0.7303839002270252,-0.7303839002270252,0.4879915,0.48458552,9.7496304e-05,1.0
390000,1.7783506,152.01470588235293,-0.86485815,-0.9116334126276129,-0.9116334126276129,0.18809259,0.4821766,9.742893e-05,1.0
400000,1.7618675,137.01388888888889,-0.74473566,-0.14893805007967684,-0.14893805007967684,0.28731018,0.5399459,9.7366225e-05,1.0
410000,1.7874899,114.12,-0.7458943,-0.3322631454467773,-0.3322631454467773,0.46070695,0.5494865,9.730453e-05,1.0
420000,1.7713946,101.52808988764045,0.11497676,1.976810045121761,1.976810045121761,0.53245455,0.6702482,9.723704e-05,1.0
430000,1.7564957,69.99253731343283,1.4589196,1.9074636635495656,1.9074636635495656,0.65777504,0.72476673,9.7171855e-05,1.0
440000,1.7224971,105.73134328358209,-0.23546822,-0.35271738936652,-0.35271738936652,1.081981,0.517483,9.7108314e-05,1.0
450000,1.7260616,107.64556962025317,0.2545796,1.29237306080287,1.29237306080287,0.7621096,0.5970095,9.703583e-05,1.0
460000,1.7121258,75.936,1.0792665,1.3024180958271026,1.3024180958271026,0.5616746,0.43627602,9.696326e-05,1.0
470000,1.6823721,66.07453416149069,1.7230836,2.733903744444251,2.733903744444251,0.595399,0.60200155,9.6902135e-05,1.0
480000,1.6558963,90.14285714285714,1.1266831,2.026335331928599,2.026335331928599,0.37223902,0.4675713,9.683238e-05,1.0
490000,1.6131067,93.29824561403508,1.4392525,2.225710705054545,2.225710705054545,0.28469726,0.5361768,9.6768454e-05,1.0
500000,1.6221074,60.70198675496689,0.36458248,-0.44224449060857296,-0.44224449060857296,1.3873736,0.5440087,9.67041e-05,1.0
510000,1.5199498,90.5925925925926,1.1459956,1.8404828773604498,1.8404828773604498,0.3489426,0.5736667,9.663318e-05,1.0
520000,1.5111614,80.20661157024793,1.5150309,2.353985393342893,2.353985393342893,0.22856951,0.55464953,9.656531e-05,1.0
530000,1.4749777,49.125786163522015,2.336254,3.035628715995699,3.035628715995699,0.24669617,0.5752586,9.650164e-05,1.0
540000,1.4956554,64.00653594771242,2.2093568,2.575423856608962,2.575423856608962,0.23150417,0.68970096,9.642903e-05,1.0
550000,1.4532129,51.775956284153004,2.715362,3.4181169428579183,3.4181169428579183,0.22824182,0.6555801,9.63709e-05,1.0
560000,1.4533832,41.426160337552744,3.2542484,3.6501727458405293,3.6501727458405293,0.123119816,0.73682815,9.629649e-05,1.0
570000,1.3841527,43.883495145631066,2.9356258,3.302147414877219,3.302147414877219,0.22017719,0.7071466,9.623637e-05,1.0
580000,1.3592862,38.686440677966104,2.1891518,2.6078325777740803,2.6078325777740803,0.1558348,0.64413875,9.6168864e-05,1.0
590000,1.4093407,61.75903614457831,2.0933425,2.9042758257100076,2.9042758257100076,0.2462401,0.62757576,9.610148e-05,1.0
600000,1.495378,72.75,1.8925351,2.662629104350224,2.662629104350224,0.12210667,0.5138222,9.602933e-05,1.0
610000,1.4348316,69.02919708029196,2.1323335,2.569003836306579,2.569003836306579,0.5925069,0.5566423,9.5965246e-05,1.0
620000,1.4658247,53.130434782608695,1.8958795,2.044671670154289,2.044671670154289,0.50789326,0.5952521,9.590478e-05,1.0
630000,1.5007921,40.22649572649573,1.9796505,2.4110458730759783,2.4110458730759783,0.8564181,0.73165584,9.58392e-05,1.0
640000,1.4080899,71.95959595959596,1.9115965,2.213665329984256,2.213665329984256,0.2993938,0.4948863,9.576776e-05,1.0
650000,1.4298489,48.24215246636771,2.4035187,2.8237548177795753,2.8237548177795753,0.27501804,0.5590559,9.5703006e-05,1.0
660000,1.4467565,98.1340206185567,1.3873302,1.2859489540569484,1.2859489540569484,0.38052475,0.4991872,9.5633666e-05,1.0
670000,1.4070873,52.463276836158194,2.5742395,3.576409554077407,3.576409554077407,0.6003579,0.5228752,9.556866e-05,1.0
680000,1.4156146,73.38524590163935,1.6774898,2.5139469475042624,2.5139469475042624,0.6774151,0.5386531,9.550132e-05,1.0
690000,1.4157329,81.8655462184874,1.7867774,2.1824677562763712,2.1824677562763712,0.36451015,0.5811504,9.543466e-05,1.0
700000,1.3538465,65.87837837837837,2.1119032,2.4329613054523596,2.4329613054523596,0.18182673,0.4913542,9.5369054e-05,1.0
710000,1.4662284,55.22674418604651,1.7312286,1.620789008778195,1.620789008778195,0.9358939,0.5331241,9.530225e-05,1.0
720000,1.5405796,50.46296296296296,0.7929062,0.5001881996546786,0.5001881996546786,0.8278261,0.5548291,9.52366e-05,1.0
730000,1.632559,65.28776978417267,0.2848615,-0.9669049180668893,-0.9669049180668893,1.5624037,0.5594459,9.516369e-05,1.0
740000,1.5167209,61.333333333333336,0.2322941,-0.1975442861555187,-0.1975442861555187,0.6201813,0.53113645,9.509712e-05,1.0
