Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1881826,0.0,0.08163968195849275,126.89189189189189,0.019183064,0.0070030726,0.06998627112336354,0.0725141795454164,0.008903781,0.10012858,0.00029981782,0.06066927,1.3113475
20000,2.0833461,2.0,0.8510620305404905,32.39147286821706,0.51297945,-0.01976964,0.8513758085869454,0.047757739573357536,0.02367542,0.098950654,0.00029956526,0.1389606,0.87841046
30000,1.9723365,2.0,0.6793619747240699,57.60606060606061,0.52355194,0.11631654,0.6790862916992401,0.09682454741772661,0.018063478,0.100628,0.00029927248,0.14966798,0.6061633
40000,1.6705644,5.0,0.8475852586819528,37.19083969465649,0.6881996,0.21816045,0.8478295298023079,0.09057920110475925,0.0098479055,0.10084267,0.00029896185,0.20784135,0.25470978
50000,1.4232013,7.0,0.8416878482860898,38.666666666666664,0.7086065,0.2795189,0.8409312323681892,0.052550689405983404,0.0048250663,0.09495829,0.00029865434,0.1240861,0.12339741
60000,1.2451977,10.0,0.8434967508795215,38.180392156862744,0.7542684,0.32831833,0.8435124413639892,0.06328663859224203,0.0030995111,0.09813503,0.00029834712,0.13645723,0.14700595
70000,1.2491863,11.0,0.6057815130644788,94.54444444444445,0.59047246,0.429722,0.6085347929498651,0.3696792433652413,0.0065397695,0.09217511,0.00029803914,0.25502127,0.3775255
80000,1.2299742,11.0,0.3964889290380395,121.85555555555555,0.40211576,0.35924265,0.39648886256747773,0.22167172335709134,0.0075508915,0.104455344,0.0002977514,0.17240368,0.3082015
90000,1.1341836,14.0,0.8648278318254573,32.870860927152314,0.74783325,0.20430496,0.8645302165274652,0.03214219776638502,0.005177578,0.09810097,0.00029747057,0.09923724,0.15479775
100000,1.0431709,16.0,0.8362669888083144,39.990950226244344,0.78294444,0.26220927,0.8371689013640086,0.06857386910873983,0.004087576,0.09914248,0.00029716484,0.12284629,0.10384663
110000,1.1853935,16.0,0.4308138961432042,131.2987012987013,0.4828771,0.2917426,0.43081380678461745,0.29673880677633957,0.0076220795,0.09327112,0.00029685305,0.19138007,0.18692832
120000,1.1387825,16.0,0.32249541447122787,136.80555555555554,0.40125293,0.24064003,0.3183004289445743,0.302432124181585,0.008325791,0.10272165,0.00029654003,0.21119788,0.19597812
130000,1.0335369,16.0,0.45418934037414505,119.80246913580247,0.37363315,0.20361163,0.4524444102505107,0.23759814089359602,0.009778889,0.10052886,0.00029622746,0.18260035,0.20320287
