Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
10000,2.1868248,0.0,-0.14797994,0.08146565,0.0013153715,0.09334251,0.0002998683,0.101497054,1.5405484,-0.9999999310821295,248.0,-1.0000000894069672,0.19062471456634691
20000,2.1226811,0.0,-0.25993323,0.10424987,0.00034107038,0.09432104,0.00029960126,0.15284051,1.4027454,-0.9686978480604012,248.0,-0.9696465531984965,0.47207315853147797
30000,1.9026551,0.0,-0.30281162,0.23363431,0.0023284617,0.09841383,0.00029928586,0.3683545,1.0763744,-0.9657153782616483,245.5609756097561,-0.9648584194481373,1.1734410379081965
40000,1.6032051,0.0,-0.30343977,0.50337327,0.011497617,0.09632501,0.00029895655,0.46496266,0.783134,-0.6068094654973331,209.54761904761904,-0.6159535632577053,1.2818633087499196
50000,1.374758,0.0,-0.24039133,0.5932958,0.009644149,0.0986781,0.00029865117,0.3009999,0.6628976,-0.5171963710828484,194.625,-0.5084182419560173,0.7274824210019274
60000,1.2616372,0.0,-0.17514412,0.44915828,0.012727004,0.10061709,0.00029835769,0.19022346,0.36582434,-0.07747138629534416,143.0,-0.09046482955905753,0.3132034519320013
70000,1.2586615,0.0,-0.04660154,0.33142436,0.017632294,0.10247948,0.00029807098,0.15414056,0.32032505,0.03541873807155686,127.08536585365853,0.04818515424375181,0.20800262565989
80000,1.2300367,0.0,0.012734684,0.26177692,0.015972115,0.10527048,0.00029775733,0.12435415,0.2600693,0.14790313582066014,110.13953488372093,0.14788757299267968,0.14365438056763175
90000,1.2103412,0.0,0.052873537,0.20044431,0.018364828,0.09773109,0.00029744353,0.11180749,0.25882524,0.27419096823709393,97.80582524271844,0.274203860354655,0.11842740673879251
100000,1.1880785,0.0,0.16749965,0.18735282,0.022424117,0.09947658,0.00029712985,0.11092289,0.2364978,0.41890360977431407,80.12396694214875,0.402878773360213,0.09228106679910532
110000,1.1887051,0.0,0.268344,0.19058919,0.023499368,0.09642793,0.00029685075,0.116444275,0.2055903,0.47165387036601225,75.3,0.486569217305917,0.08508038607855829
120000,1.1505563,0.0,0.337533,0.18148202,0.0205882,0.09801616,0.00029657438,0.13098824,0.22029051,0.5171250208982706,67.66666666666667,0.50365971111589,0.09529688883210635
130000,1.1529659,0.0,0.38678095,0.1999453,0.021781612,0.09708526,0.00029626716,0.12338267,0.20652756,0.6255217597484357,58.50931677018634,0.6255300130162921,0.07447645122977842
140000,1.1675407,0.0,0.43132204,0.20376247,0.022410091,0.10204313,0.00029595438,0.116255686,0.22761817,0.6149695442071451,60.994285714285716,0.6168106006966396,0.07259300156147219
150000,1.1838115,0.0,0.48447767,0.17021185,0.02264126,0.09627351,0.00029563773,0.10201,0.225184,0.702051765677736,47.337899543378995,0.7020517462464773,0.05176338777009857
160000,1.0829185,4.0,0.74636555,0.18772538,0.0139849875,0.09456749,0.00029535854,0.06883381,0.15060171,0.9197129942513875,18.671981776765374,0.9197129911333662,0.01349339586871428
170000,1.0059377,8.0,0.80244297,0.16118951,0.011029248,0.101307526,0.00029507623,0.07407713,0.12699714,0.9284902062943524,17.046035805626598,0.928490204579385,0.010733642593940811
180000,0.94169295,10.0,0.6076089,0.03390559,0.015399441,0.103592075,0.0002947668,0.106341526,0.10838059,0.8449885762038677,34.166666666666664,0.8449885608518825,0.035465565624226834
190000,0.85480195,10.0,0.4579372,0.10257507,0.016800787,0.09939425,0.00029445312,0.07272843,0.093160264,0.5913020408846713,72.48322147651007,0.5913019948357704,0.06377017543488651
200000,0.7557258,10.0,0.472884,0.13617021,0.018230367,0.10113941,0.00029414162,0.0671334,0.07542706,0.6605010355723966,64.0969696969697,0.6590386023972092,0.04673517600877392
210000,0.7273101,12.0,0.6061451,0.13727027,0.013651897,0.09514468,0.00029383175,0.035745937,0.06356214,0.8122243788294816,41.16346153846154,0.8126459247187564,0.014602878027368319
220000,0.6552666,13.0,0.4683818,0.1018763,0.015525967,0.09004951,0.0002935478,0.022793984,0.03170127,0.6832012822397592,65.57861635220125,0.6802823685916366,0.015474951834933963
230000,0.6597087,15.0,0.699818,0.1131626,0.0119431075,0.0952901,0.00029327138,0.041225735,0.048524123,0.8710363310134829,31.361867704280154,0.8711757160896478,0.018892116524286337
240000,0.8261163,19.0,0.76093936,0.14896142,0.0090624215,0.10018246,0.0002929637,0.05200066,0.06862724,0.8874630907475167,27.20059880239521,0.887189337854299,0.01261627901165417
250000,0.84344584,21.0,1.0534896,0.18851389,0.2451593,0.09831013,0.0002926567,0.036907274,0.062287997,2.215268285854121,30.747474747474747,2.2000600546598434,0.013052104655265188
260000,0.85253215,25.0,1.876814,0.2637604,0.039299462,0.10052506,0.00029234897,0.017335307,0.034889095,2.7394169397748995,27.45868945868946,2.732843336896,0.005618527330964952
270000,0.8731925,27.0,1.9429824,0.2852782,0.13842966,0.097282454,0.00029203875,0.024168804,0.04157204,1.4797590574676984,41.303030303030305,1.4933795482565315,0.015158923711724483
280000,0.8472554,30.0,1.6995254,0.3127371,0.06578989,0.09505204,0.00029172836,0.027609894,0.039594173,1.8433723098102521,31.545454545454547,1.8434285964671668,0.01084584351961634
290000,0.8713595,33.0,1.4616841,0.24572153,0.07963082,0.098390386,0.0002914514,0.032807894,0.056544445,1.6185700006423986,37.00763358778626,1.6179389712464718,0.013707528366238049
300000,0.8958236,36.0,1.2026819,0.19737166,0.019814625,0.09221598,0.00029117294,0.020744406,0.045620088,1.6116286396116637,33.69896193771626,1.5934387004623811,0.01052861428777558
310000,1.009173,39.0,1.5747176,0.2331649,0.156736,0.09951941,0.0002908648,0.023962859,0.055022173,2.365915232436738,34.46289752650177,2.3712825407373144,0.009603551399055207
320000,0.98497874,42.0,2.3169577,0.17498599,0.14481217,0.09888335,0.00029055768,0.018866468,0.040085647,3.5457378318632733,34.59786476868327,3.567026055156124,0.00782079338609801
330000,0.93462485,44.0,1.9852293,0.12676686,0.1836045,0.09553894,0.00029025011,0.023207579,0.03878105,2.2522075587409143,36.633962264150945,2.217295746830173,0.011856986455710367
340000,0.9690571,47.0,2.3328266,0.10811698,0.17944212,0.0989377,0.00028994138,0.022823429,0.04508542,2.7484455830625047,31.795379537953796,2.7616667053417157,0.009360636855585892
350000,0.9174934,50.0,3.01007,0.09269529,0.10475286,0.09971553,0.0002896289,0.019791352,0.03513705,3.2988037712884486,32.448160535117054,3.3023099070009976,0.0074040209309954854
360000,0.9043454,53.0,2.197709,0.07708224,0.14941907,0.09732212,0.0002893514,0.02581894,0.03899355,1.9878532873441181,33.40955631399317,1.9956518940321386,0.011576648786813915
370000,0.9416447,55.0,1.6426258,0.08014137,0.11394975,0.09226655,0.00028907377,0.026869874,0.033703376,2.2740915613773955,47.84313725490196,2.267240708339505,0.017073351289032073
380000,0.9188963,57.0,1.6909696,0.06406337,0.05158611,0.09721757,0.00028876524,0.022903034,0.026731938,2.4830375792974597,45.74647887323944,2.4729624656444424,0.010536315179749133
390000,0.9308108,61.0,1.5059832,0.028478416,0.06006209,0.09335068,0.00028845418,0.018022334,0.036032118,1.0112095915846184,26.089430894308943,1.0163134733835857,0.0056430841019998
400000,0.9839087,67.0,0.98270077,0.078105085,0.0077949464,0.100827694,0.00028814614,0.03267718,0.07552403,0.9351243970179458,15.387888707037643,0.9351200326765032,0.006419684808608297
410000,0.9713182,71.0,0.8529839,0.11801575,0.0038489525,0.101603925,0.0002878395,0.03400797,0.073565066,0.9111190618948187,21.337053571428573,0.9112053661208067,0.007838812226639544
420000,0.9087318,75.0,0.7962743,0.09949856,0.0031066965,0.10432585,0.00028753316,0.02668553,0.045707032,0.8959548734377071,25.091145833333332,0.8958529319526632,0.008409795221841015
430000,0.9063851,80.0,0.86277133,0.08513972,0.04933574,0.09318064,0.00028722588,0.02179266,0.042784803,1.0459055362602954,21.607709750566894,1.0389374307108141,0.006014521572974877
440000,0.8918981,83.0,1.6673254,0.09314422,0.17380662,0.10097499,0.00028694625,0.019105949,0.042164132,2.5034479312865416,29.962848297213622,2.506474779855356,0.007735717674031069
450000,0.905965,86.0,2.318216,0.08963575,0.10504913,0.10028154,0.00028666994,0.02027087,0.041734833,2.620577509294618,27.281690140845072,2.626494882979863,0.00834020766901823
460000,0.92102855,90.0,1.7707158,0.0774722,0.11351222,0.0965226,0.00028636237,0.022013795,0.03339801,1.7600955368422668,28.190058479532162,1.7623587804805498,0.008827227264741036
470000,0.9529545,93.0,1.5662731,0.06507915,0.06709684,0.09549471,0.0002860519,0.016465036,0.03825814,1.4982066686407336,30.105919003115265,1.4963085386693848,0.00630182245860501
480000,0.95554435,96.0,1.3004336,0.07161712,0.08920368,0.0939078,0.00028574374,0.01778404,0.033271648,1.8424357657071226,31.69934640522876,1.8327113723053652,0.008712371199900053
490000,1.0307205,99.0,1.6575913,0.06976914,0.07639296,0.09493785,0.0002854361,0.0123687275,0.031528,2.2961877436431144,33.06143344709898,2.2996337023204503,0.004906091359904856
500000,1.0290823,102.0,2.4636517,0.0560315,0.17977467,0.09370615,0.0002851292,0.0146752,0.03421902,3.181664393573277,33.01360544217687,3.1884149221741422,0.006744913306826928
510000,0.9886711,105.0,2.1331291,0.054471638,0.19410682,0.09792086,0.0002848533,0.017882187,0.03983127,2.707996281107098,36.31598513011152,2.714601968873793,0.007979981712875332
520000,1.0046381,108.0,2.5778344,0.049825013,0.13410465,0.10086282,0.00028457545,0.0131843295,0.037650652,2.9923069377645577,29.46951219512195,2.9682053100408576,0.004692689181666072
530000,0.97510326,111.0,2.834942,0.05275939,0.098022714,0.10015936,0.0002842682,0.010018596,0.03131917,3.066563128897601,31.3042071197411,3.07544734362633,0.004340431698027157
540000,0.94610405,114.0,1.8040005,0.054725062,0.10763155,0.101480804,0.00028395778,0.015980924,0.025350546,1.6103443611283605,35.879120879120876,1.5942239266480027,0.008084748447632135
550000,0.9829796,116.0,1.5959345,0.0667396,0.13174562,0.103649035,0.0002836467,0.012250295,0.0231187,2.260257156226458,43.511210762331835,2.278561513688829,0.007802007270252539
560000,0.97070557,119.0,1.9340887,0.058186118,0.05293659,0.104172066,0.00028333743,0.011092329,0.027756145,2.0180836667155697,37.664092664092664,2.0257104487953037,0.005403359185519509
570000,0.9544462,119.0,1.1656433,0.061043642,0.019571815,0.1052164,0.00028302835,0.025361449,0.0339906,0.8582218409983235,34.61565836298932,0.858534997256201,0.010111809372603628
