Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
280000,0.83042157,39.0,2.304569249086243,32.269102990033225,1.7953031,0.09518732,2.3073654733226943,0.006062016700180959,0.10131754,0.10773262,0.00029176503,0.016897524,0.04100721
290000,0.8210334,42.0,3.0707328965939853,32.16225165562914,2.5508575,0.06004504,3.077344345335929,0.006547491776985147,0.15667017,0.10168996,0.00029145274,0.015479928,0.03934166
300000,0.82452476,45.0,2.5475701051152715,32.67003367003367,2.1817353,0.04816359,2.552986423510152,0.007506066738986536,0.23409855,0.09904433,0.0002911372,0.0148696955,0.031710006
310000,0.85126096,48.0,3.514493270017021,30.264797507788163,2.7880695,0.027040875,3.4898826680450794,0.004197934857856865,0.09211822,0.09716863,0.00029085288,0.01349851,0.038970925
320000,0.80988634,52.0,2.9156351175233266,29.74006116207951,2.9856892,0.026606059,2.952878021827111,0.005833454138169495,0.10162383,0.09970242,0.00029057387,0.0132897515,0.03948128
330000,0.829296,54.0,1.6389476804729994,37.39846743295019,1.5932562,0.03460318,1.5934151219225479,0.011890014444417195,0.09317064,0.10065274,0.00029025864,0.020428825,0.040738948
340000,0.8360872,57.0,2.1328492727057227,40.211618257261414,1.8070309,0.011848019,2.1551769724108065,0.006809945417560422,0.06864985,0.09779079,0.00028994627,0.012030128,0.025703385
350000,0.79189914,59.0,1.5953967139646335,40.107438016528924,1.8441383,0.0031887635,1.6087558725733815,0.008889386060536521,0.04642787,0.103796184,0.0002896362,0.017911907,0.037631314
360000,0.7943429,65.0,0.9302371006236005,16.621478873239436,1.0658827,0.0026053707,0.9299629736409196,0.003656258640278663,0.011026677,0.098898984,0.00028932848,0.019142637,0.052405983
370000,0.7651129,70.0,0.9323790820733218,16.156089193825043,0.87442935,-0.005874978,0.9325277369795287,0.003975422631775063,0.0022792816,0.10076955,0.00028905197,0.016817449,0.037350256
