Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
10000,2.1898391,0.0,0.0054349215,-0.055836022,0.002588614,0.10400987,0.00029983406,0.10192523,1.3819283,-0.9652915977407247,245.575,-0.9644017968422327,0.1754891535697075
20000,2.12842,0.0,-0.20044121,0.04763553,0.0017205046,0.104069024,0.00029953945,0.1682209,1.1813202,-0.9665311815479072,247.46875,-0.9675455436562047,0.425554405559193
30000,1.976332,0.0,-0.2842455,0.1361866,0.0010289043,0.0972003,0.00029924678,0.3061165,1.1525053,-0.9998383149434107,248.0,-0.9998750882223248,0.7026280233403668
40000,1.5615228,0.0,-0.31339905,0.37427133,0.00725283,0.107102536,0.00029895687,0.46711254,0.7682702,-0.8614835934119993,237.9607843137255,-0.858686751127243,1.4993281850218774
50000,1.2449036,0.0,-0.2984161,0.5961711,0.0067110313,0.09939687,0.00029863763,0.3382133,0.47191778,-0.7942666010982874,230.0888888888889,-0.7846977516662242,0.9390732931882836
60000,1.2091898,0.0,-0.29247254,0.47841695,0.0047154184,0.09865635,0.0002983466,0.23064528,0.45096436,-0.6834419675060022,218.02173913043478,-0.7087667405605316,0.6054426448047161
70000,1.276596,0.0,-0.30061057,0.35583344,0.008402825,0.09331788,0.00029805014,0.20059684,0.44703013,-0.5407406842077358,200.17777777777778,-0.5407408065266079,0.4461456565289862
80000,1.228037,0.0,-0.27855295,0.29733083,0.009657564,0.100469686,0.00029773888,0.18218847,0.34427142,-0.45802333618906377,191.91228070175438,-0.4580234498308416,0.36776015258561656
90000,1.2709662,0.0,-0.036920566,0.23813191,0.027128521,0.098184034,0.00029745797,0.17506643,0.38113475,0.3129638029014408,99.96739130434783,0.3273626215510316,0.18450789990486924
100000,1.2702525,0.0,0.22741649,0.1971133,0.031705398,0.098167434,0.000297172,0.15031026,0.3846087,0.5979107375120899,62.31547619047619,0.5884713955532165,0.09728465367455763
110000,1.1901613,2.0,0.5322508,0.17967057,0.02456125,0.09489332,0.00029686018,0.1357774,0.39462015,0.8205125941638688,30.61949685534591,0.8201892764222358,0.042545591922086144
120000,0.9718282,7.0,0.8456838,0.18665747,0.0023067866,0.09694141,0.0002965535,0.08305751,0.27001193,0.9299404249810902,16.700884955752212,0.9299191786124643,0.0144133168355092
130000,1.0632492,10.0,0.8552589,0.20002826,0.0032053697,0.10092111,0.0002962705,0.077060744,0.31484547,0.739416333483257,38.90295358649789,0.777582256962813,0.04613646659690311
140000,1.1630148,10.0,0.28707802,0.17095701,0.0017364381,0.09700994,0.00029595697,0.108334884,0.43717277,-0.9521915992139839,242.325,-0.9533578099274054,0.24510530580016898
150000,1.1536129,10.0,-0.037320208,0.14669439,0.0010752125,0.09533843,0.00029565755,0.10771738,0.44196045,-0.8304591958307558,227.93333333333334,-0.8442994009475319,0.2811482517352822
160000,1.1279308,10.0,-0.18382084,0.1558962,0.0055953753,0.09927071,0.00029537253,0.12266459,0.37829757,-0.7081621010171099,215.75675675675674,-0.7081622336361859,0.2761759844583434
170000,0.9542082,10.0,-0.18884899,0.15138708,0.013311168,0.0977157,0.00029506278,0.1157191,0.27213302,-0.14999497957430336,151.65671641791045,-0.13713640968004862,0.18372535606084223
180000,0.9472855,10.0,0.07775916,0.12950374,0.024339695,0.09642234,0.0002947477,0.087937385,0.18475018,0.41023773275941733,82.86065573770492,0.39878318367934806,0.08170525044982692
190000,0.9872454,11.0,0.45834672,0.118660316,0.02575677,0.101481594,0.00029443947,0.090956695,0.17596583,0.6679047836069628,51.6931216931217,0.6679047637830966,0.04743682733298373
200000,1.0942937,11.0,0.051651515,0.13696635,0.0089967325,0.10002412,0.00029413938,0.16118497,0.32772386,-0.5583912423285453,213.84782608695653,-0.5383182486349886,0.3507125770186328
