Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.1753442,141.94736842105263,-0.37258863,0.015795454,-6.159193534600107,-6.159193534600107,0.10877278439798638,0.29922912,0.10766734,4.999328e-05,0.080236994,1.449711,1.0
20000,1.9944056,243.28571428571428,-1.1931801,0.07007949,-6.2921739135469705,-6.2921739135469705,0.3968532962524997,0.048691124,0.103887334,4.9981034e-05,0.16142242,1.3905842,1.0
30000,1.7525169,519.2857142857143,-1.2520988,0.13329704,-8.314897947013378,-8.314897947013378,1.041446243842634,0.024039527,0.10496333,4.996849e-05,0.14775434,1.3937774,1.0
40000,1.5872617,490.1333333333333,-0.6818294,0.23685466,-8.542249183589922,-8.542249183589922,0.876634092189488,0.040165175,0.09494228,4.9955863e-05,0.2275831,0.9408161,1.0
50000,1.5721518,344.05263157894734,-0.27187744,0.25579312,-3.5126871903492427,-3.5126871903492427,0.7716126133222133,0.089066245,0.10584832,4.994388e-05,0.20272389,0.8248478,1.0
60000,1.5987333,375.94736842105266,-0.17087533,0.21298097,-0.24512479598397488,-0.24512479598397488,0.7964001288340736,0.041938882,0.09289168,4.993215e-05,0.15984601,0.9178753,1.0
70000,1.5604942,356.70588235294116,-0.18205588,0.18719645,-2.170825150195673,-2.170825150195673,0.8039170961128548,0.04396852,0.098187,4.991903e-05,0.14754586,1.0114425,1.0
80000,1.4907217,368.5263157894737,-0.11250044,0.1738539,-0.8346720143599111,-0.8346720143599111,0.7354080139266443,0.05055926,0.093740836,4.990584e-05,0.13540794,1.0005562,1.0
90000,1.3925544,379.8636363636364,-0.078255296,0.14417808,-0.654998768174239,-0.654998768174239,0.6341075141638364,0.03904151,0.092258886,4.9893995e-05,0.11696688,1.0150203,1.0
100000,1.3394486,613.5,0.072431006,0.15144745,-2.0773128792719913,-2.0773128792719913,1.011676716776988,0.06397112,0.09727204,4.9882125e-05,0.13041529,0.82686996,1.0
110000,1.2952433,727.2222222222222,0.11617154,0.14253421,2.1078923014283797,2.1078923014283797,1.1297975626828916,0.044506297,0.09665964,4.9869028e-05,0.11446315,0.92398846,1.0
120000,1.2301674,478.55555555555554,0.14760748,0.14512476,-0.30343499188221656,-0.30343499188221656,0.6359180268471911,0.06288618,0.096434906,4.9856037e-05,0.11665323,0.79713106,1.0
130000,1.3039366,418.76,0.11207735,0.16692735,0.4705013315219471,0.4705013315219471,0.6367615431873855,0.08813809,0.10362903,4.9843056e-05,0.15362838,0.71048874,1.0
140000,1.2308049,372.84615384615387,0.081800565,0.16007996,0.09989485668120167,0.09989485668120167,0.5677155147806423,0.048965715,0.095743164,4.983121e-05,0.14079465,0.7091301,1.0
150000,1.2111677,404.2631578947368,0.10223051,0.14369716,1.0942867006076,1.0942867006076,0.6186021847013188,0.060591906,0.09840644,4.9819493e-05,0.11809468,0.7675564,1.0
160000,1.2627102,290.57575757575756,0.036420375,0.14674875,-0.4837634231153795,-0.4837634231153795,0.36788049039288045,0.071431875,0.09839038,4.980651e-05,0.12783203,0.69098645,1.0
170000,1.2454578,303.9259259259259,0.04909537,0.14176208,-0.40126452052507605,-0.40126452052507605,0.4130005138893601,0.036602627,0.09567219,4.9793423e-05,0.12785153,0.68379736,1.0
180000,1.2679093,281.35,0.014942091,0.14515439,1.1587269430298317,1.1587269430298317,0.38957108728354795,0.031002373,0.09790746,4.9780298e-05,0.12168871,0.7113806,1.0
190000,1.2348516,321.3076923076923,0.10266783,0.14159472,-0.006117153260401196,-0.006117153260401196,0.4246998912237177,0.07597381,0.10059172,4.9768565e-05,0.1376238,0.6188716,1.0
200000,1.2644864,149.8709677419355,-0.034124658,0.14159076,-0.751593558933885,-0.751593558933885,0.2487069435243825,0.08844598,0.09325453,4.9756887e-05,0.13227518,0.61433136,1.0
210000,1.3231758,373.375,0.051360574,0.13934202,1.7948357325381905,1.7948357325381905,0.5582480146258604,0.074770965,0.09700251,4.9743852e-05,0.12018108,0.6964701,1.0
220000,1.3074917,362.55,0.05686304,0.12953527,0.36077701383729854,0.36077701383729854,0.4991064104946645,0.027835514,0.09907843,4.9730734e-05,0.12943144,0.6676465,1.0
230000,1.2712147,260.16,-0.01429768,0.13571149,-0.2997368787999302,-0.2997368787999302,0.40629611630691215,0.039143328,0.09125588,4.971889e-05,0.13446315,0.6378805,1.0
240000,1.2001147,334.0,0.02254895,0.14107656,-0.3089379489775451,-0.3089379489775451,0.48294173107376537,0.0453041,0.099741854,4.970709e-05,0.1309317,0.5742641,1.0
250000,1.2943379,484.6,0.061659712,0.13183028,-0.007612639641177784,-0.007612639641177784,0.5653137752631058,0.047224205,0.09792494,4.9694092e-05,0.11572816,0.6668088,1.0
260000,1.3460475,597.9375,0.004502295,0.124002844,-0.6178243917683484,-0.6178243917683484,0.859665644571578,0.015916856,0.09517449,4.9681046e-05,0.113543734,0.7082931,1.0
270000,1.4012717,430.53846153846155,-0.007436623,0.122603215,0.4500726099630382,0.4500726099630382,1.8369510271586478,0.050040714,0.095237255,4.966789e-05,0.105595425,0.9688884,1.0
280000,1.3743067,369.3076923076923,0.0075922804,0.109167695,-0.5274306261906201,-0.5274306261906201,0.5993204228938199,0.019308604,0.09100192,4.9656202e-05,0.08778317,0.91461253,1.0
290000,1.365562,377.06666666666666,-0.02480057,0.11753902,-1.4560095809365785,-1.4560095809365785,0.3852311518307293,0.027613312,0.1016887,4.9644586e-05,0.10223557,0.80985343,1.0
300000,1.3241029,564.2666666666667,-0.07367893,0.1352614,0.5807543670813493,0.5807543670813493,0.7567655693310371,0.012546827,0.09215261,4.96316e-05,0.1138957,0.7340714,1.0
310000,1.2981846,440.05882352941177,-0.030543128,0.14704627,-0.5530248567335846,-0.5530248567335846,0.9187459394007045,0.0981666,0.099590026,4.9618644e-05,0.13290252,0.70657575,1.0
320000,1.226284,352.25925925925924,0.0887949,0.15104112,-0.4771490719540907,-0.4771490719540907,0.57693993838297,0.115650214,0.10211569,4.9605598e-05,0.14540355,0.61677283,1.0
330000,1.156759,445.10526315789474,0.165058,0.14979644,1.0819591848321999,1.0819591848321999,0.6400048899908812,0.077527195,0.10427695,4.9593844e-05,0.14675054,0.473655,1.0
340000,1.2007577,247.46153846153845,0.058100313,0.14830531,-0.8362648198009558,-0.8362648198009558,0.41311014059887385,0.05531015,0.09327799,4.958206e-05,0.13113563,0.50038296,1.0
350000,1.2430323,557.6153846153846,0.029996514,0.13299236,-0.8657821380375801,-0.8657821380375801,0.6642111929438586,0.083184436,0.0955236,4.9568782e-05,0.11116721,0.60119736,1.0
360000,1.2639102,221.53846153846155,-0.038949907,0.12434598,-0.7996214802480888,-0.7996214802480888,0.317474703823861,0.022298723,0.103766665,4.955575e-05,0.106772184,0.6633433,1.0
370000,1.2320548,574.25,0.026391676,0.112556905,0.3044465684145546,0.3044465684145546,0.7535265799164048,0.04335136,0.09799154,4.9542967e-05,0.0946147,0.6252523,1.0
380000,1.1549765,402.42105263157896,0.026443945,0.114789814,-0.4712808585038415,-0.4712808585038415,0.4643706206567003,0.044460833,0.096981674,4.953132e-05,0.123747624,0.5513585,1.0
390000,1.1313024,283.1764705882353,0.028571634,0.11974185,-0.25698246902040284,-0.25698246902040284,0.38277648175683093,0.04358304,0.09623229,4.9519753e-05,0.12886111,0.59474397,1.0
400000,1.1276767,293.5263157894737,0.018077426,0.119895905,0.19628374216012567,0.19628374216012567,0.3462852603988722,0.03784277,0.09734569,4.950685e-05,0.109502316,0.53101164,1.0
410000,1.1626275,592.65,0.020573676,0.117635734,0.5463186912157157,0.5463186912157157,0.6618283913190853,0.03552311,0.09511822,4.9493905e-05,0.10990544,0.5287343,1.0
420000,1.1355544,307.0,0.00077747373,0.12504674,-0.5952559054211083,-0.5952559054211083,0.47788669930940325,0.017293371,0.0964724,4.948093e-05,0.12744796,0.55837005,1.0
430000,1.174641,374.3333333333333,0.023300529,0.12227165,-0.019761496036422126,-0.019761496036422126,0.462248579273061,0.04375145,0.09563003,4.9467817e-05,0.1098207,0.5220486,1.0
440000,1.3030394,471.70588235294116,0.021339463,0.10911551,1.9006701958491823,1.9006701958491823,0.5358966000734225,0.053266995,0.09975203,4.945605e-05,0.08896987,0.6347574,1.0
450000,1.3632334,527.0833333333334,0.04847883,0.095570244,1.5042292796210441,1.5042292796210441,0.5275921300583377,0.018022897,0.09568806,4.9444254e-05,0.08055629,0.75278616,1.0
460000,1.2857572,225.23076923076923,0.06165119,0.09351052,-0.5379113454800334,-0.5379113454800334,0.24474651392665692,0.027249765,0.09353678,4.943137e-05,0.09517218,0.75309217,1.0
470000,1.2250317,230.8125,0.06075467,0.10109543,-0.8865797085745437,-0.8865797085745437,0.27353616685928395,0.056536693,0.09756347,4.9418373e-05,0.10270462,0.63481486,1.0
480000,1.1855607,539.4,-0.0012746109,0.10443553,0.4181990915287091,0.4181990915287091,0.5625945578618224,0.035496645,0.09324655,4.9405335e-05,0.09855969,0.586404,1.0
490000,1.1488082,234.66666666666666,0.08064097,0.10981344,0.29688753551746666,0.29688753551746666,0.26962639469420535,0.021958983,0.096607484,4.9393675e-05,0.11465809,0.5159761,1.0
500000,1.2086517,1052.8461538461538,0.10087269,0.112056196,0.5266234126929323,0.5266234126929323,1.0644637315994119,0.029951433,0.09784583,4.938201e-05,0.121802256,0.54490083,1.0
510000,1.2135571,1057.1666666666667,0.09946783,0.113014854,3.3445936039811213,3.3445936039811213,1.2717524468381372,0.024200823,0.094826326,4.9368864e-05,0.10745487,0.52523804,1.0
520000,1.3552521,307.55,0.019280978,0.10437422,-0.45589818406451404,-0.45589818406451404,0.3750701820710674,0.017097166,0.09349082,4.935566e-05,0.090910286,0.6539291,1.0
530000,1.2718784,269.94444444444446,-0.057776593,0.09890544,-0.32770858721838336,-0.32770858721838336,0.3057497901221116,0.055758238,0.09469272,4.9343722e-05,0.09202371,0.6564777,1.0
540000,1.1659206,232.2941176470588,-0.02756594,0.11377703,-0.3506153489732344,-0.3506153489732344,0.3418974267483196,0.048444215,0.09920892,4.9331808e-05,0.13109621,0.49150953,1.0
550000,1.2697278,265.57894736842104,0.04382159,0.1151166,0.5561763287117323,0.5561763287117323,0.3102535564447814,0.038152386,0.10027301,4.9318805e-05,0.100354075,0.51077014,1.0
560000,1.2953317,354.125,0.0028890779,0.10788354,0.5590861993007658,0.5590861993007658,0.35446428255515156,0.06409885,0.09981674,4.9305672e-05,0.09317846,0.5369428,1.0
570000,1.3243049,308.72222222222223,0.024391573,0.101788014,-1.0702909538708982,-1.0702909538708982,0.3119095760046851,0.03397564,0.09671072,4.9292743e-05,0.09643085,0.5454112,1.0
580000,1.4380106,262.75,-0.015980462,0.09755632,0.2126862540917999,0.2126862540917999,0.23449708824343815,0.02072932,0.09602435,4.9280996e-05,0.083875574,0.6759267,1.0
590000,1.3698827,319.1111111111111,-0.0031509958,0.09625715,-0.6335684228151458,-0.6335684228151458,0.34420424823959667,0.011438372,0.095758125,4.9269234e-05,0.09647064,0.6074499,1.0
600000,1.3719689,512.7777777777778,-0.006650158,0.09827505,-0.008731118022118567,-0.008731118022118567,0.4992232866420131,0.042907886,0.09526275,4.9256243e-05,0.092515595,0.5638041,1.0
610000,1.282976,582.4166666666666,-0.011135313,0.09747773,-0.5655575358182651,-0.5655575358182651,0.6511626117799096,0.0058644554,0.094879135,4.9243186e-05,0.10396969,0.5415787,1.0
