Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.1754866,100.45,-0.39323172,0.010768119,-5.548927891254425,-5.548927891254425,0.06350939814001322,0.33530486,0.09340354,4.999345e-05,0.10510191,1.3468876,1.0
20000,2.020349,358.8888888888889,-1.2334402,0.101896025,-9.82782514227761,-9.82782514227761,0.6957315479198264,0.03541067,0.10296496,4.998158e-05,0.21330026,1.3106537,1.0
30000,1.7640225,218.55555555555554,-1.2096525,0.16551454,-2.9584951334529452,-2.9584951334529452,0.9686054861069553,0.061665226,0.09989619,4.9968232e-05,0.18592355,1.2940248,1.0
40000,1.647908,533.3333333333334,-0.6879167,0.22820911,-8.032084051519632,-8.032084051519632,1.05486416277854,0.09305699,0.09474561,4.9956223e-05,0.1896873,1.0908704,1.0
50000,1.5217307,425.0769230769231,-0.35962445,0.23193534,-2.6837920558289623,-2.6837920558289623,0.7993251487996895,0.086472854,0.097205296,4.9944287e-05,0.18324484,0.97319204,1.0
60000,1.4588323,549.7272727272727,-0.19567417,0.22423531,-6.446073227315764,-6.446073227315764,0.9976407132661816,0.13064454,0.09827569,4.9931143e-05,0.19148117,0.8412355,1.0
70000,1.3933498,313.3103448275862,-0.1555874,0.21512097,-1.9665254694293308,-1.9665254694293308,0.645475968173317,0.08600863,0.095643476,4.991827e-05,0.17348304,0.77528274,1.0
80000,1.423686,292.8,-0.16454777,0.1911414,0.00961698899971334,0.00961698899971334,0.5108776966532643,0.22609288,0.09797786,4.9906546e-05,0.13888666,0.9243696,1.0
90000,1.4651175,352.85714285714283,-0.14325549,0.16895585,-1.4758688995128646,-1.4758688995128646,0.4996270992271754,0.3351472,0.09284936,4.9894552e-05,0.10291022,0.9860004,1.0
100000,1.4153299,501.8,-0.1406246,0.13448276,-0.8241161124079495,-0.8241161124079495,0.6522042294661029,0.13219513,0.0975218,4.988119e-05,0.10216844,1.0529591,1.0
110000,1.4264734,296.95454545454544,-0.087934576,0.12669885,-0.35625125281393966,-0.35625125281393966,0.3558291975644517,0.13314009,0.09789971,4.9868115e-05,0.11985995,0.9465141,1.0
120000,1.3892301,351.3333333333333,-0.054144774,0.12404546,-0.809119863233434,-0.809119863233434,0.4402141002137796,0.013867311,0.09744991,4.9856302e-05,0.10456128,0.9612322,1.0
130000,1.3763224,638.3333333333334,-0.119201206,0.12608612,-1.7751992242232364,-1.7751992242232364,1.0550502994207336,0.22806922,0.09486909,4.9844537e-05,0.12811835,0.87228376,1.0
140000,1.358867,443.82608695652175,-0.07576228,0.13556124,-0.6358485156137427,-0.6358485156137427,0.623168508605886,0.06388332,0.09842363,4.983149e-05,0.12687804,0.85140705,1.0
150000,1.3797237,415.10526315789474,-0.032539293,0.13528425,-0.9223225124501062,-0.9223225124501062,0.5486112494315756,0.16529433,0.099892825,4.9818336e-05,0.13124421,0.86990184,1.0
160000,1.3734057,515.2777777777778,-0.05813631,0.13043553,-0.15962638813595995,-0.15962638813595995,0.6295416445160905,0.02675971,0.097238205,4.980634e-05,0.096558034,0.9382155,1.0
170000,1.4022613,589.9444444444445,-0.062951505,0.13040471,0.2848012934531314,0.2848012934531314,0.8350167038541056,0.045459203,0.098536015,4.9794482e-05,0.120703146,0.846001,1.0
180000,1.2992352,573.2307692307693,0.019120453,0.14383963,-0.45434891105135355,-0.45434891105135355,0.7576647662619787,0.11037705,0.090840936,4.9781305e-05,0.14495924,0.71826094,1.0
