Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3420000,0.7822126,1.9787035,0.11428488,0.0924335,6.584999e-05,71.51824817518248,2.74295257139897,2.74295257139897,1.0
3430000,0.7609524,2.0177999,0.40622526,0.09543417,6.575686e-05,79.06837606837607,2.2496964039965572,2.2496964039965572,1.0
3440000,0.739021,1.8125005,0.11262069,0.10466145,6.56465e-05,78.45045045045045,2.297397425045838,2.297397425045838,1.0
3450000,0.72449833,1.9967505,0.143237,0.097974,6.55499e-05,88.31067961165049,2.9064944311253074,2.9064944311253074,1.0
3460000,0.7212599,2.2762723,0.17318356,0.094659165,6.545447e-05,74.1951219512195,3.2897940437968183,3.2897940437968183,1.0
3470000,0.7279573,2.1762047,0.19243793,0.09714861,6.534993e-05,87.24742268041237,3.1399090222476684,3.1399090222476684,1.0
3480000,0.75173104,2.2607713,0.12834813,0.10533348,6.5249464e-05,77.575,3.2105663812850134,3.2105663812850134,1.0
3490000,0.72246367,2.600815,0.108502105,0.101510406,6.514891e-05,72.03053435114504,3.569145267743331,3.569145267743331,1.0
3500000,0.74692607,2.3056843,0.07746166,0.09316346,6.504184e-05,70.92647058823529,3.0679430948556776,3.0679430948556776,1.0
3510000,0.75039524,2.379318,0.12940548,0.09869115,6.4948865e-05,81.55140186915888,3.251188310507302,3.251188310507302,1.0
3520000,0.7682953,2.0829673,0.0865676,0.09983155,6.485453e-05,79.93805309734513,2.643757968076638,2.643757968076638,1.0
3530000,0.7080805,2.0926447,0.13888909,0.09188999,6.4748885e-05,90.12621359223301,3.242586945445792,3.242586945445792,1.0
3540000,0.73340577,2.40738,0.08484782,0.102633104,6.464463e-05,80.02542372881356,3.4894112095994463,3.4894112095994463,1.0
3550000,0.7279008,1.9929451,0.13542245,0.09858275,6.455039e-05,81.63063063063063,2.4447178325137577,2.4447178325137577,1.0
3560000,0.7342305,2.0678308,0.109990396,0.09641643,6.445691e-05,76.24107142857143,3.112617392092943,3.112617392092943,1.0
3570000,0.7127301,1.70227,0.12827952,0.101080105,6.435243e-05,102.41558441558442,1.8631200056809645,1.8631200056809645,1.0
3580000,0.7027809,1.9516604,0.083659455,0.09541233,6.424738e-05,79.44715447154472,2.9640763372429144,2.9640763372429144,1.0
3590000,0.7518635,1.9525111,0.26929548,0.09609193,6.415215e-05,76.98275862068965,2.4815414583278916,2.4815414583278916,1.0
3600000,0.7824391,1.9905112,0.12279983,0.1046481,6.405827e-05,90.3921568627451,2.939097241009816,2.939097241009816,1.0
3610000,0.73337287,1.9595959,0.20462939,0.09628089,6.3947125e-05,78.36697247706422,2.508419160489683,2.508419160489683,1.0
3620000,0.72614396,1.9528862,0.14093159,0.098091304,6.385019e-05,83.1875,2.8124177540298056,2.8124177540298056,1.0
3630000,0.7144214,2.0915983,0.14052354,0.096030936,6.375688e-05,90.04123711340206,2.9962645019452596,2.9962645019452596,1.0
3640000,0.72301584,2.2122657,0.09845688,0.10174787,6.365337e-05,76.77049180327869,2.9004170623252064,2.9004170623252064,1.0
3650000,0.7243747,2.1127794,0.09759087,0.09706569,6.35482e-05,74.97560975609755,2.9812827188460553,2.9812827188460553,1.0
3660000,0.67797,2.4620454,0.08698788,0.098555565,6.344607e-05,75.51162790697674,3.387161889741587,3.387161889741587,1.0
3670000,0.74798,2.184657,0.19692048,0.10118768,6.335201e-05,87.22641509433963,2.8488321553156215,2.8488321553156215,1.0
3680000,0.73414236,2.3927946,0.12659924,0.09615806,6.324248e-05,77.23275862068965,3.343857448141114,3.343857448141114,1.0
3690000,0.76692826,2.3094158,0.06611805,0.10154663,6.314981e-05,73.00757575757575,3.189869503180186,3.189869503180186,1.0
3700000,0.7754142,2.368737,0.06356272,0.09580504,6.3057756e-05,70.93181818181819,3.197906226822824,3.197906226822824,1.0
3710000,0.7745884,2.442281,0.052255522,0.09619466,6.295446e-05,68.8731343283582,3.410579192549435,3.410579192549435,1.0
3720000,0.729306,2.362846,0.12832539,0.096098445,6.285163e-05,80.82352941176471,3.2083313196897505,3.2083313196897505,1.0
3730000,0.7079297,2.4800522,0.13825014,0.095504865,6.274686e-05,82.68141592920354,3.166722833582785,3.166722833582785,1.0
3740000,0.7708529,2.017079,0.1730792,0.09393947,6.264237e-05,73.3089430894309,2.341282994281955,2.341282994281955,1.0
3750000,0.7239522,1.8322855,0.07655056,0.100314945,6.2548526e-05,72.94444444444444,2.580996772953283,2.580996772953283,1.0
3760000,0.76587635,2.1247454,0.08509311,0.09640713,6.245443e-05,82.42735042735043,3.0421808677860813,3.0421808677860813,1.0
3770000,0.77625906,2.1216733,0.1608162,0.10387286,6.234896e-05,75.76612903225806,2.6783908826689564,2.6783908826689564,1.0
3780000,0.8051045,2.2895203,0.11025709,0.09790369,6.2244784e-05,66.44520547945206,2.987584513344177,2.987584513344177,1.0
3790000,0.75654227,2.3423297,0.42431533,0.10307781,6.2151565e-05,76.32456140350877,3.1708993294782806,3.1708993294782806,1.0
3800000,0.7853384,2.256348,0.101909004,0.09381737,6.20552e-05,69.9453125,3.0083616357296705,3.0083616357296705,1.0
3810000,0.80492735,2.3464863,0.16435461,0.09473341,6.195011e-05,70.65891472868218,3.1210482337678127,3.1210482337678127,1.0
3820000,0.7873319,2.2851038,0.1468275,0.095462784,6.18464e-05,77.10655737704919,2.82120161608231,2.82120161608231,1.0
3830000,0.76461077,1.8919065,0.2099039,0.09854573,6.175146e-05,83.08411214953271,2.22214690643713,2.22214690643713,1.0
3840000,0.7692905,1.8564165,0.14795308,0.10074608,6.165744e-05,81.22727272727273,2.755053917202381,2.755053917202381,1.0
3850000,0.7777296,1.970994,0.06818427,0.101814605,6.155255e-05,73.536,2.7262714689686183,2.7262714689686183,1.0
3860000,0.7470319,2.0931127,0.13955103,0.097466335,6.144998e-05,86.3076923076923,3.345488856718378,3.345488856718378,1.0
3870000,0.77589756,1.8785567,0.14592175,0.092948034,6.134612e-05,71.23846153846154,2.300166781590535,2.300166781590535,1.0
3880000,0.7490312,2.0490057,0.13514484,0.09665653,6.124239e-05,81.17924528301887,2.807921955045664,2.807921955045664,1.0
3890000,0.77555805,1.9501522,0.09376376,0.09698655,6.114408e-05,70.67716535433071,2.716539640126266,2.716539640126266,1.0
3900000,0.7385356,2.2575643,0.12291046,0.09719281,6.104985e-05,75.50413223140495,3.1483773711274883,3.1483773711274883,1.0
3910000,0.7117762,2.211486,0.13831103,0.098601066,6.0946506e-05,80.41025641025641,2.9539287660656304,2.9539287660656304,1.0
3920000,0.74205685,2.2145762,0.087642685,0.10444465,6.085183e-05,92.9908256880734,2.9636744452179027,2.9636744452179027,1.0
3930000,0.69091725,2.4215794,0.107341155,0.0929867,6.0756312e-05,84.17391304347827,3.620924771868664,3.620924771868664,1.0
3940000,0.6947142,2.1636484,0.12692413,0.09532294,6.0651964e-05,84.41284403669725,2.6898708748161244,2.6898708748161244,1.0
3950000,0.71984583,2.3081923,0.2097632,0.095910236,6.0548075e-05,82.21739130434783,3.320807689169179,3.320807689169179,1.0
3960000,0.7341416,2.157717,0.17736158,0.09945484,6.044427e-05,94.92553191489361,2.9802444786467452,2.9802444786467452,1.0
3970000,0.7095334,2.433888,0.14414774,0.09895809,6.0350718e-05,71.29770992366412,3.7034671397609564,3.7034671397609564,1.0
3980000,0.7202135,2.1306143,0.12932438,0.10146596,6.0255225e-05,76.67826086956522,2.6503239496894504,2.6503239496894504,1.0
3990000,0.7513869,1.9852839,0.11077384,0.09945138,6.0148606e-05,78.26666666666667,2.6015553678785053,2.6015553678785053,1.0
4000000,0.7121544,1.9622703,0.2739207,0.098448634,6.0044982e-05,93.91,2.3142176973819732,2.3142176973819732,1.0
4010000,0.71273583,1.487707,0.1727535,0.09565191,5.994487e-05,83.3963963963964,1.6671727503742184,1.6671727503742184,1.0
4020000,0.7827199,1.7227609,0.06973417,0.10149285,5.9847203e-05,71.96,2.3239527926329644,2.3239527926329644,1.0
4030000,0.74391514,1.5813805,0.06459977,0.09759436,5.9749844e-05,72.34645669291339,1.9861380723305047,1.9861380723305047,1.0
4040000,0.6989542,1.9539548,0.14496157,0.095398694,5.964448e-05,74.64566929133858,2.8381766484478326,2.8381766484478326,1.0
4050000,0.7037097,2.111446,0.10278139,0.09967393,5.9550635e-05,74.33043478260869,2.8524887105692986,2.8524887105692986,1.0
4060000,0.71523243,1.8180873,0.0691971,0.09522857,5.94554e-05,91.46236559139786,2.499034749564304,2.499034749564304,1.0
4070000,0.7412887,2.0899322,0.120417416,0.10232453,5.934856e-05,82.08571428571429,2.8118758973621185,2.8118758973621185,1.0
4080000,0.74148786,2.0678177,0.117302895,0.10003531,5.9252267e-05,77.91525423728814,2.9329622392937287,2.9329622392937287,1.0
4090000,0.72054064,2.3854086,0.123287454,0.10099928,5.9155525e-05,78.14634146341463,3.184411779167206,3.184411779167206,1.0
4100000,0.7399901,1.9550675,0.1766687,0.09492351,5.9049315e-05,81.62280701754386,2.4835715304341233,2.4835715304341233,1.0
4110000,0.7287666,2.2303712,0.08306953,0.09987218,5.8953454e-05,70.92481203007519,2.91992443755157,2.91992443755157,1.0
4120000,0.7447184,2.189619,0.1198657,0.09832106,5.8856433e-05,78.47413793103448,3.0357683295833655,3.0357683295833655,1.0
4130000,0.7042455,2.3381233,0.10935346,0.099398956,5.87526e-05,70.45112781954887,3.14285593642328,3.14285593642328,1.0
4140000,0.73681957,2.1153078,0.12868074,0.10559128,5.8648282e-05,90.36559139784946,3.211894789908795,3.211894789908795,1.0
4150000,0.7316406,2.1358504,0.12359601,0.10189744,5.8552414e-05,92.66304347826087,3.0814943495004075,3.0814943495004075,1.0
4160000,0.76880264,2.326692,0.1399823,0.10118701,5.8453763e-05,82.5229357798165,3.175812397290159,3.175812397290159,1.0
4170000,0.773372,1.8549939,0.08623032,0.09895181,5.834964e-05,84.01785714285714,2.2741795421711037,2.2741795421711037,1.0
4180000,0.7395527,2.0932999,0.1362088,0.09618598,5.8251662e-05,79.63793103448276,3.1312158970997253,3.1312158970997253,1.0
4190000,0.7448336,2.286897,0.122328654,0.09648596,5.8154954e-05,82.83185840707965,3.345697341239558,3.345697341239558,1.0
4200000,0.751978,1.9266683,0.116085604,0.09486596,5.8051595e-05,81.5631067961165,2.3056527078151703,2.3056527078151703,1.0
4210000,0.7427416,1.9748465,0.18302068,0.092990264,5.794758e-05,80.60169491525424,2.6176491043506522,2.6176491043506522,1.0
4220000,0.7308702,2.1120057,0.09991945,0.09776585,5.784253e-05,77.29752066115702,2.944284364704258,2.944284364704258,1.0
4230000,0.7109341,2.009581,0.15262623,0.09694744,5.774942e-05,81.53389830508475,2.5847967176114097,2.5847967176114097,1.0
4240000,0.6868699,1.8055686,0.15760481,0.095826164,5.7655096e-05,82.5625,2.378239714141403,2.378239714141403,1.0
4250000,0.709709,1.7018862,0.61377954,0.10044434,5.7551322e-05,74.26315789473684,1.3090468404585855,1.3090468404585855,1.0
4260000,0.73576474,1.980573,0.12533197,0.1011581,5.7444722e-05,81.49152542372882,2.922327636662176,2.922327636662176,1.0
4270000,0.6916342,2.223124,0.14896941,0.09878073,5.734637e-05,75.39495798319328,3.2124997476736703,3.2124997476736703,1.0
4280000,0.718096,2.2733657,0.1737388,0.09576181,5.7252826e-05,85.18947368421053,3.194665607619793,3.194665607619793,1.0
4290000,0.77902985,1.6583542,0.5660039,0.10088422,5.7156634e-05,75.60504201680672,1.33502284418635,1.33502284418635,1.0
4300000,0.6466343,2.0066855,0.1433192,0.09894098,5.705374e-05,73.31007751937985,2.898055430992629,2.898055430992629,1.0
4310000,0.6663815,2.2744682,0.13400611,0.09505327,5.694964e-05,78.78151260504201,3.2200338089165568,3.2200338089165568,1.0
4320000,0.67085004,2.3010855,0.0665384,0.10350909,5.6845754e-05,72.13138686131387,3.163106504583011,3.163106504583011,1.0
4330000,0.6769868,2.2775605,0.19809428,0.09276225,5.6750676e-05,73.44094488188976,2.9336408109176815,2.9336408109176815,1.0
4340000,0.6434071,2.479412,0.15812172,0.09818324,5.6656667e-05,72.2734375,3.2679798202589154,3.2679798202589154,1.0
4350000,0.68234473,1.9568698,0.14612311,0.094849996,5.655275e-05,69.078125,2.2731227199546993,2.2731227199546993,1.0
4360000,0.6679479,1.9963386,0.15579945,0.096293114,5.644981e-05,77.69298245614036,2.739159205503631,2.739159205503631,1.0
4370000,0.67660457,2.284078,0.11191603,0.096077494,5.6346413e-05,77.78125,3.1471069557592273,3.1471069557592273,1.0
4380000,0.6711846,2.1453996,0.12736516,0.095068775,5.6252582e-05,77.36,2.877180814743042,2.877180814743042,1.0
4390000,0.73135835,2.0340068,0.13623402,0.0938352,5.6155317e-05,79.65420560747664,2.6522053069663496,2.6522053069663496,1.0
4400000,0.75004697,2.2547522,0.15749529,0.09764441,5.6048757e-05,65.98425196850394,3.1890106709428534,3.1890106709428534,1.0
4410000,0.74765354,1.7529031,0.142827,0.1004108,5.5953507e-05,80.83962264150944,2.019937613100376,2.019937613100376,1.0
4420000,0.7380892,1.7100263,0.34988165,0.09607691,5.585579e-05,75.144,2.252043327016215,2.252043327016215,1.0
4430000,0.72153324,2.3308394,0.1813612,0.09932088,5.5751454e-05,70.30882352941177,3.318666493805656,3.318666493805656,1.0
4440000,0.70067894,2.2638247,0.13088737,0.09612389,5.5648194e-05,75.97520661157024,3.2157327458878195,3.2157327458878195,1.0
4450000,0.71117884,2.019164,0.18080589,0.098010086,5.554509e-05,71.81889763779527,2.711725746281445,2.711725746281445,1.0
4460000,0.73907185,1.9781877,0.14690673,0.101350375,5.545135e-05,71.81147540983606,2.7401152508599416,2.7401152508599416,1.0
4470000,0.7108734,2.2645135,0.13440211,0.09373715,5.5355653e-05,69.94117647058823,3.0419373834719425,3.0419373834719425,1.0
4480000,0.6833551,2.3005264,0.20941314,0.10114465,5.525043e-05,73.32773109243698,3.0821299259945496,3.0821299259945496,1.0
4490000,0.7545451,2.2624502,0.15351743,0.10327145,5.51433e-05,70.95384615384616,3.0035419133993297,3.0035419133993297,1.0
4500000,0.75012016,1.8978037,0.12941562,0.099619016,5.504926e-05,78.86206896551724,2.5068983286619186,2.5068983286619186,1.0
4510000,0.7786644,2.1024756,0.1693737,0.098379724,5.4955883e-05,84.33,3.0122366243600847,3.0122366243600847,1.0
4520000,0.77188325,2.3409424,0.13574365,0.09840782,5.4851167e-05,79.34285714285714,3.3211817940076194,3.3211817940076194,1.0
4530000,0.74783206,1.9777519,0.19787818,0.09904428,5.4747226e-05,68.5,2.5391416984299817,2.5391416984299817,1.0
4540000,0.77673084,2.1624162,0.11208852,0.09731903,5.464444e-05,74.20967741935483,2.849902782228685,2.849902782228685,1.0
4550000,0.7867947,2.1628873,0.14011951,0.09309926,5.4541393e-05,84.98148148148148,3.0944870566880263,3.0944870566880263,1.0
4560000,0.8229075,2.0034206,0.13534981,0.094876684,5.444758e-05,81.3716814159292,2.4752420872713614,2.4752420872713614,1.0
4570000,0.75969523,1.7693851,0.14601846,0.09850027,5.4351625e-05,75.8173076923077,2.5647045504479182,2.5647045504479182,1.0
4580000,0.795642,1.8699154,0.39681923,0.0931692,5.4250184e-05,88.33333333333333,2.2630147952021975,2.2630147952021975,1.0
4590000,0.75384873,1.9662632,0.20674746,0.09900093,5.4156553e-05,80.82644628099173,2.48238586277521,2.48238586277521,1.0
4600000,0.76507676,2.101303,0.14843513,0.104691766,5.4053224e-05,67.90977443609023,2.804508790151397,2.804508790151397,1.0
4610000,0.78776205,2.1751258,0.1349787,0.09518771,5.3947017e-05,74.83333333333333,3.196688516272439,3.196688516272439,1.0
4620000,0.7881997,2.1069665,0.17372873,0.10232935,5.3842006e-05,77.1304347826087,2.924709611353667,2.924709611353667,1.0
4630000,0.7458989,2.1491828,0.13354753,0.094231896,5.3745396e-05,80.51327433628319,3.0919497065839514,3.0919497065839514,1.0
4640000,0.76217073,2.1845617,0.12766987,0.09391429,5.3650896e-05,83.97196261682242,3.34183311796634,3.34183311796634,1.0
4650000,0.745628,2.3223808,0.2454739,0.10105531,5.3545675e-05,79.34482758620689,3.2524334373681443,3.2524334373681443,1.0
4660000,0.74796945,2.4281926,0.1055536,0.10019371,5.3450087e-05,68.3529411764706,3.4082147720431495,3.4082147720431495,1.0
4670000,0.7507657,2.4627774,0.08695812,0.0999154,5.3350792e-05,72.00714285714285,3.1501167875399694,3.1501167875399694,1.0
4680000,0.7282307,2.1034992,0.12159932,0.104110025,5.3246833e-05,67.39370078740157,2.6350658395158963,2.6350658395158963,1.0
4690000,0.7180556,1.8880742,0.20646888,0.0965904,5.3150317e-05,78.26168224299066,2.760456806031343,2.760456806031343,1.0
4700000,0.72046214,1.8268143,0.09524464,0.09606852,5.305541e-05,85.32407407407408,2.5498332010125213,2.5498332010125213,1.0
4710000,0.7203305,2.4279034,0.082423836,0.09959096,5.2949956e-05,71.78625954198473,3.573699082198896,3.573699082198896,1.0
4720000,0.7484627,1.9570247,0.08170389,0.103634775,5.2846073e-05,71.08064516129032,2.3301570886565792,2.3301570886565792,1.0
4730000,0.7329436,2.270063,0.21022075,0.098137654,5.2749678e-05,75.53211009174312,3.089681185713602,3.089681185713602,1.0
4740000,0.66246915,2.3984742,0.14872527,0.09837095,5.2654235e-05,79.83495145631068,3.6117988367682523,3.6117988367682523,1.0
4750000,0.6734728,2.0859413,0.11700232,0.091273144,5.254658e-05,70.3360655737705,2.634588675770333,2.634588675770333,1.0
4760000,0.73021483,1.8750982,0.15233795,0.094163194,5.2451313e-05,80.53508771929825,2.6560127486785254,2.6560127486785254,1.0
4770000,0.69539195,2.2608986,0.13211453,0.097872406,5.2352447e-05,75.90090090090091,3.157165161564819,3.157165161564819,1.0
4780000,0.6472489,1.8962474,0.37892604,0.10368331,5.2249117e-05,75.88888888888889,2.0671349432733326,2.0671349432733326,1.0
4790000,0.7197608,1.7460669,0.16360933,0.09983747,5.2143965e-05,81.12389380530973,2.1722399539181163,2.1722399539181163,1.0
4800000,0.6538471,2.2781487,0.13577458,0.096557334,5.2049727e-05,83.35135135135135,4.031846309030378,4.031846309030378,1.0
4810000,0.70903486,2.0960548,0.09166892,0.097895995,5.1952647e-05,66.94405594405595,2.547591061858864,2.547591061858864,1.0
4820000,0.6833798,2.0552387,0.09172849,0.09629336,5.184794e-05,68.97826086956522,2.722898725150288,2.722898725150288,1.0
4830000,0.6770854,2.0788128,0.1580616,0.09804691,5.174183e-05,74.46511627906976,2.669598321581996,2.669598321581996,1.0
4840000,0.70919204,1.9212217,0.10352894,0.10023707,5.1647847e-05,83.34210526315789,2.5458146808421716,2.5458146808421716,1.0
4850000,0.69841015,1.8933594,0.19202553,0.102215245,5.1555107e-05,77.0,2.500780209769373,2.500780209769373,1.0
4860000,0.688072,1.9273854,0.10308148,0.09570913,5.145251e-05,78.76666666666667,2.700866725544135,2.700866725544135,1.0
4870000,0.69163877,1.9699349,0.14340952,0.09590013,5.1347895e-05,84.0909090909091,2.58293804472143,2.58293804472143,1.0
4880000,0.66581154,2.562598,0.18104243,0.093246855,5.125379e-05,67.20149253731343,3.549326619995174,3.549326619995174,1.0
4890000,0.6691144,2.258692,0.14743572,0.09846687,5.1158037e-05,84.50892857142857,3.0080148996533573,3.0080148996533573,1.0
4900000,0.6809032,1.8530434,0.13727424,0.091278024,5.1054223e-05,81.24528301886792,2.285684692409803,2.285684692409803,1.0
4910000,0.63406616,2.1960251,0.2070649,0.09904221,5.094939e-05,81.37272727272727,2.9462928165089,2.9462928165089,1.0
4920000,0.66541505,2.126535,0.17218693,0.09595461,5.084441e-05,66.8923076923077,2.59769237775069,2.59769237775069,1.0
4930000,0.6553503,2.021899,0.38832018,0.09651053,5.075075e-05,73.71428571428571,2.842876931031545,2.842876931031545,1.0
4940000,0.6496651,2.09268,0.21129043,0.09373275,5.065679e-05,81.95535714285714,3.03197924473456,3.03197924473456,1.0
4950000,0.6695041,2.3302667,0.18320644,0.10147824,5.055179e-05,70.21804511278195,3.3636186875795064,3.3636186875795064,1.0
4960000,0.6642652,2.213743,0.1276432,0.095311284,5.0447714e-05,73.41984732824427,2.8837609204627177,2.8837609204627177,1.0
4970000,0.671358,1.8242888,0.059089016,0.100366555,5.0353032e-05,76.81739130434782,2.359690927739801,2.359690927739801,1.0
4980000,0.6609565,2.0571496,0.18200672,0.09713539,5.0257437e-05,80.90517241379311,2.883135710073554,2.883135710073554,1.0
4990000,0.6410656,2.1313348,0.23075755,0.09741426,5.015231e-05,73.50806451612904,2.8166517610511472,2.8166517610511472,1.0
5000000,0.6790878,2.298819,0.20054695,0.09837784,5.004906e-05,78.31932773109244,3.2014619147076324,3.2014619147076324,1.0
5010000,0.65769744,2.5308015,0.1771344,0.09399272,4.994414e-05,72.22962962962963,3.411245430840386,3.411245430840386,1.0
5020000,0.6249974,2.156416,0.21594197,0.096921325,4.984941e-05,75.3529411764706,2.576624807189493,2.576624807189493,1.0
5030000,0.66783464,2.0921416,0.19734506,0.101459645,4.975518e-05,81.38053097345133,2.9347960289035524,2.9347960289035524,1.0
5040000,0.68425256,2.279757,0.13005567,0.09751406,4.9646485e-05,74.5702479338843,3.2348676397175087,3.2348676397175087,1.0
5050000,0.6615354,2.1758332,0.1256838,0.10386582,4.9541624e-05,78.45299145299145,2.803880241967864,2.803880241967864,1.0
5060000,0.64852095,2.3475008,0.14982364,0.097397536,4.9446364e-05,89.5233644859813,3.3276193698622145,3.3276193698622145,1.0
5070000,0.643554,2.087212,0.15648429,0.098046236,4.9353275e-05,80.29661016949153,2.6221722430091794,2.6221722430091794,1.0
5080000,0.6790975,2.3342698,0.13859801,0.094785176,4.924694e-05,74.2439024390244,3.1622340828180313,3.1622340828180313,1.0
5090000,0.6667193,2.5917058,0.17837936,0.09527483,4.9141505e-05,66.55371900826447,3.8830969860156377,3.8830969860156377,1.0
5100000,0.6529646,2.3865328,0.14434205,0.1002553,4.9048744e-05,83.37614678899082,3.312246388251628,3.312246388251628,1.0
5110000,0.704047,2.5440738,0.13152626,0.09682998,4.89553e-05,72.85714285714286,3.24762271131788,3.24762271131788,1.0
5120000,0.7147189,2.33695,0.25704795,0.093383625,4.885112e-05,72.91911764705883,2.826093519540658,2.826093519540658,1.0
5130000,0.72987026,1.6492832,0.13857535,0.098547935,4.874604e-05,65.96350364963503,1.9785127997398377,1.9785127997398377,1.0
5140000,0.7320967,2.3387985,0.20391674,0.097753055,4.8642367e-05,66.21088435374149,3.037528778825487,3.037528778825487,1.0
5150000,0.7239924,2.6136563,0.21498668,0.09677436,4.8549857e-05,66.22758620689655,3.5810226448651017,3.5810226448651017,1.0
5160000,0.7207441,2.5677972,0.41049862,0.09738149,4.8455877e-05,78.87179487179488,3.0813270190842132,3.0813270190842132,1.0
5170000,0.74195945,2.4306371,0.09667253,0.09778765,4.835032e-05,69.7984496124031,3.4646845067194265,3.4646845067194265,1.0
5180000,0.71671736,2.4129114,0.17747672,0.10446648,4.82474e-05,69.59712230215827,3.1391101119329603,3.1391101119329603,1.0
5190000,0.717662,2.0352683,0.13976404,0.10317324,4.8144186e-05,77.56637168141593,2.501617628916175,2.501617628916175,1.0
5200000,0.7009585,2.266612,0.13188225,0.101307705,4.804895e-05,71.44680851063829,3.0448618115673605,3.0448618115673605,1.0
5210000,0.7137263,1.937447,0.12977606,0.10105139,4.7954858e-05,91.13207547169812,2.501736913408552,2.501736913408552,1.0
5220000,0.7017253,2.2938094,0.15072481,0.09997521,4.784959e-05,77.3015873015873,3.501634540538939,3.501634540538939,1.0
5230000,0.765027,2.3942325,0.17686573,0.09615783,4.775341e-05,73.008,3.113214018344879,3.113214018344879,1.0
5240000,0.72777975,2.2375033,0.11960187,0.104029335,4.764887e-05,86.57,2.8361107969284056,2.8361107969284056,1.0
5250000,0.6737994,1.9676832,0.15351766,0.10172549,4.755185e-05,88.38095238095238,2.3059538225332896,2.3059538225332896,1.0
5260000,0.7257721,2.4083688,0.20250463,0.09958063,4.7458198e-05,64.17333333333333,3.3868159039708594,3.3868159039708594,1.0
5270000,0.6925894,2.3685744,0.15463197,0.09741007,4.7353955e-05,76.13492063492063,2.9483184335738657,2.9483184335738657,1.0
5280000,0.6910703,2.3200705,0.14037979,0.09907059,4.7247384e-05,77.75,3.1704103261232377,3.1704103261232377,1.0
5290000,0.75542486,2.249876,0.051070195,0.098732516,4.7143265e-05,62.92857142857143,2.7955565560947764,2.7955565560947764,1.0
5300000,0.716803,2.2556012,0.09127626,0.093409,4.7048907e-05,73.83846153846154,2.8779876329178036,2.8779876329178036,1.0
5310000,0.6778926,1.9232379,0.10807629,0.098886475,4.6952322e-05,87.51456310679612,2.545179336116864,2.545179336116864,1.0
5320000,0.74705666,2.0721104,0.13219705,0.09644651,4.68454e-05,70.6864406779661,2.8181694442942993,2.8181694442942993,1.0
5330000,0.7630712,2.5332844,0.07861802,0.096950255,4.6746805e-05,62.39259259259259,3.510014976395501,3.510014976395501,1.0
5340000,0.73451227,2.4916089,0.13922475,0.09915249,4.6647172e-05,77.50340136054422,3.172253842256507,3.172253842256507,1.0
5350000,0.7102811,2.2834547,0.15540263,0.09573929,4.655028e-05,72.4017094017094,3.0635523225507164,3.0635523225507164,1.0
5360000,0.72227246,1.7022817,0.16680688,0.09825696,4.6451918e-05,80.93518518518519,1.7784012142154906,1.7784012142154906,1.0
5370000,0.77762824,1.8648697,0.13858171,0.09357558,4.6344194e-05,77.02459016393442,2.6296324441667465,2.6296324441667465,1.0
5380000,0.7378798,1.9564943,0.21144363,0.09811108,4.6249195e-05,81.89,2.892994995164399,2.892994995164399,1.0
5390000,0.70963126,2.197164,0.18098004,0.09623054,4.6149118e-05,88.33333333333333,2.8792889149238667,2.8792889149238667,1.0
5400000,0.69813144,2.119913,0.18768506,0.09966617,4.60446e-05,79.16535433070867,2.7387886094296072,2.7387886094296072,1.0
5410000,0.66895896,2.0845206,0.11744585,0.10098311,4.594768e-05,95.1413043478261,2.5813108197935333,2.5813108197935333,1.0
5420000,0.6352012,2.0773232,0.2344935,0.09990604,4.5849687e-05,88.43137254901961,2.891246557820077,2.891246557820077,1.0
5430000,0.70679724,1.9467484,0.19923335,0.09279567,4.5749042e-05,83.96629213483146,2.7449750893571405,2.7449750893571405,1.0
5440000,0.6318403,2.045393,0.23930614,0.10055567,4.565609e-05,78.47368421052632,2.758553758002164,2.758553758002164,1.0
5450000,0.67373353,2.1329741,0.15639257,0.0983789,4.5551817e-05,91.4639175257732,2.85361553405978,2.85361553405978,1.0
5460000,0.6812433,2.1448393,0.1472148,0.09560532,4.544743e-05,84.13725490196079,3.174523399741042,3.174523399741042,1.0
5470000,0.6910133,1.9456278,0.14225079,0.088103235,4.5351462e-05,95.34375,2.6400737687945366,2.6400737687945366,1.0
5480000,0.7168151,2.0315738,0.12183887,0.10050325,4.5255434e-05,77.52941176470588,2.641207018494606,2.641207018494606,1.0
5490000,0.67377234,2.117834,0.1493662,0.09658166,4.5151664e-05,76.36134453781513,2.7918190552016435,2.7918190552016435,1.0
5500000,0.66444606,1.8707857,0.14923997,0.102918886,4.5048753e-05,76.5,2.794837176799774,2.794837176799774,1.0
5510000,0.67425686,2.2102149,0.10845214,0.09701492,4.4944336e-05,78.23770491803279,3.1737327341173516,3.1737327341173516,1.0
5520000,0.661855,2.5231726,0.13232534,0.096179076,4.4850265e-05,68.76335877862596,3.6436476754024625,3.6436476754024625,1.0
5530000,0.687222,2.8332403,0.09932454,0.09767566,4.475559e-05,67.38461538461539,3.693331840897904,3.693331840897904,1.0
5540000,0.6822812,2.5636845,0.09371983,0.0893472,4.4646447e-05,84.41509433962264,3.4625264491353716,3.4625264491353716,1.0
