Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.186485,0.0,-0.8864141144372947,165.04761904761904,-0.040040493,0.060887273,-0.8864141807702947,0.2514530904535648,0.024842959,0.0954422,0.0002999218,0.17319535,1.3444092
20000,2.1436145,0.0,-0.6805839701555669,357.0833333333333,-0.052107275,0.17175567,-0.6805841152866682,1.5377604017655055,0.00882071,0.10500157,0.0002997825,0.3660145,1.1660383
30000,1.8862439,0.0,-0.43977469118244306,795.8260869565217,-0.07456501,0.47617328,-0.4143099872833938,4.28562674916942,0.021781424,0.10313927,0.0002996269,0.56527954,0.89175475
40000,1.5974878,0.0,0.17714464044690953,305.06060606060606,-0.095390834,0.6271158,0.14252268386361025,1.479444068603163,0.059482474,0.09776222,0.00029947018,0.4225325,0.5824412
50000,1.6558315,0.0,-0.3664108470609567,258.6326530612245,-0.109852865,0.51846194,-0.3664108757400346,1.1584811285755845,0.07109623,0.09364247,0.00029932614,0.37920097,0.5018506
60000,1.7033117,0.0,-0.13175779788779388,233.0,-0.09081287,0.46120852,-0.13175789018446507,0.8232718917884325,0.037231825,0.104422346,0.00029918604,0.32683533,0.44318432
70000,1.6500778,0.0,1.5022628024939226,449.25,0.07141973,0.4177227,1.502262747669842,1.7130865861794777,0.03312986,0.099489324,0.00029902993,0.3220964,0.40428576
80000,1.6228591,0.0,-0.8610087961492354,278.96875,0.08489127,0.37051928,-0.8610088540040124,0.9948874680267181,0.06228941,0.103878476,0.00029887288,0.32795805,0.5177952
90000,1.6157659,0.0,0.44721711199259595,166.41304347826087,0.077764936,0.37719232,0.44721707215554174,0.5923909586474664,0.059192955,0.09920142,0.0002987182,0.30421892,0.4232553
100000,1.570045,0.0,0.2646743672026787,277.0,0.11671602,0.3902345,0.26467430194607006,0.8416016323585063,0.05011969,0.09791068,0.00029856278,0.28402713,0.44368523
110000,1.6382749,1.0,0.7848288282571806,342.7083333333333,-0.057119768,0.36715582,0.7848287886748343,1.1920959882457585,0.08341375,0.09917152,0.00029842212,0.31283167,0.4452021
120000,1.4947419,1.0,0.4311976820176106,193.3684210526316,0.13549893,0.38449815,0.43119763215355833,0.7204008920786069,0.07219966,0.1027113,0.0002982813,0.30434367,0.39333954
130000,1.4848664,1.0,0.13563194154303346,292.75,0.078702435,0.34824538,0.13563181953213643,0.8674908109009266,0.02413393,0.09764872,0.00029812363,0.26004758,0.36351264
140000,1.4488168,2.0,0.5572466074668228,328.0,0.08764917,0.3442925,0.5572465650885761,0.9904424198648485,0.03651487,0.1012548,0.00029796586,0.2600745,0.32307032
150000,1.4780672,2.0,0.4755988591824852,288.85714285714283,0.32435206,0.35461134,0.3180409093949021,0.8508803192957269,0.04799352,0.0997645,0.00029782543,0.29332143,0.41321418
160000,1.3113456,2.0,-0.018819718670826217,219.86046511627907,0.19703373,0.37381995,0.08910028428966722,0.8091867744912055,0.07446498,0.098254785,0.0002976829,0.26730567,0.30594245
170000,1.5324197,2.0,0.4449609762838615,233.04166666666666,0.26282504,0.3502327,0.4449608944742067,0.6318283127135752,0.029648948,0.098606244,0.00029752727,0.22774684,0.34458467
180000,1.5413499,2.0,-1.238309187679988,340.88235294117646,0.1210279,0.3095383,-1.2383092731461682,0.9805305151761893,0.024686057,0.09458029,0.00029737037,0.23164864,0.3106859
190000,1.4673022,2.0,-0.24510379092148818,151.76923076923077,-0.0024756135,0.320697,-0.2451038541755854,0.3906491338902225,0.012642967,0.10005168,0.00029721492,0.23641405,0.31856504
200000,1.5261545,2.0,0.06100388152673772,219.41176470588235,-0.02323933,0.3242959,0.06100377966375912,0.6358614550246036,0.035817835,0.09700316,0.00029707322,0.2645899,0.32513583
210000,1.4162217,2.0,-0.22735229972636767,493.93333333333334,0.004628823,0.29701263,-0.2273523404102889,1.3927291625121143,0.07304086,0.0939823,0.00029693273,0.2640152,0.3475675
220000,1.4094964,2.0,0.11884660938740126,354.52,0.15598328,0.30291483,0.11884654681722168,1.0536740561341866,0.04679968,0.105112374,0.00029677743,0.23148818,0.3154702
230000,1.4981217,2.0,-0.19539437740648283,496.0,0.06827882,0.29270875,-0.19539444160298444,1.4013057927042245,0.038183805,0.09617081,0.00029662187,0.23477566,0.3241384
240000,1.4965879,2.0,-0.5002859184704377,143.6578947368421,-0.14026475,0.2880625,-0.48678017242904437,0.3587098048049705,0.021190625,0.09768878,0.0002964651,0.19505805,0.347971
250000,1.5294703,2.0,-0.13228267279215894,667.6333333333333,-0.045825504,0.2505169,-0.16027358989184345,1.444157215533778,0.00693424,0.11521475,0.00029632344,0.19495186,0.31691334
260000,1.3549573,2.0,-0.5988310391670705,205.48275862068965,-0.07873058,0.29601106,-0.5988310949223574,0.5306857619474739,0.0413015,0.10067163,0.00029618168,0.23621657,0.30810252
