Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Is Training
10000,2.1575387,25.99601593625498,0.08969568,1.72124036693573,1.72124036693573,5.1001062,0.107057735,9.9942365e-05,1.0
20000,2.0773563,18.916129032258066,-0.021654874,1.4949210805770679,1.4949210805770679,1.6311222,0.10293361,9.98469e-05,1.0
30000,2.009313,9.584664536741213,0.79636693,3.129308846050177,3.129308846050177,1.2351456,0.10448986,9.9753226e-05,1.0
40000,1.9190892,8.983870967741936,1.8183383,3.319930980181453,3.319930980181453,0.9951075,0.104872644,9.9651785e-05,1.0
50000,1.8837633,8.875878220140516,1.8272574,2.7300013836987964,2.7300013836987964,0.6818861,0.09790355,9.954573e-05,1.0
60000,1.8739231,10.439873417721518,1.5959209,2.8235735464547336,2.8235735464547336,0.5554249,0.09928112,9.945527e-05,1.0
70000,1.8551159,10.573643410852712,2.190521,3.1681267149707812,3.1681267149707812,0.6743517,0.09911068,9.9355064e-05,1.0
80000,1.88083,13.275974025974026,1.6013184,2.9108012137289574,2.9108012137289574,0.53819627,0.09792566,9.924944e-05,1.0
90000,1.8968241,13.742222222222223,1.666862,2.8094465184424604,2.8094465184424604,0.29938874,0.09622356,9.915071e-05,1.0
100000,1.8322095,10.395543175487465,2.4761798,3.221070832345221,3.221070832345221,0.26360512,0.09880612,9.904417e-05,1.0
110000,1.6784238,7.8963893249607535,2.9289632,3.2681142543471835,3.2681142543471835,0.35079134,0.09879253,9.894885e-05,1.0
120000,1.649324,7.81283422459893,2.4525187,3.384869943022568,3.384869943022568,0.9315113,0.10438824,9.885572e-05,1.0
130000,1.5877004,8.093378607809846,2.7631922,3.3143306325131463,3.3143306325131463,0.56070364,0.099460416,9.875097e-05,1.0
140000,1.4812726,7.897872340425532,3.0408366,3.3791982644999567,3.3791982644999567,0.30285284,0.10155078,9.8642675e-05,1.0
150000,1.6548485,11.222222222222221,2.726376,3.225753198776926,3.225753198776926,0.29978,0.09674561,9.854624e-05,1.0
160000,1.4698769,7.795427196149218,3.3204124,3.9231609519207953,3.9231609519207953,0.7748902,0.09714505,9.845193e-05,1.0
170000,1.6788474,11.858012170385395,3.4453163,3.3072262676621254,3.3072262676621254,3.3910134,0.10116104,9.83471e-05,1.0
180000,1.9040141,59.00970873786408,-0.68060774,-8.94279615624437,-8.94279615624437,9.039368,0.09251907,9.8244054e-05,1.0
190000,1.7400624,101.3157894736842,-0.2419824,-2.2585144646962485,-2.2585144646962485,2.9930837,0.09749325,9.814423e-05,1.0
200000,1.7572658,38.485,0.09157852,-0.21709454000292727,-0.21709454000292727,4.812995,0.09655523,9.8043914e-05,1.0
210000,1.7776308,55.87903225806452,-0.93172616,-0.17875114467836195,-0.17875114467836195,4.2069273,0.103859454,9.794293e-05,1.0
220000,1.7858083,57.412213740458014,0.089864306,-0.11527163745792768,-0.11527163745792768,1.9023405,0.09058516,9.7841315e-05,1.0
230000,1.7364563,50.05172413793103,0.16002953,0.7180724071419757,0.7180724071419757,1.0456294,0.10037368,9.774664e-05,1.0
240000,1.6432911,69.09565217391304,0.27230003,-0.40826714660810387,-0.40826714660810387,2.9261355,0.095575266,9.7644486e-05,1.0
250000,1.7468545,34.29714285714286,0.9733319,1.8899537420272827,1.8899537420272827,2.607232,0.10246928,9.754902e-05,1.0
260000,1.6674165,65.05084745762711,0.2681347,0.08649162064164372,0.08649162064164372,2.1181004,0.09937475,9.7449374e-05,1.0
270000,1.5801531,49.904761904761905,1.2618605,2.295686804331266,2.295686804331266,1.3277386,0.10151903,9.7353935e-05,1.0
280000,1.4691284,33.375,1.871356,1.605928685155607,1.605928685155607,1.6368425,0.08734019,9.725582e-05,1.0
290000,1.5758113,40.33816425120773,0.45017818,1.190034848104403,1.190034848104403,4.415918,0.093678854,9.715145e-05,1.0
300000,1.568213,57.25,1.2024696,1.3810740849551033,1.3810740849551033,2.1799827,0.09465541,9.704784e-05,1.0
310000,1.6248122,67.825,-0.100696295,-1.6716643407940865,-1.6716643407940865,2.0410326,0.0954508,9.6953365e-05,1.0
320000,1.6994377,44.36875,0.85119164,0.6545129101723433,0.6545129101723433,2.5447073,0.09138648,9.685532e-05,1.0
330000,1.5917315,52.06748466257669,1.235304,1.2252070827455055,1.2252070827455055,1.8157558,0.09085758,9.6751945e-05,1.0
340000,1.6256442,67.55045871559633,-0.47239617,-1.4990312473489604,-1.4990312473489604,2.6385126,0.09496931,9.664804e-05,1.0
350000,1.4163276,43.034285714285716,2.3511667,3.3306339437934174,3.3306339437934174,1.3124039,0.0935084,9.6549804e-05,1.0
