Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.173892,89.96,-0.39226216,0.016035989,-2.867507367134094,-2.867507367134094,0.08723400516901166,0.35549164,0.09944994,9.998679e-05,0.10416263,1.3422709,1.0
20000,2.0350587,125.29411764705883,-0.91488427,0.10493399,-0.7030981814160067,-0.7030981814160067,1.2735165985462065,0.12774733,0.09559517,9.9964236e-05,0.24047992,1.2261229,1.0
30000,1.8503052,157.57142857142858,-0.89725703,0.18516518,-0.2000068057151068,-0.2000068057151068,0.47970702258836745,0.11147286,0.099550396,9.993871e-05,0.23127179,1.1622326,1.0
40000,1.7200764,91.84,-0.65202326,0.1993607,-0.8909777229030927,-0.8909777229030927,0.2696612180673886,0.076238066,0.098574355,9.99114e-05,0.18951148,1.1653646,1.0
50000,1.6051427,97.08571428571429,-0.3898642,0.21145536,-0.6475431821442076,-0.6475431821442076,0.33374267205820485,0.13661754,0.09685719,9.988631e-05,0.18374705,1.0271769,1.0
60000,1.4410243,114.38461538461539,-0.25655222,0.21239705,-0.7117605908359919,-0.7117605908359919,0.3231629134959938,0.068456836,0.09779038,9.9863944e-05,0.18772161,0.9208677,1.0
70000,1.4087358,99.13157894736842,-0.11179687,0.20635928,0.9112665927717211,0.9112665927717211,0.2201645589959446,0.15578881,0.09513472,9.983869e-05,0.16830897,0.7802824,1.0
80000,1.4166161,102.65714285714286,0.018888734,0.18544415,-0.1049903557351273,-0.1049903557351273,0.1647589870527655,0.10656588,0.10442187,9.9812954e-05,0.14369884,0.7996937,1.0
90000,1.3227819,112.02272727272727,0.057101518,0.19541697,-0.10333149746822362,-0.10333149746822362,0.20711259145966984,0.18528394,0.09626509,9.978721e-05,0.18126687,0.58131135,1.0
100000,1.3942269,80.65517241379311,0.06417921,0.19650182,0.7920956013299394,0.7920956013299394,0.14952819068760922,0.13115174,0.10020998,9.976288e-05,0.17764683,0.53114986,1.0
110000,1.4806142,87.65957446808511,0.15370126,0.17938948,0.27688833391492035,0.27688833391492035,0.16551237334042138,0.23278598,0.09859269,9.9739365e-05,0.16170184,0.6887056,1.0
120000,1.3920579,87.14583333333333,0.21806501,0.17685167,0.3250641163419156,0.3250641163419156,0.15313652470391995,0.23512849,0.09793837,9.971224e-05,0.14711526,0.6009314,1.0
130000,1.3813672,92.74468085106383,0.35453463,0.16560276,2.0390801515826147,2.0390801515826147,0.13101242046870235,0.20723006,0.09387702,9.968736e-05,0.13985893,0.623536,1.0
140000,1.3878227,67.31666666666666,0.61803013,0.16192506,2.1181125886039807,2.1181125886039807,0.08464157238728755,0.23506048,0.09368513,9.966314e-05,0.13931583,0.60296994,1.0
150000,1.3472925,85.41269841269842,0.34632722,0.16674446,0.2501971844413451,0.2501971844413451,0.15613278197622182,0.20572504,0.0985689,9.963675e-05,0.16397232,0.50535905,1.0
160000,1.3522958,75.0,0.70987815,0.18268646,3.524200588717358,3.524200588717358,0.12316325730527751,0.18068081,0.10059124,9.96112e-05,0.163136,0.42974743,1.0
170000,1.4201276,76.51515151515152,0.944734,0.1756801,2.6841531809419394,2.6841531809419394,0.10560443675987279,0.30000585,0.09696076,9.958644e-05,0.13516743,0.54552734,1.0
