Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.19169,0.0,-0.7964285049875754,232.88095238095238,-0.13536449,0.07804505,-0.7964286520367577,0.14272570148819969,0.004108536,0.10233449,0.00029982365,0.09573239,1.4394984
20000,2.1224117,0.0,0.12495559548027814,124.09333333333333,-0.09670378,0.08761288,0.12495553016662597,0.20725245182712873,0.012724953,0.099692255,0.00029954207,0.15066713,0.9765843
30000,1.875531,0.0,0.20628052160552726,108.7560975609756,0.042347852,0.22061521,0.20628046444276485,0.41541841941908364,0.020241138,0.10101702,0.00029925388,0.34930134,0.7472833
40000,1.4552765,0.0,0.14655306631043044,115.5340909090909,0.045820184,0.46880984,0.15971644890719447,0.56255077480756,0.020128721,0.10132955,0.00029894017,0.40743312,0.5012226
50000,1.3328949,0.0,0.5180047878529876,73.00714285714285,0.25618058,0.50552183,0.5042118913361004,0.24682626316456924,0.02490449,0.10292077,0.00029862573,0.288478,0.31621218
60000,1.3148082,0.0,0.6055238329263746,65.24489795918367,0.37615967,0.5473215,0.611157528341633,0.15060463164014462,0.026519148,0.095524944,0.00029834537,0.2226231,0.28545105
70000,1.3252716,0.0,0.6425459659066857,55.945945945945944,0.44461495,0.5371928,0.6572090021661809,0.10640739253470423,0.025912052,0.10130556,0.00029806682,0.18107794,0.26694566
80000,1.3529077,0.0,0.6838129438490759,50.005102040816325,0.47499573,0.5048963,0.6752724121064704,0.10062123840878041,0.023289608,0.101073384,0.000297754,0.19687632,0.25469172
90000,1.4255229,0.0,0.8069862310522538,36.96616541353384,0.62031615,0.41119954,0.7996917280711626,0.04405615060096536,0.021059295,0.10410167,0.00029744365,0.106009245,0.21815674
100000,1.400889,3.0,0.9054722350561794,22.729166666666668,0.7583449,0.26813108,0.9054938307790844,0.021288759574181988,0.012846358,0.09637005,0.00029713268,0.08947902,0.16573803
110000,1.4296272,8.0,1.4905635977668377,17.52962962962963,1.0439634,0.22717364,1.4905808765579154,0.016645842972125305,0.085507385,0.10672655,0.00029682665,0.06896345,0.16477966
120000,1.2982091,12.0,2.543686328760229,25.858288770053477,1.7504579,0.085704885,2.5415606501905676,0.02701416793017882,0.23060635,0.10645817,0.00029655106,0.06817794,0.13275033
130000,1.2095207,12.0,1.7783407739273065,54.23888888888889,1.3079447,-0.0032230613,1.7772592657142214,0.035869043774437157,0.03154806,0.09705654,0.00029627423,0.06499839,0.107360646
140000,1.299651,14.0,1.0719785547645932,36.92424242424242,1.1643928,-0.0600771,1.0760757803465382,0.020198570061686703,0.0151148345,0.100770295,0.00029596587,0.049090516,0.100085855
150000,1.2877601,14.0,0.8654960888792268,32.72053872053872,0.767625,-0.07647813,0.865356926163439,0.01638507875159182,0.0025568458,0.100749955,0.0002956575,0.043912485,0.07425931
160000,1.0549076,14.0,0.8949331702507226,25.348284960422163,0.8141993,-0.103432655,0.8948839182589489,0.017899505945480378,0.0022385032,0.10152934,0.00029535074,0.06546335,0.08586729
170000,0.95884,17.0,0.8966553095151276,24.913385826771652,0.8335137,-0.047914296,0.8965993210712443,0.01723724995615093,0.0020091604,0.09731773,0.0002950449,0.061451726,0.08242099
180000,0.9776225,17.0,0.889884668234888,26.591280653950953,0.8116107,0.016203761,0.8898919333554094,0.01869350247026728,0.003228274,0.09692755,0.0002947393,0.057856817,0.07584728
190000,0.93378216,18.0,0.8935585761266585,25.691891891891892,0.8091841,0.061978966,0.8935729895089124,0.014979779895873287,0.0030632934,0.099978186,0.0002944325,0.050446592,0.07014681
200000,0.8856586,18.0,0.8800241129293319,29.09036144578313,0.8104071,0.12029483,0.8800441892929824,0.020648499687078846,0.0032451183,0.09960827,0.00029412512,0.05927635,0.07385473
210000,0.8586404,18.0,0.8734592764505318,30.70793650793651,0.771054,0.1612111,0.8735481610373845,0.019896074303144974,0.0048837066,0.097152054,0.00029384842,0.061999854,0.09115909
220000,0.8642244,18.0,0.8732405251092454,30.724683544303797,0.765869,0.18606643,0.87300636238522,0.017274368633442217,0.0038048164,0.09622939,0.0002935722,0.05280087,0.0962294
230000,0.8407998,18.0,0.8954269645999618,25.188976377952756,0.8196023,0.16455713,0.8955654584612521,0.009486808835928626,0.0015932902,0.10297445,0.00029326364,0.03722883,0.07622803
240000,0.8776108,19.0,0.8925268992447415,25.948924731182796,0.8322408,0.1647349,0.8924735104941294,0.011849481052018681,0.0010719511,0.09734249,0.00029295761,0.037487153,0.07396044
250000,0.9617725,21.0,2.0340210990261354,34.08771929824562,1.0026971,0.16875552,2.02693245565141,0.026745355761303873,0.22495592,0.09984738,0.00029265022,0.056781102,0.08693431
