Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
10000,2.1300547,33.87456445993031,0.03742986,0.24284168,-0.2634463762486731,-0.2634463762486731,0.10051075879393237,0.69569653,0.10065871,9.9948804e-05,0.2322802,1.1595693,1.0
20000,1.8094819,11.38909541511772,1.8329095,0.47667766,3.357400322344519,3.357400322344519,0.035593879731692826,0.99689615,0.09992671,9.985664e-05,0.27994353,0.32078093,1.0
30000,1.4367421,13.51088534107402,2.4389467,0.57353944,3.5488202341755173,3.5488202341755173,0.031197785366061638,0.689878,0.10517985,9.975501e-05,0.18563002,0.18920816,1.0
40000,1.1639658,11.486891385767791,3.0269537,0.6046236,3.128346655996849,3.128346655996849,0.013789879356960901,0.09374169,0.10164132,9.9653436e-05,0.1075878,0.12774517,1.0
50000,1.2776669,9.00900900900901,3.1220531,0.64541227,3.487370584820126,3.487370584820126,0.009598900095789923,0.11168186,0.09552157,9.95519e-05,0.08268328,0.1146665,1.0
60000,1.2573681,8.253703703703703,3.3199193,0.65594333,3.4570259041256373,3.4570259041256373,0.010287576889041467,0.4371372,0.0971782,9.945037e-05,0.0882751,0.13074552,1.0
70000,1.0240263,11.226829268292683,2.4767084,0.6118119,2.861257596528909,2.861257596528909,0.010407030539732872,0.20698622,0.09787022,9.93485e-05,0.075638704,0.11311523,1.0
80000,1.0389682,9.212896622313204,3.4755414,0.56596047,3.4451415879733718,3.4451415879733718,0.006377462228233103,0.12216039,0.095321454,9.9246754e-05,0.052889545,0.09669366,1.0
90000,0.93113935,9.608695652173912,2.8306952,0.5657207,2.851406201325191,2.851406201325191,0.004205306491213095,0.051171232,0.10028766,9.9144854e-05,0.035509728,0.07079964,1.0
100000,0.8361472,8.762414800389484,3.4741073,0.5522965,3.770686120260507,3.770686120260507,0.0027616349362347137,0.025277635,0.09587809,9.9043034e-05,0.02667574,0.054388892,1.0
110000,0.6256747,11.503128911138923,3.6482682,0.5407591,3.563688302010335,3.563688302010335,0.004858413551827676,0.1575773,0.10334187,9.895059e-05,0.04844442,0.0802363,1.0
120000,0.7993183,19.824380165289256,2.7204626,0.4520771,0.7559697850150351,0.7559697850150351,0.061975991062354296,1.3267517,0.102866784,9.885889e-05,0.1352,0.21460123,1.0
