Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
120000,1.0007697,10.0,-0.12333788,0.22948441,0.001238476,0.09963795,0.00029655598,0.13074763,0.29307643,-0.9999999310821295,248.0,-1.0000000894069672,0.406680581115541
130000,1.0465202,10.0,-0.24570392,0.18743019,0.0004690019,0.09635436,0.0002962417,0.121935,0.24194364,-0.9999999310821295,248.0,-1.0000000894069672,0.3359916585744644
140000,1.1409239,10.0,-0.31799817,0.16021696,0.00029182562,0.10083587,0.00029593307,0.12541388,0.28910586,-0.9999999310821295,248.0,-1.0000000894069672,0.32728727677693736
150000,1.2605162,10.0,-0.3314802,0.18972728,0.007017396,0.09801069,0.00029564148,0.20255683,0.37368286,-0.7614323695920207,222.2972972972973,-0.7898334101552055,0.6077199748584202
160000,1.1196785,10.0,-0.29826185,0.29517683,0.008994783,0.100871146,0.00029536354,0.2542289,0.40317023,-0.7674364418933346,231.61904761904762,-0.7674365824177152,0.6606252279487395
170000,1.0132493,10.0,-0.29075196,0.33630624,0.0067525045,0.09090478,0.00029506208,0.1665942,0.24434444,-0.6877666045620572,220.225,-0.6877667389810085,0.41062334831804037
180000,0.92457503,10.0,-0.29422545,0.2469694,0.00456209,0.09408638,0.00029473382,0.13797009,0.18143,-0.8005651523176904,231.0,-0.7961334142420027,0.346315025496814
190000,0.92881215,10.0,-0.2609699,0.19366293,0.009722915,0.10165047,0.00029444104,0.10694798,0.1635619,-0.5031019809123661,205.87755102040816,-0.5031021109649113,0.23014122124153133
200000,0.96627533,10.0,-0.21447992,0.15479395,0.009456179,0.1006585,0.00029415506,0.090173036,0.13572612,-0.5365071873200814,208.65217391304347,-0.536507314314013,0.21935393662272912
210000,1.0012581,10.0,-0.22017907,0.13711336,0.008499159,0.100685894,0.00029383838,0.10635014,0.18927261,-0.5725509570626428,218.0,-0.5811000609397888,0.2413142598629929
220000,0.88313776,10.0,-0.24995136,0.13536763,0.0025269208,0.10001537,0.00029355445,0.11567496,0.22414358,-0.727325520543165,221.0,-0.7273256404455318,0.2576095400118204
230000,0.8444921,10.0,-0.2739065,0.13915826,0.0046420707,0.101077996,0.00029326757,0.121853426,0.17330429,-0.8538210718813012,236.26829268292684,-0.8538212078373607,0.3017472946425764
240000,0.81953084,10.0,-0.29290995,0.13322316,0.0073499656,0.09890114,0.0002929528,0.1027809,0.16259384,-0.5563616426562533,206.70212765957447,-0.5563617551580389,0.2286782164517988
250000,0.71620196,10.0,-0.19644687,0.1168311,0.016468491,0.10227962,0.00029263963,0.096795365,0.15745029,-0.1264820037696224,153.41538461538462,-0.11283335369080305,0.14642561493383255
260000,0.74878526,10.0,-0.04404436,0.10799688,0.022717342,0.1005677,0.0002923577,0.095269375,0.16422436,0.16089023712967687,120.32941176470588,0.1473914717519006,0.11413752159840146
270000,0.7165799,10.0,0.25024116,0.10921749,0.022336205,0.095293805,0.0002920768,0.09528391,0.18351689,0.5211047904698977,75.87857142857143,0.5189232864825846,0.07614131985406439
280000,0.7267693,10.0,0.5028482,0.11830892,0.012841135,0.095289394,0.00029176715,0.093219265,0.2153059,0.6829518543682842,59.53179190751445,0.6837644004958799,0.0542359100226527
290000,0.88803977,11.0,0.5129725,0.12662853,0.0070869103,0.0935934,0.00029147783,0.09349628,0.25087252,0.22529873600556188,111.23376623376623,0.2749729764622611,0.1139648778213037
300000,0.9202391,11.0,0.110265814,0.1207221,0.00208116,0.09487553,0.00029118056,0.109287016,0.3148568,-0.9401499315397814,245.525,-0.940150086581707,0.26724905148148537
310000,0.92875993,11.0,-0.104274884,0.11276278,0.0045051235,0.099437356,0.0002908642,0.09630436,0.2752066,-0.714849139835375,230.42857142857142,-0.7338593317402734,0.23207631682356197
320000,0.8766273,11.0,-0.23028752,0.10397668,0.0015261434,0.10046127,0.0002905347,0.09838417,0.2659359,-0.9053920888451531,239.2058823529412,-0.9053922348162707,0.24148013760500095
330000,0.88786566,11.0,-0.28589728,0.102602445,0.0027661317,0.09628067,0.0002902484,0.101001136,0.2642616,-0.8737777109490708,240.4047619047619,-0.8737778543006807,0.25116757328976835
340000,0.8899463,11.0,-0.29159734,0.1026363,0.0038993626,0.09743094,0.0002899671,0.100780085,0.23267889,-0.7934499335708096,234.025,-0.8200257145441495,0.23416827385051128
350000,0.8485373,11.0,-0.28867227,0.10260442,0.005198038,0.10344486,0.0002896356,0.10305788,0.23679867,-0.7854693205789568,235.3265306122449,-0.7649000751972198,0.25343394293449817
360000,0.8910713,11.0,-0.290759,0.102756165,0.0039031028,0.10048296,0.0002893507,0.09577297,0.23958865,-0.8311983459861949,235.73809523809524,-0.8270813771864263,0.23435499537281873
370000,0.80597246,11.0,-0.32129362,0.10005971,0.0014795808,0.095006235,0.0002890585,0.09595135,0.22320123,-0.9688249314494897,246.6,-0.9695854455959506,0.2485467777928201
380000,0.68845725,11.0,-0.34402788,0.10256355,0.0018986489,0.09407328,0.00028873462,0.09470193,0.19404244,-0.8917082656524145,239.875,-0.888931699288197,0.241222836698095
390000,0.69623685,11.0,-0.34248352,0.10228497,0.003540041,0.10389815,0.00028844312,0.08576903,0.14370354,-0.8364666005596518,235.11111111111111,-0.836496369043986,0.2109637240568797
400000,0.74029255,11.0,-0.32359424,0.098122366,0.0056343037,0.097273484,0.00028815452,0.08288406,0.17305616,-0.7484749333700165,229.075,-0.7545773023512305,0.19807923748725798
410000,0.77872586,11.0,-0.3069792,0.09443544,0.0026429764,0.10001011,0.0002878607,0.08354203,0.19539219,-0.83636357142082,230.0909090909091,-0.8326202242873436,0.19551823166913765
420000,0.76562756,11.0,-0.30944487,0.09051595,0.005630928,0.09750927,0.0002875727,0.08431403,0.17472662,-0.6921514532825147,216.8181818181818,-0.6921212720600042,0.19220455888320098
430000,0.75815445,11.0,-0.29383236,0.090744816,0.0049114255,0.09400918,0.00028726127,0.080464885,0.17611231,-0.7584709515643265,225.97826086956522,-0.7584420960882435,0.1899514667203893
440000,0.7014101,11.0,-0.2924578,0.08850976,0.0063698106,0.1009876,0.000286948,0.08426553,0.14863148,-0.6550289243662163,216.5,-0.6550870168468227,0.1841039516426542
450000,0.6835658,11.0,-0.30878797,0.08460711,0.0029448592,0.10004389,0.00028663478,0.07761879,0.14130998,-0.8331162141917576,229.93023255813952,-0.8368485495448112,0.1820825623687018
460000,0.78415406,11.0,-0.29174736,0.08191512,0.009360583,0.096001506,0.0002863252,0.07699134,0.15952949,-0.549571369232952,202.22448979591837,-0.5495714764205777,0.15911622315037008
470000,0.8066232,11.0,-0.2680948,0.07860792,0.0063751377,0.10021719,0.00028604316,0.0778286,0.13900602,-0.6701666057848817,214.95652173913044,-0.6701667244019716,0.16638296552042922
480000,0.8171509,11.0,-0.25120506,0.077950835,0.008721101,0.09552212,0.0002857645,0.08112375,0.18434073,-0.4853332766098902,199.84,-0.47485719286665623,0.16287476571314796
490000,0.8626151,11.0,-0.1925601,0.07851355,0.012292516,0.09876493,0.00028545404,0.08184281,0.20070736,-0.31607732764678076,180.28571428571428,-0.32805266819502177,0.15422298360550613
500000,0.83195895,11.0,-0.15030417,0.080434196,0.009175355,0.0979927,0.0002851421,0.07986022,0.18426475,-0.4771457768365508,195.9375,-0.47714588046073914,0.16090258513577282
510000,0.8091087,11.0,-0.19685465,0.079839,0.008724874,0.09919839,0.00028485313,0.081348404,0.16739869,-0.6282694414555234,208.7659574468085,-0.6202174425125122,0.16526170285499614
520000,0.7882149,11.0,-0.21926999,0.07973865,0.01023379,0.10077844,0.0002845703,0.07624144,0.15941985,-0.3651428031818276,179.19642857142858,-0.3651190847158432,0.1399410420563072
530000,0.8059918,11.0,-0.20792757,0.08394583,0.005377904,0.09978686,0.00028424826,0.081756026,0.18262902,-0.6936521131909735,215.34782608695653,-0.7289928126594295,0.1803264631282376
540000,0.8433283,11.0,-0.24772881,0.0872748,0.008111851,0.09344121,0.0002839286,0.093201384,0.240575,-0.5628651886227283,203.08510638297872,-0.5381042193621397,0.1829390036412709
550000,0.70295095,11.0,-0.23117706,0.0926582,0.009166245,0.104513355,0.0002836446,0.08623526,0.18477808,-0.5325282427464735,207.0943396226415,-0.5325283537495811,0.19463784897805386
560000,0.7248561,11.0,-0.20366105,0.08609441,0.0077586346,0.09436951,0.0002833632,0.072134435,0.15399781,-0.6288938783585433,212.52272727272728,-0.620325639497402,0.1552339567434649
570000,0.80481875,11.0,-0.21528532,0.08397611,0.008347934,0.09250061,0.00028304796,0.08213225,0.19903746,-0.5763855621757388,206.35294117647058,-0.5763856762764501,0.16960432234348036
580000,0.83510464,11.0,-0.22563368,0.083237246,0.008526517,0.09865395,0.00028273326,0.08110977,0.17003176,-0.495418381134167,196.85106382978722,-0.5058750491589308,0.1632444840700676
590000,0.7980229,11.0,-0.17578453,0.079079054,0.0083616385,0.0988819,0.00028245122,0.07488831,0.17142037,-0.5442221618768778,203.2156862745098,-0.544222274831697,0.1611117153045009
600000,0.7376707,11.0,-0.20326185,0.076667376,0.00784667,0.10353067,0.0002821702,0.07574405,0.18011916,-0.48016334411359446,192.19607843137254,-0.48016344624407153,0.1471594883969017
610000,0.76507515,11.0,-0.20336999,0.077910475,0.010282507,0.09681221,0.0002818552,0.07446815,0.1513682,-0.48182045641498494,195.98076923076923,-0.48182056041864246,0.14833787764207676
620000,0.8480337,11.0,-0.21598475,0.07502231,0.006157145,0.10007137,0.0002815394,0.0696329,0.18216282,-0.6895071861192422,214.3695652173913,-0.6895073043263477,0.15544139545248903
630000,0.85249066,11.0,-0.24134865,0.073554404,0.008327747,0.09989788,0.00028122714,0.075274095,0.18343091,-0.5506862166529412,199.9607843137255,-0.5417533844709397,0.15486308477818966
640000,0.84373754,11.0,-0.22124623,0.07427921,0.0062138983,0.09992379,0.000280948,0.07300103,0.16346657,-0.5831559698810761,202.87234042553192,-0.5830993443093402,0.14692694840437553
650000,0.87526643,11.0,-0.22719842,0.07258184,0.008009531,0.097015485,0.0002806664,0.07117756,0.20545611,-0.5528592025498963,203.4,-0.5625797620286113,0.14959078905699047
660000,0.89127475,11.0,-0.16849512,0.073579155,0.012001851,0.10192766,0.0002803563,0.07681598,0.220896,-0.37640799022006705,183.22413793103448,-0.37640808882384463,0.14354767913705316
670000,0.87056756,11.0,-0.1808354,0.0775452,0.0060179727,0.096554086,0.0002800442,0.077283785,0.20398028,-0.5809599413024261,203.74,-0.5724626347726706,0.16039313581220957
680000,0.8047234,11.0,-0.18399072,0.07802722,0.01101812,0.09484864,0.0002797308,0.07338399,0.17919675,-0.4378757622759497,191.37254901960785,-0.44863466975780636,0.14651534165470645
690000,0.8751922,11.0,-0.18407005,0.07446374,0.0065641133,0.100814946,0.0002794497,0.06821288,0.16679671,-0.6272147555680324,210.9111111111111,-0.6272148701879713,0.14956227838993072
700000,0.906311,11.0,-0.2593474,0.073413335,0.004635386,0.10074552,0.00027916845,0.06728219,0.2139756,-0.7021514537574892,219.45454545454547,-0.7021515789357099,0.15525596013123338
710000,0.8864117,11.0,-0.24062783,0.07103454,0.00841062,0.0962796,0.00027885762,0.06307027,0.18130013,-0.5264966755731068,198.7843137254902,-0.5170533853769302,0.13002247232478112
720000,0.96198046,11.0,-0.25218225,0.07073881,0.0064938306,0.096044265,0.00027854225,0.06677011,0.20231068,-0.6869146683643204,216.74418604651163,-0.6869147939737453,0.13880470113525556
730000,0.96492666,11.0,-0.25603136,0.073395416,0.009416873,0.099058434,0.00027823137,0.061587583,0.21130422,-0.5025431508008666,198.3148148148148,-0.535438319599187,0.13384711535440552
740000,0.9394007,11.0,-0.2093043,0.07302778,0.0061680893,0.098821685,0.00027795098,0.07020577,0.192627,-0.630455221009736,217.0487804878049,-0.6292520906867051,0.15003399146584476
750000,0.93182653,11.0,-0.21121036,0.07326764,0.009477622,0.10031821,0.00027767062,0.067277856,0.18736392,-0.5293394499415256,200.40740740740742,-0.4973580754465527,0.1343781346782904
760000,0.94556475,11.0,-0.22155546,0.071729355,0.0041193683,0.09760215,0.00027735802,0.06466251,0.19926569,-0.7728443822513024,225.06666666666666,-0.7777536874232085,0.14979219339464023
770000,0.88312936,11.0,-0.2592387,0.0701974,0.0064142672,0.10045308,0.00027704655,0.061793428,0.15662602,-0.6284963956073005,208.91489361702128,-0.6204783126063969,0.13282699814147275
780000,0.81557363,11.0,-0.23965755,0.069424435,0.00824512,0.09824586,0.0002767346,0.061199147,0.13717169,-0.5517210306324141,202.87755102040816,-0.5606333845853806,0.12801245531998576
790000,0.83902866,11.0,-0.24852961,0.06889863,0.008878482,0.10125016,0.0002764263,0.06410781,0.16189131,-0.5199926955999968,199.17391304347825,-0.5093556000126733,0.1290526174215807
800000,0.84250134,11.0,-0.23683609,0.06456102,0.008724845,0.10516873,0.00027614934,0.060982928,0.14195466,-0.57299353063214,204.23076923076923,-0.5729679986834526,0.1266293994625672
810000,0.8319988,11.0,-0.23952857,0.06359356,0.0065383622,0.10061239,0.00027586572,0.060864545,0.1603853,-0.6089925340118094,206.22222222222223,-0.609051909049352,0.1352532784971926
820000,0.8580764,11.0,-0.24123397,0.06471098,0.0112431,0.09850539,0.00027555184,0.06158943,0.15726273,-0.37593098149779414,178.81034482758622,-0.3758850981449259,0.10920605789227732
830000,0.8472678,11.0,-0.18067639,0.066034,0.01277378,0.10303013,0.00027523897,0.060273312,0.14070341,-0.3279882524440294,177.0,-0.36018133058882595,0.11089435058825634
840000,0.79900056,11.0,-0.13425042,0.06510735,0.013716692,0.09703954,0.0002749553,0.054596886,0.12309577,-0.24583055327081535,162.55737704918033,-0.22839787890834193,0.09420356861946563
850000,0.78510666,11.0,-0.08643827,0.06486754,0.012580143,0.098804295,0.00027467075,0.052493315,0.12303169,-0.3171148921467428,172.72413793103448,-0.3051345369272065,0.09484368012482791
860000,0.7944797,11.0,-0.13817121,0.058467127,0.0070472076,0.0972287,0.0002743528,0.04882018,0.12592232,-0.5334652197440543,199.64583333333334,-0.533520882949233,0.09933458799302268
870000,0.8344235,11.0,-0.20538042,0.055445384,0.007342264,0.09714095,0.00027404056,0.058803212,0.16652031,-0.5069999437406659,195.32,-0.5166144289222419,0.11259848097631452
880000,0.78490806,11.0,-0.18978074,0.05884893,0.014628194,0.09842338,0.00027372682,0.056062818,0.1314209,-0.3150689151170182,172.25862068965517,-0.31506900386563663,0.10223187857853441
890000,0.7738227,11.0,-0.16912395,0.05766037,0.010695841,0.09927494,0.0002734473,0.05521267,0.10543454,-0.27639439443980035,171.95,-0.27639448642730713,0.09751710596416767
900000,0.7816643,11.0,-0.11270349,0.059643876,0.014428839,0.096236065,0.00027316832,0.05180834,0.1406699,-0.3582036532289176,176.24074074074073,-0.34614469588927504,0.09148054129777933
910000,0.82016116,11.0,-0.15548618,0.058856416,0.011530783,0.09867245,0.00027285825,0.05629014,0.13855274,-0.3069252355168734,174.5,-0.3069253260719365,0.09332290931267599
920000,0.82522255,11.0,-0.1174428,0.06257769,0.01524501,0.104505695,0.00027254916,0.053342722,0.14406064,-0.15066662033561118,155.7910447761194,-0.150626899146322,0.09151169879938852
930000,0.8162819,11.0,-0.08475893,0.063986786,0.010441643,0.10148883,0.00027224,0.058790553,0.20893483,-0.3383071375645551,176.27450980392157,-0.3510320925941834,0.10757481570069033
940000,0.8134062,11.0,-0.11938756,0.063926145,0.016926674,0.10400041,0.00027193333,0.055327825,0.15557788,-0.12532362538943256,153.231884057971,-0.12532369943632596,0.08784339320171031
950000,0.8223788,11.0,-0.08154676,0.0639033,0.011112392,0.09847656,0.00027165617,0.059033588,0.14200754,-0.32338006488505033,175.87719298245614,-0.3233801544758311,0.102311701722149
960000,0.85547465,11.0,-0.0924948,0.06169136,0.0125165,0.09289978,0.0002713728,0.052298762,0.19454317,-0.15882535052988384,157.47619047619048,-0.15882542871293567,0.08696955233250582
970000,0.885016,11.0,-0.118647836,0.06159493,0.012148549,0.093696095,0.0002710609,0.055958696,0.22048914,-0.3976339344254823,186.2549019607843,-0.397634041075613,0.10613570320328661
980000,0.84867233,11.0,-0.15266795,0.06369964,0.010444725,0.09485274,0.00027074746,0.058041066,0.19088365,-0.35115146465514874,177.36363636363637,-0.3700555982413115,0.10644544333788669
990000,0.8610623,11.0,-0.12579167,0.061271455,0.014770789,0.09342418,0.0002704356,0.055190254,0.18514681,-0.20496106360806152,162.41666666666666,-0.19062298829438257,0.08820080789584728
1000000,0.8447293,11.0,-0.07282352,0.059913732,0.013810578,0.10024308,0.00027014868,0.05502439,0.18821779,-0.20654035656656505,160.1818181818182,-0.1943333653303293,0.08781609306864153
1010000,0.8297299,11.0,-0.06908501,0.061242767,0.01370951,0.10135305,0.000269867,0.0543574,0.18199098,-0.12945024507005878,153.859649122807,-0.1294971050923331,0.08840146579109785
1020000,0.86936134,11.0,-0.07923077,0.05841292,0.01616871,0.103374586,0.000269555,0.05022102,0.18248998,-0.15902376250763026,156.25714285714287,-0.15902384051254817,0.07806930617495839
1030000,0.86735314,11.0,-0.08684807,0.061326243,0.011664752,0.0984291,0.00026924268,0.05644809,0.227151,-0.29257732912083156,174.41071428571428,-0.29255360843879835,0.09902460323896126
1040000,0.8335525,11.0,-0.063099876,0.059052262,0.01841853,0.09406537,0.00026892958,0.046743315,0.21537742,0.023288329776905075,134.83783783783784,0.009662203788757324,0.06950052954566975
1050000,0.8375901,11.0,-0.04160527,0.05651719,0.013177589,0.096970335,0.0002686512,0.05281149,0.17985404,-0.1502395392890321,153.46875,-0.13679368249953738,0.07785730838169536
1060000,0.8446571,11.0,-0.04548903,0.059694584,0.013089801,0.09669495,0.0002683706,0.05221043,0.17286,-0.17566662024059412,157.03389830508473,-0.18936113764842352,0.09192849270766601
1070000,0.8439438,11.0,-0.042490922,0.05754474,0.016970018,0.09747897,0.00026805807,0.050629754,0.16110876,-0.1409411316682749,151.5441176470588,-0.11490911787206476,0.07676327886645484
1080000,0.85889727,11.0,-0.0920968,0.059263155,0.012378473,0.09956382,0.0002677453,0.05110429,0.20699,-0.2526610599287475,165.96666666666667,-0.27676885599090206,0.08801061982634448
1090000,0.8399026,11.0,-0.08821115,0.059411988,0.013105872,0.09511566,0.0002674296,0.05365514,0.21398044,-0.22477952161833883,163.74193548387098,-0.21209293897034692,0.0890152653083816
1100000,0.86648,11.0,-0.08169207,0.05848328,0.014917819,0.095889196,0.00026714898,0.05060585,0.22614938,-0.16017703504257952,155.84375,-0.1601979462429881,0.08341773941720021
1110000,0.79627085,11.0,-0.02214912,0.05895135,0.017420083,0.10458712,0.0002668688,0.05055495,0.20168543,0.0527945590581847,129.35616438356163,0.05279450383904862,0.06743744390295844
1120000,0.82638973,11.0,-0.020834915,0.05782605,0.016584074,0.101353034,0.00026655532,0.051267635,0.1609734,-0.04786218073219061,140.74666666666667,-0.07240002393722535,0.0778335895948112
1130000,0.83975494,11.0,-0.0126460735,0.058496732,0.015424472,0.09663876,0.00026624624,0.05298407,0.17763433,-0.05209226535919767,142.52307692307693,-0.05223592473910405,0.07624905583305427
1140000,0.83379984,11.0,-0.017152933,0.058309272,0.014654497,0.10401368,0.00026593576,0.05605936,0.19988039,-0.13349249315058895,151.56716417910448,-0.1189951248028699,0.08325457766049486
1150000,0.8344057,11.0,-0.066285,0.060594525,0.013816261,0.09955592,0.0002656529,0.051523857,0.17239398,-0.191087384734944,157.18032786885246,-0.17765003095070522,0.08627833678231885
