Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20010000,0.24096341,110.39393939393939,1.5879413,0.025870634,0.8994548263447505,0.8994548263447505,0.054572539121374684,0.55110604,0.09369189,1e-10,0.0474612,0.06231796,1.0
20020000,0.1711093,251.91666666666666,1.7104114,0.024589248,3.0761667685061553,3.0761667685061553,0.12994466349482536,0.4510972,0.0944438,9.9999994e-11,0.026483962,0.034033783,1.0
20030000,0.21436383,260.25,1.512532,0.023653658,1.5351334801245067,1.5351334801245067,0.0919135452799992,0.43813917,0.09776994,1e-10,0.035463482,0.032612856,1.0
20040000,0.21076556,334.2083333333333,1.5408024,0.023852332,1.1630142191687318,1.1630142191687318,0.1246453630956239,0.45973215,0.09678549,9.9999994e-11,0.023299426,0.028165247,1.0
20050000,0.17423661,252.08333333333334,1.613733,0.023647668,3.3951951494671184,3.3951951494671184,0.10638215944345575,0.38109377,0.096641354,9.9999994e-11,0.020384498,0.028785294,1.0
20060000,0.17029043,398.0,1.5798337,0.024165006,1.742243144920627,1.742243144920627,0.19065184066234256,0.4257414,0.09976499,1e-10,0.017151544,0.024406811,1.0
20070000,0.17954256,197.53846153846155,1.7281166,0.024552017,2.2752992107179946,2.2752992107179946,0.11098698005438425,0.377697,0.098301835,9.9999994e-11,0.01599287,0.021005008,1.0
20080000,0.18904632,178.11111111111111,1.582625,0.023556586,3.6526085809972653,3.6526085809972653,0.10126911036463247,0.41019446,0.0937556,9.9999994e-11,0.018480182,0.02686648,1.0
20090000,0.23220415,658.1818181818181,1.7333949,0.02508071,2.6611740232625265,2.6611740232625265,0.15045552517403848,0.2642628,0.09240856,9.9999994e-11,0.016407602,0.021197857,1.0
20100000,0.17625117,449.3333333333333,1.641358,0.023543028,1.48500980050155,1.48500980050155,0.15056626839893095,0.41995856,0.09172134,1e-10,0.019005593,0.025128266,1.0
20110000,0.15788187,494.5,1.7512124,0.024306979,3.518022397183813,3.518022397183813,0.11320575022728008,0.39983687,0.09314575,9.9999994e-11,0.017005553,0.015970152,1.0
20120000,0.1704178,453.38461538461536,1.4875797,0.023055023,1.4468664370873248,1.4468664370873248,0.12913164659403265,0.5349358,0.09538858,9.9999994e-11,0.01965863,0.017629063,1.0
20130000,0.18866678,405.6842105263158,1.9411547,0.02443888,2.429474047495214,2.429474047495214,0.14158653488725817,0.42609257,0.10136098,9.9999994e-11,0.02025053,0.029233256,1.0
20140000,0.16795646,666.6666666666666,1.3549147,0.02203202,1.93865260698378,1.93865260698378,0.1532235867119501,0.19448492,0.09045738,9.9999994e-11,0.0153752845,0.021215592,1.0
20150000,0.14572506,414.8,1.8176976,0.02388675,3.2644971519222956,3.2644971519222956,0.15322417385177686,0.41309032,0.09157018,9.9999994e-11,0.015898678,0.020039119,1.0
20160000,0.14902276,465.6666666666667,1.7876016,0.023219585,2.9762608817521445,2.9762608817521445,0.07665653772952889,0.44374555,0.09596319,1e-10,0.012903438,0.014413175,1.0
20170000,0.16693237,152.54545454545453,1.6630582,0.024490623,2.3173455616501584,2.3173455616501584,0.17621425810185345,0.26059967,0.09606402,9.9999994e-11,0.016490273,0.023474615,1.0
20180000,0.1434813,172.5,1.5682251,0.02254133,3.263418192664782,3.263418192664782,0.13363107107579708,0.38951996,0.094258696,9.9999994e-11,0.01422036,0.013842148,1.0
20190000,0.15584965,181.875,1.8712703,0.02316805,3.015480376780033,3.015480376780033,0.13197623094310984,0.40585032,0.09886868,9.9999994e-11,0.011412223,0.0143615585,1.0
20200000,0.14698537,209.0,1.8515012,0.023807585,2.0379386067390444,2.0379386067390444,0.1134276658296585,0.28607884,0.09577115,1e-10,0.010447932,0.014533818,1.0
20210000,0.14734842,1295.5454545454545,1.6186304,0.022792635,2.959327758974174,2.959327758974174,0.2980770089488942,0.42920107,0.09770924,9.9999994e-11,0.01125321,0.01178573,1.0
20220000,0.16013487,173.28571428571428,1.6362057,0.022656225,3.0002792307028097,3.0002792307028097,0.11263144153469641,0.3583311,0.098704524,9.9999994e-11,0.013315231,0.023427267,1.0
20230000,0.143353,213.16666666666666,1.7202133,0.022307292,1.6680972675482433,1.6680972675482433,0.13493515954663357,0.26252285,0.09508239,9.9999994e-11,0.009739476,0.01641894,1.0
20240000,0.14646424,189.44444444444446,1.7032589,0.025309658,2.134550172421667,2.134550172421667,0.16491955984383821,0.30911416,0.096922204,9.9999994e-11,0.01305009,0.014839008,1.0
20250000,0.14431874,256.25,1.5375216,0.02200172,3.5310223463340944,3.5310223463340944,0.09674845331028337,0.4173928,0.097111896,9.9999994e-11,0.013563616,0.01586077,1.0
20260000,0.1440076,168.28571428571428,1.4585589,0.025022158,3.279255815914699,3.279255815914699,0.22080752133790935,0.3587571,0.099081405,1e-10,0.018629562,0.021678682,1.0
20270000,0.15924035,1690.6666666666667,1.6288986,0.024711192,1.6877693284768611,1.6877693284768611,0.15854149184087873,0.25896004,0.09691187,9.9999994e-11,0.01324478,0.0184786,1.0
20280000,0.15296519,170.1,1.5777737,0.023365181,1.752907155943103,1.752907155943103,0.07217246163345407,0.52430713,0.09859723,9.9999994e-11,0.014355771,0.018043732,1.0
20290000,0.17209284,1367.75,1.5122259,0.023392115,1.552362917545917,1.552362917545917,0.16111094524543054,0.29384845,0.092380606,9.9999994e-11,0.013544684,0.019383658,1.0
20300000,0.18354648,842.1428571428571,1.5656962,0.023373393,2.759925137191318,2.759925137191318,0.19060730117572738,0.28097686,0.09625547,9.9999994e-11,0.013201053,0.017700842,1.0
20310000,0.17981644,180.66666666666666,1.5621059,0.02324741,3.5513831426699958,3.5513831426699958,0.10817693484326203,0.4059332,0.09713959,9.9999994e-11,0.014821567,0.020990327,1.0
20320000,0.16784555,213.83333333333334,1.4684066,0.022900697,2.502543201049169,2.502543201049169,0.24296286795288324,0.40697053,0.096163705,1e-10,0.02934724,0.027307633,1.0
20330000,0.17461503,1146.75,1.6050034,0.023481602,3.373308540199824,3.373308540199824,0.4650488515471807,0.31133878,0.09661906,9.9999994e-11,0.018025078,0.016988385,1.0
20340000,0.1888705,187.0,1.6188915,0.02303106,2.517938943845885,2.517938943845885,0.10549660945045096,0.27137795,0.09604897,9.9999994e-11,0.012887785,0.021989202,1.0
20350000,0.20061578,217.0,1.8047382,0.024192188,1.9726216852664948,1.9726216852664948,0.10080906627699733,0.37149665,0.09381548,9.9999994e-11,0.011804492,0.018532736,1.0
20360000,0.1690152,226.11111111111111,1.684613,0.023415897,2.577711653378275,2.577711653378275,0.09658953424594882,0.3773788,0.094696715,9.9999994e-11,0.010772036,0.012883009,1.0
20370000,0.19303428,390.1818181818182,1.5277116,0.023144292,2.5489654045493806,2.5489654045493806,0.09274369183585804,0.4100935,0.10029344,1e-10,0.013602183,0.029243793,1.0
20380000,0.16848561,200.14285714285714,1.6834818,0.023755098,4.012961308789045,4.012961308789045,0.15266695758327842,0.41834813,0.09704538,9.9999994e-11,0.01776376,0.020006362,1.0
20390000,0.18081969,182.125,1.7169425,0.02437809,3.747188901528716,3.747188901528716,0.16959743946790695,0.38689962,0.09783199,9.9999994e-11,0.016224258,0.015146489,1.0
20400000,0.14958112,180.5,1.47951,0.022835227,2.108796328306198,2.108796328306198,0.10544064454734325,0.39091924,0.09812123,9.9999994e-11,0.015072966,0.017451392,1.0
20410000,0.14671938,195.42857142857142,1.6772642,0.022965698,3.309757730790547,3.309757730790547,0.16719747547592437,0.33484468,0.09484517,9.9999994e-11,0.013597749,0.012885873,1.0
20420000,0.17075346,330.2857142857143,1.5646505,0.02373654,2.564442702847927,2.564442702847927,0.206782791805121,0.44042736,0.098492146,9.9999994e-11,0.015207902,0.017189493,1.0
20430000,0.16818292,173.25,1.732323,0.023498815,2.622921887705786,2.622921887705786,0.09838121451321058,0.3317474,0.09600526,1e-10,0.011445554,0.019002672,1.0
20440000,0.17209677,562.2857142857143,1.9018551,0.024144337,4.066410901637677,4.066410901637677,0.2364658416315381,0.36700004,0.09194449,9.9999994e-11,0.011171092,0.01169024,1.0
20450000,0.16228437,190.42857142857142,1.4441184,0.02335204,2.1199896335601807,2.1199896335601807,0.15953866452244775,0.22974968,0.095242545,9.9999994e-11,0.013747233,0.017791217,1.0
20460000,0.17102577,251.0,1.7799875,0.02359593,1.9582080077379942,1.9582080077379942,0.08331285313761327,0.352454,0.097725675,9.9999994e-11,0.012215179,0.019451147,1.0
20470000,0.14323086,612.1111111111111,1.7661399,0.023905804,4.397857315269456,4.397857315269456,0.22676782004742158,0.56744325,0.095972426,1e-10,0.018136695,0.0116695,1.0
20480000,0.15022953,327.2,1.7051789,0.025093343,2.0755647558668096,2.0755647558668096,0.16966001306556994,0.35742417,0.09617815,9.9999994e-11,0.015679667,0.015004948,1.0
20490000,0.1585994,132.36363636363637,2.0336292,0.026693065,1.9752673159042995,1.9752673159042995,0.09425178352588166,0.42826557,0.09723659,9.9999994e-11,0.0128456475,0.010016438,1.0
20500000,0.13984326,1216.8333333333333,1.6395988,0.0262119,1.6320932855644206,1.6320932855644206,0.3151695927323696,0.28627324,0.09920812,9.9999994e-11,0.010999175,0.018553715,1.0
20510000,0.14133064,152.44444444444446,1.7941635,0.025431415,2.8917706926456757,2.8917706926456757,0.13448614927215707,0.2743842,0.09826763,9.9999994e-11,0.011920906,0.021578114,1.0
20520000,0.15214111,1720.5555555555557,1.9258102,0.026382606,1.9726722457880252,1.9726722457880252,0.13290593771024659,0.44301414,0.09735939,1e-10,0.014005676,0.020185992,1.0
20530000,0.13153446,841.0,2.015111,0.026124885,3.7142334136328072,3.7142334136328072,0.12187334939080756,0.37891197,0.09830733,9.9999994e-11,0.012455279,0.017611694,1.0
20540000,0.15324378,1247.142857142857,1.8857679,0.025087357,1.3063552538775027,1.3063552538775027,0.08365115089275475,0.39530134,0.09579669,9.9999994e-11,0.012089663,0.01640482,1.0
20550000,0.13961995,204.125,1.7626445,0.024421591,4.36862559403692,4.36862559403692,0.13340572720127447,0.32271045,0.08872919,9.9999994e-11,0.010409311,0.01305213,1.0
20560000,0.16990802,206.66666666666666,1.705402,0.02469188,0.3825902833645419,0.3825902833645419,0.16164492942126735,0.5753992,0.0921655,1e-10,0.017055457,0.025377946,1.0
20570000,0.19225039,241.0909090909091,2.02817,0.025909455,3.4400419523341386,3.4400419523341386,0.12725919282529502,0.3893438,0.09982112,9.9999994e-11,0.012610565,0.01699793,1.0
20580000,0.18104964,399.1666666666667,1.809334,0.026087146,0.9979094241232929,0.9979094241232929,0.09409383153363776,0.36484635,0.10040663,9.9999994e-11,0.011758223,0.023252893,1.0
