Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
10000,2.187401,0.0,0.011196594,-0.040621035,0.0028151076,0.09362461,0.00029984023,0.10449987,1.3918039,-0.9666561810881831,247.46875,-0.966656337492168,0.1799418315058574
20000,2.1268866,0.0,-0.19966766,0.07066499,0.0005383785,0.104122184,0.00029953985,0.16630857,1.2374816,-0.9999999310821295,248.0,-1.0000000894069672,0.41211622934788467
30000,1.9874446,0.0,-0.2894978,0.16623631,0.0009107427,0.10817058,0.00029925784,0.3031459,1.1400648,-0.9999999310821295,248.0,-1.0000000894069672,0.725750045850873
40000,1.7255924,0.0,-0.33628973,0.2949662,0.0017397255,0.10277906,0.00029897812,0.39699778,1.0019956,-0.9407332661375404,243.22,-0.9382639775673548,1.158529012153546
50000,1.3756877,0.0,-0.3168734,0.5113424,0.007193667,0.100451864,0.00029865405,0.40150768,0.6311158,-0.8012272069992666,232.47727272727272,-0.8056445274088118,1.2134149864315986
60000,1.1795088,0.0,-0.29954883,0.47097868,0.004467267,0.09958755,0.0002983329,0.21473204,0.38737473,-0.850906909719586,239.90697674418604,-0.8509070637614228,0.659710694494289
70000,1.1244825,0.0,-0.31780985,0.3323816,0.0062343716,0.09879682,0.0002980466,0.16825207,0.31207973,-0.6643559975941158,215.47727272727272,-0.671814884742101,0.3765872878125972
80000,1.1132188,0.0,-0.27367228,0.25518268,0.011437333,0.104125574,0.00029772712,0.14668241,0.40905327,-0.38209798487414626,187.07843137254903,-0.38209809625850005,0.3036024427297069
90000,1.1089345,0.0,-0.12530395,0.21012704,0.021685613,0.10395596,0.00029744004,0.16659911,0.4191621,0.08642687100530942,126.41463414634147,0.09983947541978624,0.2028377440953512
100000,1.1662992,0.0,0.17403145,0.20611715,0.031229237,0.09763676,0.00029715916,0.18983074,0.3942595,0.576869681061138,64.67307692307692,0.5768611026115906,0.12761026713549375
110000,1.1639323,0.0,0.4466421,0.20271108,0.027554538,0.096318506,0.00029684877,0.14521793,0.4032604,0.7338022308798963,42.80082987551867,0.7258008249815074,0.06745097854491555
120000,0.9951436,6.0,0.7951849,0.19414273,0.006065539,0.094939865,0.0002965429,0.09431994,0.2610851,0.9309175621636718,16.459363957597173,0.9309008892658538,0.015883425405595154
130000,0.9505396,10.0,0.88600624,0.21057996,0.0026921108,0.10374677,0.00029623657,0.09946471,0.29493198,0.891356820046482,20.698591549295774,0.9294333356618881,0.011103600228670985
140000,1.0350753,10.0,0.33657077,0.19761902,0.0019937134,0.099181294,0.00029591506,0.10861893,0.38458708,-0.9511708727416893,242.23076923076923,-0.9535529337278227,0.42306736025323227
150000,1.0678159,10.0,0.0007971926,0.15295294,0.0010635942,0.10115456,0.0002956416,0.08709174,0.36457956,-0.9602152103713403,243.29166666666666,-0.9610272986548287,0.2429164374361233
160000,1.0480864,10.0,-0.15942743,0.12464374,0.004660189,0.09971493,0.00029535883,0.09622915,0.40007067,-0.6629737980992478,208.13725490196077,-0.6562334042787552,0.21519492043182253
170000,1.073359,10.0,-0.17889914,0.12284664,0.011767197,0.096282035,0.0002950644,0.115172535,0.4245334,-0.16374995337901055,148.84375,-0.21294121926321702,0.17625158507486477
180000,1.1054815,10.0,0.016187852,0.13368265,0.019770717,0.10016346,0.00029477384,0.100109935,0.48949394,0.38853849099280363,83.42735042735043,0.3767711750026477,0.09491293775549127
190000,0.9459749,11.0,0.30114508,0.14913829,0.020200571,0.10166796,0.0002944582,0.10495206,0.34374908,0.2225955028010044,103.29126213592232,0.28501358597862475,0.1253263361809053
200000,0.8635687,11.0,-0.032439843,0.12491494,0.0034375296,0.0972915,0.0002941407,0.07548147,0.18572335,-0.9421832648804411,246.075,-0.9436911424485649,0.23297272713446035
210000,0.8625316,11.0,-0.17650881,0.100575715,0.0031332038,0.09883476,0.00029385078,0.07369894,0.27339646,-0.8381817521400411,237.93939393939394,-0.8556757601531776,0.19736839840943748
220000,0.8385121,11.0,-0.2690817,0.078746274,0.00032516723,0.09449926,0.00029354583,0.053333722,0.1848612,-0.972124931187136,247.375,-0.9690278636084663,0.14555665414728639
230000,0.8114395,11.0,-0.3167072,0.070242725,0.0027060509,0.09914719,0.00029322942,0.049810328,0.17214684,-0.8700665999536535,237.14285714285714,-0.8833932456297752,0.13133100410684562
240000,0.8477359,11.0,-0.31352946,0.064430304,0.0033642126,0.10160942,0.00029292982,0.058739305,0.15144645,-0.87879854227261,243.83333333333334,-0.8677803813056513,0.15047496007967062
250000,0.8741777,11.0,-0.32862252,0.06085215,0.0043723155,0.09417555,0.0002926697,0.06778264,0.24757266,-0.8895813270504478,243.7906976744186,-0.8967826904162116,0.15747118356597165
260000,0.8538527,11.0,-0.32825992,0.06264001,0.0037520877,0.10096784,0.00029235304,0.06152744,0.23106077,-0.7741544047234262,234.34146341463415,-0.7685084097087383,0.13720670039765537
270000,0.8322701,11.0,-0.3319529,0.065169044,0.007022532,0.09402905,0.00029205455,0.063572496,0.2270949,-0.764153087794831,236.48648648648648,-0.7703597294656854,0.24090255118024193
280000,0.82353765,11.0,-0.32401934,0.06459378,0.0059609925,0.09847,0.00029177056,0.06544348,0.22318923,-0.7445756918644871,229.8409090909091,-0.7445758296684786,0.1501943708439781
290000,0.8783256,11.0,-0.31896058,0.104803294,0.004543801,0.099332064,0.00029145615,0.083304,0.21155687,-0.8378938716328279,241.79545454545453,-0.837954620746049,0.19100718460553748
300000,1.0594263,11.0,-0.33164665,0.17611557,0.0034531527,0.10179069,0.0002911404,0.11429097,0.23001876,-0.8278249333961867,236.45,-0.8319594227686161,0.27699440223641875
310000,1.1173023,11.0,-0.2833923,0.1677436,0.008604081,0.10124582,0.00029082625,0.1609183,0.26391447,-0.5032707708402692,212.77083333333334,-0.5032708973934253,0.3702330150990747
320000,1.1564924,11.0,-0.1170194,0.15906686,0.010525603,0.092956215,0.00029054642,0.15454164,0.23758294,-0.2808234724992265,196.05882352941177,-0.28082358953999537,0.3071902304997339
