Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1843307,0.0,0.2988160027113433,98.61458333333333,0.10202434,-0.010820372,0.2988159516826272,0.053455938051532335,0.010368686,0.10319099,0.0002998326,0.073884055,1.3633151
20000,2.101332,2.0,0.8108099718784653,35.036199095022624,0.47033694,-0.029412499,0.8105303089727055,0.05214720214293762,0.01691493,0.098083094,0.00029954285,0.12814078,0.8133995
30000,2.0387478,2.0,0.5477183056890124,70.0516129032258,0.4058268,0.103999175,0.5597892384375295,0.10112539633147179,0.016963016,0.09634449,0.00029923013,0.12972625,0.5889164
40000,1.7569367,4.0,0.792042571519244,41.45106382978724,0.6224548,0.20828907,0.7840808565312244,0.12246492008896584,0.020785626,0.09902653,0.0002989529,0.3091026,0.33673045
50000,1.4717808,6.0,0.8296790305779453,41.64351851851852,0.67220575,0.3885112,0.8297716136331912,0.0815472593660363,0.01209837,0.09866917,0.0002986758,0.24031515,0.17014432
60000,1.2877907,8.0,0.8423781699047056,38.44957983193277,0.70924246,0.46409446,0.8423221448138982,0.050562660209834576,0.0073117865,0.0982557,0.0002983674,0.14998421,0.13059264
70000,1.225222,10.0,0.8025945231088043,48.422680412371136,0.65985966,0.49787676,0.8030412555048146,0.08396086596989448,0.0065046377,0.105013326,0.00029805404,0.1622065,0.22613385
80000,1.1653401,13.0,0.856549178251809,34.960431654676256,0.74247706,0.44190255,0.8561463073003206,0.04279426351296816,0.0039617456,0.097113706,0.0002977447,0.10567017,0.15590747
90000,1.009308,16.0,0.8576905807233198,34.6415770609319,0.792682,0.41577044,0.858756285841747,0.04453697550781472,0.0035855428,0.10502094,0.000297437,0.08483374,0.08596265
100000,1.0841408,16.0,0.4076421994250268,128.51470588235293,0.5175033,0.3952978,0.40815191803609624,0.2894216120544383,0.0066050864,0.09330137,0.0002971264,0.2002048,0.24155565
110000,1.046845,16.0,0.3601447824866658,135.67105263157896,0.35980853,0.30460832,0.3596183696859761,0.24508724152110517,0.010054113,0.09484668,0.00029684405,0.17948672,0.16822977
120000,0.9581031,16.0,0.37368893329364555,132.05333333333334,0.3465397,0.19723347,0.3950088469187419,0.23009491513172786,0.0108596925,0.09524707,0.0002965632,0.16376969,0.15039602
130000,0.898324,16.0,0.3777805316040474,130.0,0.34278014,0.12272592,0.3582641889409321,0.17194963832067825,0.008894518,0.10301349,0.00029624975,0.11677668,0.13838777
140000,0.8137423,16.0,0.5571062637871684,106.98901098901099,0.3995782,0.09343088,0.55756040425091,0.1368911137579234,0.0075158067,0.09514099,0.00029593398,0.12310723,0.14489205
150000,0.8414564,16.0,0.5160225090214962,111.49438202247191,0.41745207,0.0999143,0.5154081934623505,0.15703453635796905,0.0068117334,0.09921419,0.00029565248,0.124842286,0.15457508
160000,0.80495346,16.0,0.5925197500875721,100.86021505376344,0.44213393,0.1133515,0.5929067820631048,0.15230141683251305,0.0073909527,0.100095645,0.00029536904,0.14522767,0.1693141
170000,0.8214461,16.0,0.48489891449146477,113.6067415730337,0.41586182,0.08356188,0.48278647962580906,0.18163642756316517,0.0070774825,0.09664968,0.00029505818,0.1438202,0.22290382
180000,0.82115775,16.0,0.552242139275921,105.65263157894736,0.4583907,0.041860756,0.5545157595684654,0.15792867697064616,0.0066152522,0.09771198,0.00029474622,0.14380607,0.21794817
190000,0.8378719,16.0,0.5508617397392803,103.23404255319149,0.4475577,0.07973264,0.5542091961870802,0.14803445982459457,0.0072683273,0.09015301,0.00029443568,0.14351557,0.20668133
200000,0.802989,16.0,0.5116929204354921,112.6067415730337,0.43563107,0.020857085,0.5086184829473496,0.17997298083630286,0.0074902163,0.097276986,0.00029412765,0.14673801,0.20235157
210000,0.77952856,16.0,0.4903788243007677,114.88636363636364,0.422403,0.05319104,0.4895287022508424,0.1463962717399258,0.006478554,0.097702265,0.00029384677,0.12485662,0.17624885
220000,0.80789614,16.0,0.5406740281275463,105.47252747252747,0.43484774,0.037651904,0.5409311373596606,0.13256400173185798,0.008779233,0.09876818,0.00029356478,0.12070449,0.17080674
230000,0.9197453,16.0,0.5672516684486147,99.76470588235294,0.47147697,0.012849233,0.5672516162488975,0.12293662126153233,0.007626022,0.09868999,0.00029325613,0.1221143,0.16365822
240000,0.86580026,16.0,0.5871581109576696,97.0,0.4834167,0.0038778617,0.5872847115000089,0.1293126775951047,0.0072438293,0.09836614,0.0002929448,0.12548594,0.17147735
250000,0.8170585,16.0,0.5601717520815631,98.73737373737374,0.47121748,0.055263974,0.5583669904506567,0.12668440928400465,0.0060396353,0.101273656,0.00029263383,0.12617376,0.13180146
260000,0.8668547,16.0,0.648884211540601,84.61864406779661,0.51145613,0.024400841,0.6504434986134707,0.08857320747101459,0.007554452,0.09895513,0.00029235485,0.09623825,0.109995395
270000,0.81991094,16.0,0.6095546760947489,86.29508196721312,0.5437407,0.04303261,0.6079153010591132,0.09260487006538258,0.0054595144,0.092335895,0.00029207362,0.102533005,0.104604505
280000,0.7661817,16.0,0.6655095143554112,78.57723577235772,0.53515613,0.06110681,0.6671029864772549,0.07036832720798449,0.004964836,0.09439808,0.00029176264,0.09064745,0.06827219
290000,0.8021004,16.0,0.6742613620534539,78.408,0.5519437,0.08329052,0.6733226685523986,0.0637167852241546,0.0059400075,0.09429688,0.00029145423,0.077596955,0.069352806
300000,0.7863065,16.0,0.6877402236294823,73.44852941176471,0.5708716,0.09532309,0.6871519632199231,0.05329100085381309,0.0046921405,0.094818875,0.00029114503,0.06657427,0.05776932
310000,0.78457373,16.0,0.6674160487975117,76.32558139534883,0.5657642,0.106859095,0.668480630992919,0.057273120178963785,0.004298388,0.09873692,0.00029083434,0.07200454,0.058822136
