Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
2870000,0.6992832,2.0,0.8770370543712661,29.841269841269842,0.7009714,0.05895465,0.877661354750751,0.004089422077330133,0.009047111,0.0954943,0.00021400822,0.021636413,0.044513416
2880000,0.622133,8.0,0.9318934814305176,16.209621993127147,0.84569997,0.050739065,0.9315002960715565,0.002679033196497574,0.0038731503,0.09509909,0.00021376186,0.01607833,0.044284962
2890000,0.7717678,10.0,0.7917120598210265,51.230366492146594,0.71162,0.07163943,0.7927916518722972,0.011685447151952152,0.0008787505,0.10222833,0.00021345014,0.014484216,0.031676475
2900000,0.88591063,11.0,0.6770576725650886,72.02255639097744,0.63984627,0.07753986,0.6785845952247506,0.010816330382072213,0.0035165707,0.09796085,0.00021315715,0.013121794,0.028667863
2910000,0.8710239,11.0,0.441109690873418,124.9342105263158,0.39273652,0.05483984,0.441109652189832,0.017633594431620287,0.0060702115,0.10355677,0.00021286977,0.011970054,0.022367408
2920000,0.92784435,11.0,0.554893508781535,102.18556701030928,0.39195055,0.044159748,0.5548934715310323,0.013342164249217003,0.009535888,0.105190955,0.00021255882,0.011925692,0.014530182
2930000,0.7220644,14.0,0.8635847907590721,31.44636678200692,0.69873834,0.057428285,0.8635847894378187,0.008852776518626506,0.0068256194,0.096175656,0.00021225188,0.017324045,0.028638154
2940000,0.90964067,15.0,0.6644786646685157,80.66666666666667,0.5009188,0.04301452,0.6637212546734974,0.011335388811481795,0.006595686,0.09975517,0.00021194581,0.012305802,0.015853193
2950000,0.8756829,16.0,0.4354983120028544,96.12371134020619,0.48198417,0.045343693,0.43873127808376233,0.015033457212017052,0.008697996,0.10008527,0.0002116354,0.013490232,0.01764327
2960000,0.85775626,16.0,0.40842907535981865,94.64356435643565,0.38048428,0.041226655,0.4084290342755837,0.01312106836236792,0.0153747145,0.0949402,0.00021135272,0.013074769,0.013129955
2970000,0.8199947,16.0,0.4948217336110078,80.54263565891473,0.45543426,0.037045524,0.49196614255197346,0.011955193453104584,0.01594445,0.09990476,0.00021107207,0.013754469,0.017531805
2980000,0.9369444,17.0,-0.7428062667919172,120.47297297297297,0.24570389,0.04405613,-0.7386802161062086,0.05961642069333057,0.10046456,0.09531371,0.00021075993,0.03979071,0.039425716
2990000,0.8482723,17.0,0.1979298606882558,112.65263157894736,0.29913712,0.060589436,0.19781750001405415,0.036411789332908624,0.04047107,0.09416272,0.00021044158,0.031182662,0.031811703
3000000,0.7365452,18.0,0.6354532479982529,88.0,0.47001824,0.0669447,0.6330204357703527,0.021677366082082716,0.0030109766,0.1029078,0.00021013054,0.022741565,0.025352603
3010000,0.7019135,20.0,0.7953051663622427,47.75124378109453,0.6717466,0.08046085,0.7917678557818209,0.013806725449081677,0.0055669807,0.09801813,0.0002098534,0.02084197,0.02754086
3020000,0.84643507,20.0,1.343487864984881,120.0609756097561,0.7938834,0.085794084,1.3434064868019848,0.022162895824294537,0.04839877,0.09575342,0.00020957369,0.01962265,0.016720226
3030000,0.6253818,23.0,1.0958701448794892,45.45070422535211,0.9486991,0.10525575,1.127298934918614,0.012135898078979811,0.0371834,0.0940249,0.0002092617,0.019117927,0.02089016
3040000,0.71580416,24.0,0.5332171848821325,44.74770642201835,1.090622,0.10817688,0.501053570060555,0.009566529423271844,0.90856826,0.09580421,0.00020895254,0.019331519,0.030043457
3050000,1.0892948,25.0,-0.7534390627923939,139.55555555555554,0.43310297,0.092486516,-0.712322901468724,0.07114077662481577,0.15037858,0.09475381,0.00020864382,0.04002952,0.12694386
