Steps,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
150000,1.4965768,-0.16637500379301579,480.7878787878788,0.0,-0.019952623,0.25827473,-0.19324587265049664,1.3366264235433738,0.043716583,0.100789614,0.0002978261,0.2317071,0.57997215
160000,1.4807942,0.025435805457056954,359.1764705882353,0.0,-0.039282426,0.25353324,0.13077549213994644,0.9577802891435567,0.034716528,0.09442654,0.00029768507,0.23489496,0.5255533
170000,1.4585233,-0.4685427450966734,557.4242424242424,0.0,-0.048415728,0.24125566,-0.5035856175790661,1.3953681511749678,0.0612265,0.09751256,0.00029752852,0.2093105,0.5057341
180000,1.5045902,0.2492346556542104,295.2758620689655,0.0,-0.05818056,0.22906929,0.2492346270964531,0.6499515484038997,0.067022465,0.10672442,0.00029737313,0.22417092,0.5282248
190000,1.4393659,0.011411473213229328,568.4375,0.0,-0.003650873,0.23619576,0.01141143116637977,1.7582414406351745,0.030132074,0.100691184,0.00029721632,0.21981779,0.50899535
200000,1.3883386,-0.3242646896668821,314.82608695652175,0.0,0.018369295,0.24147497,-0.32426472507232457,0.7514640322542223,0.032006618,0.10386576,0.00029707557,0.22120503,0.51219404
210000,1.3413272,0.05863797708923812,318.32,0.0,0.035215903,0.24271724,0.05863793808588525,0.6480938688386232,0.038730424,0.09664017,0.00029693532,0.20708355,0.44872022
220000,1.3588195,0.5257343791597342,272.8965517241379,0.0,-0.046700813,0.22769521,0.5257343677733624,0.5577779669828457,0.052010357,0.096182466,0.00029677743,0.19714332,0.46733284
230000,1.3621129,-0.7715493720244685,289.5217391304348,0.0,-0.016871301,0.22281092,-0.771549418162423,0.592855515763285,0.049446817,0.09224351,0.00029662214,0.20236023,0.5098648
240000,1.3260301,-1.1786443423430761,340.3478260869565,0.0,-0.06450582,0.22653183,-1.1786443688217094,0.8078688000247854,0.023650294,0.09945372,0.00029646684,0.20641968,0.47245997
250000,1.25027,-0.29887284807114584,157.52830188679246,0.0,-0.2544958,0.2320635,-0.29887287129009943,0.31275300599880657,0.07684059,0.09802135,0.00029632467,0.18734396,0.4543453
260000,1.2066208,-0.47424923733851754,314.93333333333334,0.0,-0.09582644,0.22147758,-0.47424926360545216,0.650264813832473,0.055729717,0.09747431,0.00029618348,0.19200167,0.38616052
270000,1.1780814,0.4318054095347179,236.63333333333333,0.0,-0.04539497,0.21674891,0.43180536017074095,0.5049835832323879,0.06390381,0.09582984,0.00029602656,0.17123394,0.36391005
280000,1.2188267,0.1294717779480076,313.23809523809524,0.0,0.020758862,0.20216583,0.12947175192156074,0.6270928984810044,0.03488539,0.09610558,0.00029586922,0.15110715,0.43357056
290000,1.2472787,0.5334359293839144,512.6666666666666,0.0,-0.038136717,0.20077568,0.5334358690294417,1.0269873079572183,0.025098516,0.10149087,0.00029572833,0.1712502,0.37186104
300000,1.1678412,-0.4454449302906701,434.0769230769231,0.0,0.009236622,0.21422598,-0.44544496504554093,0.786473000726591,0.060159713,0.09888816,0.0002955875,0.18145752,0.36480755
310000,1.1668541,-0.42326994038444354,329.375,0.0,-0.066582814,0.2097747,-0.42326997919008136,0.6543906248552958,0.02043536,0.09942424,0.00029543164,0.16839638,0.3077783
320000,1.1918026,-0.3339362537782209,503.8333333333333,0.0,-0.07092211,0.2287069,-0.333936290420954,0.9948206887735674,0.0137943,0.100021064,0.00029527379,0.1833665,0.34480256
330000,1.2648335,-0.48914656685964375,461.3888888888889,0.0,-0.057646874,0.21227284,-0.48914661961316597,0.8261215846901501,0.034818593,0.09918993,0.00029511712,0.16667633,0.3951631
340000,1.3100777,-0.545569118014927,487.77272727272725,0.0,-0.051253386,0.210634,-0.5455691747741763,0.894062527704095,0.0413305,0.0983701,0.0002949754,0.17628677,0.4387853
350000,1.3666259,-0.42462468938798076,480.14285714285717,0.0,-0.035628635,0.21596137,-0.4246247374664693,0.9963893845477807,0.0497443,0.0964023,0.00029483365,0.19191223,0.46351418
360000,1.3668059,-0.11966895745152012,540.1111111111111,0.0,-0.007050852,0.21295685,-0.17925775501918487,1.2580304556392479,0.037061535,0.09962169,0.00029467698,0.19774029,0.51209354
370000,1.3136134,0.033043291159992806,139.75,0.0,0.031248618,0.21211894,0.09954779700464791,0.23162634703995927,0.03343308,0.101589024,0.00029451918,0.18360199,0.4347283
380000,1.2302666,0.20437619510933777,278.77777777777777,0.0,0.045104686,0.20723309,0.204376152703642,0.5589229399726415,0.034412757,0.10936802,0.00029437686,0.1866368,0.46783453
390000,1.26558,-0.3115872466929933,556.4137931034483,0.0,-0.011341637,0.21277279,-0.311587276785225,1.3533157122417772,0.046789907,0.09591733,0.00029423396,0.17785218,0.3820203
400000,1.2348663,0.7613289774083198,429.6666666666667,0.0,0.0016975504,0.21171157,0.8290723599385763,0.9765726847466655,0.059123684,0.09684358,0.00029407573,0.17993464,0.39032736
410000,1.3081867,-0.18128882042871958,408.7586206896552,0.0,-0.009695469,0.20633921,-0.2085792105383007,0.9365038009573861,0.052189566,0.09871005,0.00029391813,0.18265481,0.38915518
420000,1.3433936,0.2690038333742753,619.8888888888889,0.0,-0.0028289708,0.19924778,0.2690037888779544,1.2542193418226413,0.04147473,0.104227506,0.0002937745,0.17755465,0.47705036
430000,1.336093,-0.4601188199341873,275.5263157894737,0.0,0.033917386,0.20017101,-0.4601188376852262,0.5606178935788768,0.04116935,0.09820841,0.00029362954,0.19148341,0.3825317
440000,1.3463563,0.4916184652804077,648.0,0.0,0.015583096,0.20221436,0.49161841995755823,1.206303533166647,0.038051143,0.099019006,0.00029347325,0.18823582,0.39641684
450000,1.3706747,-0.09315675185698638,471.9,0.0,0.004820617,0.21427526,-0.09315678165003191,1.1073300480318722,0.020211067,0.09960527,0.0002933149,0.19774005,0.4189083
460000,1.3882473,0.22436923358866437,279.962962962963,0.0,0.0011547207,0.2103787,0.22436918630625802,0.5133744640215473,0.04404892,0.10411379,0.00029317316,0.17537706,0.42373726
470000,1.3943299,-0.47249777701229806,248.08333333333334,0.0,-0.0605195,0.20464851,-0.47249780047241074,0.45743316154403146,0.030706804,0.10223003,0.00029303195,0.1631508,0.41363725
480000,1.4170724,0.34337021004625967,266.5625,0.0,-0.010625155,0.20612651,0.29075289486952954,0.5078808254423371,0.057484467,0.100065485,0.00029287502,0.16921464,0.4301867
490000,1.3963742,0.6536861004761622,258.3636363636364,0.0,0.07236759,0.2003334,0.7111130191807878,0.6345449731199314,0.032467604,0.09810958,0.0002927187,0.16648714,0.44648904
500000,1.4081044,-0.7292828896926565,387.36842105263156,0.0,0.01390591,0.19838017,-0.7141553248477268,0.8366629689052287,0.023948845,0.099259526,0.00029256256,0.18013418,0.43862262
510000,1.3390071,0.10065153444195728,429.25,0.0,-0.026413985,0.21730089,0.06264353274058647,0.907418260158136,0.06138977,0.09896704,0.0002924219,0.19269042,0.35873538
520000,1.3519298,0.5247215801216004,611.4347826086956,0.0,0.019051345,0.20021105,0.5247215521610443,1.0121678282638364,0.029281607,0.09747303,0.00029228211,0.17463407,0.3836786
530000,1.3880495,-0.5437658542197658,315.8636363636364,0.0,-0.034378633,0.20094138,-0.5437659038236068,0.6487431018719111,0.046661403,0.09379672,0.0002921218,0.1773638,0.39586955
540000,1.4014807,-0.20667396839550445,393.46666666666664,0.0,-0.056093067,0.198923,-0.20667399559558058,0.7701541856086502,0.03163441,0.115167,0.00029196544,0.17333046,0.42190677
550000,1.3497437,0.03444780513316139,412.59090909090907,0.0,0.024138534,0.2000928,0.03444775441576811,0.8386745679731988,0.061518125,0.09397519,0.00029182446,0.17519897,0.40866643
560000,1.2697719,-0.06699650996942134,285.4736842105263,0.0,0.029502105,0.21034464,-0.06699654475883826,0.5503010775305723,0.034449805,0.099047385,0.00029168167,0.1848074,0.38497728
570000,1.2328523,0.007039537418356357,319.52941176470586,0.0,0.0021945382,0.2145911,0.007039475250862511,0.548520799671464,0.028429162,0.09245159,0.0002915226,0.17866184,0.42567357
580000,1.1969035,0.5445700180512866,414.75757575757575,0.0,0.034998637,0.21472925,0.5445699811977895,0.827631198589436,0.045728505,0.09717936,0.00029136572,0.1788378,0.36948282
590000,1.2494111,0.6558077912115247,295.0416666666667,0.0,0.07222961,0.21439964,0.6558077599183889,0.5680552927272705,0.04257358,0.092802286,0.00029122568,0.18439591,0.32538506
600000,1.196825,0.11264574505533649,376.9166666666667,0.0,0.055824693,0.20177631,0.11264569836900289,0.6865940791891868,0.053235084,0.097004734,0.00029108557,0.17530128,0.3327389
610000,1.2310665,0.05377015378827968,331.7241379310345,0.0,0.04406267,0.20264491,-0.0542450814847533,0.6791959303497735,0.047027353,0.09659882,0.0002909295,0.17387836,0.32569128
620000,1.2116894,0.0924106773412572,160.26315789473685,0.0,0.049460314,0.19944221,0.2416998455126304,0.27191012414405125,0.050235547,0.097752854,0.00029076936,0.16787454,0.35107228
630000,1.274582,-0.0953939310372464,214.92857142857142,0.0,-0.033105172,0.19502863,-0.09539396650195288,0.38793135301343035,0.022740567,0.0981959,0.00029062753,0.15560675,0.33749807
640000,1.3010346,0.6120653980503482,319.74074074074076,0.0,0.043860234,0.19450554,0.6120653642876143,0.5596574500496326,0.04967764,0.09770739,0.00029048734,0.16353224,0.3227117
650000,1.3092945,0.5702125988765248,249.94444444444446,0.0,0.05969837,0.1895814,0.61507579600584,0.44344384459046915,0.048176486,0.0941566,0.0002903318,0.16075473,0.33405566
660000,1.2366117,-0.07749932608164402,171.0,0.0,0.01988701,0.18095858,-0.10930972118023483,0.27830292564688314,0.03943746,0.0992398,0.00029017674,0.15017352,0.33043608
670000,1.2579052,0.684741477076806,223.53846153846155,0.0,0.0060081333,0.18263729,0.6847414190952594,0.3998972441857824,0.021365162,0.098711796,0.00029002185,0.14916791,0.358612
680000,1.2013102,-0.8631320877846065,253.125,0.0,-0.029869288,0.188044,-0.8631321340799332,0.3972498987277504,0.013415811,0.101353265,0.00028986591,0.1553744,0.313737
690000,1.2084565,-0.023461364840948268,1184.7058823529412,0.0,-0.06837016,0.18494104,-0.02346140944877441,2.391500717638444,0.024354098,0.09808667,0.00028972304,0.15075038,0.31270844
700000,1.232376,-0.9859726196749156,813.5416666666666,0.0,-0.11366525,0.18395147,-0.9859726447357389,1.5387043716570286,0.020835005,0.09714631,0.00028958218,0.14067698,0.3535419
710000,1.2402819,-1.0743174270396898,322.8,0.0,-0.07462773,0.1764022,-1.0743175067512007,0.6617612574404726,0.018330727,0.09269696,0.00028942633,0.15142724,0.32990938
720000,1.2187302,-0.3492843471057827,536.0869565217391,0.0,-0.07565531,0.17610806,-0.3198276107114824,0.707315231451172,0.04690642,0.09576913,0.00028926897,0.13991806,0.31871593
730000,1.2940525,-0.16751846576776838,367.7142857142857,0.0,-0.09256554,0.17352879,-0.16742328454919125,0.5948852727222922,0.02545058,0.099844284,0.0002891272,0.14651841,0.35745433
740000,1.317973,-0.32751580548622017,499.17391304347825,0.0,-0.06902297,0.16940945,-0.3554805089030803,0.7920509120352411,0.031957813,0.09471747,0.00028898573,0.14813974,0.3698533
750000,1.2913597,0.6127354540596051,292.0,0.0,-0.067327514,0.1770422,0.6127354195431551,0.489748919293994,0.030294498,0.10325316,0.00028883,0.14541548,0.3954704
760000,1.3119612,0.6182046753820032,188.33333333333334,0.0,0.04840526,0.1755383,0.6182045969698164,0.26216467945939964,0.015114494,0.09444655,0.00028867525,0.14950284,0.36041057
770000,1.3863873,-0.05555281675203462,245.14285714285714,0.0,0.03811924,0.17413998,-0.05555286181749709,0.4244730565031724,0.015332508,0.098302975,0.00028852012,0.14559254,0.40394711
780000,1.3121363,0.17933695107749373,426.0,0.0,0.029504072,0.18050712,0.17933691684156655,0.7110632000141777,0.047856994,0.09241929,0.0002883784,0.14803874,0.37655237
790000,1.3216527,0.3450789938953676,542.6,0.0,0.0067985295,0.18308175,0.34507890389977547,0.9464485629461705,0.012888076,0.09738636,0.00028823427,0.16236311,0.41926312
800000,1.3318709,0.19247052574792178,1165.9130434782608,0.0,0.009148777,0.18245251,0.19247049593231286,2.4946606222884324,0.019977473,0.098345175,0.00028807894,0.14968227,0.45962366
810000,1.2638217,-0.2849410863102668,329.05263157894734,0.0,-0.021339538,0.1916653,-0.28494112921946096,0.6860166510174933,0.029146915,0.0973163,0.00028792146,0.15037778,0.4357222
820000,1.3505067,0.6039008433389326,771.5,0.0,0.06410024,0.18297629,0.603900830144994,1.2406728584707405,0.02542898,0.09699531,0.00028776316,0.14981595,0.461878
830000,1.1782563,-0.05099950819365202,384.6666666666667,0.0,0.09130096,0.19509932,-0.05099954276725098,0.6755886600025136,0.041132435,0.10128445,0.00028762218,0.15972112,0.4143607
840000,1.1624979,-0.48904438790337096,172.41176470588235,0.0,0.04191089,0.19560279,-0.4890444468131618,0.283489037931705,0.022084288,0.10360585,0.00028748144,0.14758056,0.36289907
850000,1.2563556,-0.3715775713449387,460.36842105263156,0.0,0.00674544,0.1944307,-0.12386902144256358,0.898128716663147,0.015647817,0.095915526,0.0002873255,0.15181836,0.384868
860000,1.2802949,-0.2288794101751548,323.23809523809524,0.0,-0.072019555,0.19489256,-0.4380363934360503,0.5607388221912764,0.023277696,0.10375104,0.00028716895,0.16550831,0.38590258
870000,1.2794138,0.3402378407382154,608.9333333333333,0.0,-0.0055555883,0.2077357,0.43596901124276755,0.7609402735584548,0.031703517,0.10355045,0.00028702657,0.16997018,0.44334438
880000,1.2538064,-0.15720813496995512,190.85185185185185,0.0,-0.009197724,0.21230781,-0.18730788800374804,0.6149567859621519,0.048424546,0.100432314,0.00028688466,0.15847318,0.43351144
890000,1.2871618,-0.1475983448483021,300.6,0.0,-0.026085071,0.20824629,-0.14759837683086516,0.41814078897004947,0.028554251,0.09710551,0.0002867281,0.16175322,0.4225871
900000,1.2697259,0.3687236316933801,243.33333333333334,0.0,0.010161456,0.1942539,0.3687235915808742,0.4188922347433011,0.032911755,0.09382124,0.00028657058,0.14908592,0.4842345
910000,1.2265651,0.24208992686035344,755.7333333333333,0.0,0.06777952,0.18317041,0.24208988278502755,1.460242894074569,0.026987236,0.0984145,0.00028641333,0.14734384,0.40921515
920000,1.2504408,0.5505781265462877,344.5,0.0,0.063746534,0.17248085,0.5505780811837702,0.7502044109054483,0.03601062,0.099550575,0.00028627244,0.14994237,0.38546154
930000,1.290641,-0.5343861367059267,562.5384615384615,0.0,0.06350408,0.1692318,-0.5343861973110157,0.8422805874321896,0.039477147,0.09851012,0.0002861315,0.15966526,0.401357
940000,1.3049064,0.7822489238830767,450.7647058823529,0.0,0.022683173,0.17404479,0.5281313256709836,0.8660813835740555,0.025362115,0.10226717,0.0002859741,0.15346242,0.4384144
950000,1.3126185,-0.0030487272215395933,281.4642857142857,0.0,0.0066598835,0.17293458,0.21320680668135797,0.5169800934672821,0.029905388,0.098480485,0.00028581795,0.13959737,0.47936735
960000,1.3241861,0.18978844768553244,244.85,0.0,0.02309118,0.1803069,0.12327344666742387,0.4720589825107406,0.01580821,0.10014554,0.00028567598,0.1449459,0.42794138
970000,1.3151435,0.2743810213519787,198.88888888888889,0.0,0.048491836,0.16411327,0.2743809631032895,0.31672959127980804,0.017102612,0.09970408,0.00028553265,0.14350742,0.4537024
980000,1.2441883,0.21162209821448094,851.5882352941177,0.0,0.045481864,0.16753435,0.21162205285851515,1.3110433062264586,0.015612548,0.10015079,0.0002853753,0.15777484,0.42931515
990000,1.2273806,0.6651397735885984,612.52,0.0,-0.0041180076,0.16736707,0.7345205711947832,1.0983186256283564,0.042929742,0.09534461,0.00028521853,0.14708535,0.35043797
1000000,1.2589141,0.13869033092735414,352.22727272727275,0.0,0.037847556,0.17814718,0.08918201105299649,0.6079501462088007,0.027315259,0.09882923,0.00028506288,0.15572783,0.38045865
1010000,1.2686954,0.35201071257267813,1017.03125,0.0,0.059800405,0.16747075,0.3520106824961431,2.1200196313366177,0.047729492,0.097104385,0.00028492117,0.1489344,0.36349723
1020000,1.3224801,-0.03569402938417086,151.62962962962962,0.0,0.023967724,0.1580248,-0.03569405337839271,0.22212391482079746,0.06203881,0.08971447,0.00028477816,0.13325478,0.3681183
1030000,1.3145124,-0.1477309818196227,547.48,0.0,-0.047560994,0.15976417,-0.14773102266073693,1.155153914624825,0.017951235,0.10020365,0.00028462074,0.14403358,0.3682046
1040000,1.2830993,-0.08244836203652085,269.6,0.0,-0.035320114,0.16090234,-0.08244840769679286,0.43358651135815307,0.024353512,0.09211246,0.00028447655,0.14592676,0.33496186
1050000,1.2653244,-0.5486650137936522,334.25,0.0,-0.019549571,0.16573466,-0.5249807532190492,0.5903118261393454,0.012621919,0.088391885,0.00028433255,0.15958366,0.3569703
1060000,1.2628523,-0.22989045868234825,361.0,0.0,-0.010649346,0.16979778,-0.2890271513181058,0.5167294625157061,0.022005126,0.098332934,0.0002841759,0.15289967,0.34561288
1070000,1.2583008,-0.3706050483818899,192.75,0.0,-0.06106021,0.16804156,-0.3810398275625982,0.31546066551574414,0.03102759,0.09741177,0.00028401887,0.1453197,0.33636487
1080000,1.2665472,-0.08594143867365481,211.2962962962963,0.0,-0.024207408,0.1550159,-0.0845552564423997,0.3022032500469192,0.05256878,0.09605841,0.00028387812,0.13539642,0.3849352
1090000,1.2843559,0.7010394272004487,659.92,0.0,0.043139692,0.14323413,0.7010393960821966,1.2515927592711522,0.05484725,0.09391393,0.00028373726,0.13189027,0.39718592
1100000,1.2501243,0.14049557662638973,401.9047619047619,0.0,0.05906778,0.13580701,0.14049554472772538,0.7375677512359938,0.04654872,0.09961072,0.00028358138,0.12679268,0.3399003
1110000,1.2504543,0.7473810376886831,277.1111111111111,0.0,0.04268953,0.13801493,0.7473809853391786,0.4217310807337829,0.010801327,0.09729414,0.00028342498,0.12874912,0.33430147
1120000,1.2767278,-0.04250125548666498,244.0952380952381,0.0,0.036726594,0.1378489,-0.04250131514466678,0.3483279267924705,0.034279697,0.1010517,0.00028326764,0.12578201,0.3498472
1130000,1.2383798,0.5347814488481163,323.8,0.0,0.070872836,0.14954434,0.5347813996195327,0.523607775871642,0.016895559,0.09391523,0.00028312378,0.14696309,0.32875425
1140000,1.3146243,0.15671278792219442,191.38235294117646,0.0,0.050073802,0.15290491,0.15671273188512286,0.2732784219620311,0.04497881,0.09578741,0.00028298117,0.121042415,0.37913796
1150000,1.2787474,0.7897506654097318,264.25,0.0,0.06259504,0.15535818,0.7897506351087031,0.3928754759253934,0.035110977,0.098133996,0.00028282483,0.140998,0.3475444
1160000,1.2679179,0.21265619210067885,375.89473684210526,0.0,0.06370168,0.15662467,0.21265616472488832,0.5795516141347195,0.040400438,0.09802197,0.00028266758,0.13480075,0.36394167
1170000,1.326322,-0.2142998630272684,207.46428571428572,0.0,0.025587982,0.15356012,-0.2142998754607106,0.3131939086971605,0.037150115,0.092797905,0.00028252718,0.12802315,0.39561385
1180000,1.3367165,0.14836312135072754,334.8666666666667,0.0,-0.09199619,0.15114197,0.14836311856100412,0.4900158089081136,0.07177009,0.102258146,0.0002823873,0.122788265,0.3671089
1190000,1.3777312,0.31863921069680146,214.5625,0.0,-0.042426173,0.15094547,-0.0153637009828041,0.26853899847095214,0.014605425,0.105574824,0.00028222913,0.1329145,0.40042806
1200000,1.3941886,0.3857753693571592,350.22222222222223,0.0,0.022527901,0.15927802,0.6459282972133032,0.5183297473765713,0.027546223,0.09781312,0.0002820712,0.1337991,0.35269657
1210000,1.2642167,0.8888775679864155,248.68421052631578,0.0,0.09802355,0.15759212,0.8888775208094892,0.3841458204398422,0.033646174,0.10437709,0.00028191585,0.1315319,0.3136043
1220000,1.3019706,0.6623716056857076,131.11904761904762,1.0,0.049230583,0.15174137,0.6623715978764396,0.18297606264518218,0.06972355,0.09629703,0.00028177345,0.13328126,0.33567438
1230000,1.1765215,0.13255672913382532,132.1891891891892,1.0,0.09846112,0.16329993,0.1639795905769764,0.20681450981000024,0.08649839,0.0938323,0.00028162735,0.14928596,0.2889863
1240000,1.1103073,0.21521507265820022,236.8695652173913,1.0,0.111663185,0.17333582,0.1646366131061162,0.37731908963178284,0.04623114,0.09866579,0.00028147013,0.14321831,0.26019934
1250000,1.0884755,0.08744794035214909,274.75,1.0,0.11328026,0.1755954,0.08744789568299893,0.41933660191716626,0.016780218,0.10259399,0.00028131873,0.13998902,0.2168334
1260000,1.0832348,0.4200639637249697,207.44,1.0,0.06753098,0.16554837,0.42006392768351364,0.3292464428814128,0.027079547,0.09621044,0.00028117784,0.12816419,0.25035053
1270000,1.1099609,0.16237908703260473,344.14285714285717,1.0,0.04702914,0.16065478,-0.11397933040279895,0.28350675941552395,0.024015661,0.10196535,0.0002810217,0.11893313,0.20127574
1280000,1.1482898,0.11728190960485863,258.7894736842105,1.0,0.0447049,0.15029016,0.299169644335052,0.5158442019368522,0.029177945,0.102705024,0.00028086425,0.116937324,0.21449745
1290000,1.1671196,-0.42777458587918843,456.6923076923077,1.0,-0.0124437595,0.1410008,-0.427774624497173,0.49722341483888716,0.026271021,0.09623746,0.00028072164,0.115074955,0.20756152
1300000,1.2406044,0.5639219829216826,465.5,1.0,-0.024665607,0.14618109,0.5639219286450599,0.7976248992684608,0.020362183,0.098363526,0.0002805817,0.12922214,0.23054762
1310000,1.1677622,-0.03987644027161184,489.42857142857144,1.0,0.08220795,0.1480493,-0.03987647586455707,0.7094298556192025,0.04191882,0.09564297,0.0002804264,0.12876573,0.2120466
1320000,1.1939075,1.3412394352916246,178.14285714285714,1.0,0.08269203,0.14362042,1.3412393595963727,0.2637694452270288,0.035795614,0.09454857,0.00028027073,0.13512184,0.20366225
1330000,1.2241149,0.303311846513922,428.93333333333334,1.0,0.04499153,0.14765403,0.3033117655431852,0.5828410972996304,0.021456612,0.096306406,0.00028012955,0.12828901,0.22965355
1340000,1.2781975,0.13366842298385634,218.1346153846154,2.0,-0.086067505,0.15490726,0.13366841220557454,0.376027520479021,0.09004686,0.10191562,0.0002799873,0.12974234,0.24316089
1350000,1.2784065,-0.031197245578801984,135.0,2.0,0.0008156808,0.1509903,-0.031197258421300268,0.20655471405258313,0.09574787,0.09937817,0.00027982963,0.14483526,0.3016745
1360000,1.3503917,0.20784213945543425,172.4318181818182,2.0,0.07646377,0.15294966,0.2078421139386509,0.2810658950038487,0.08616153,0.09328766,0.00027967218,0.1444991,0.31999713
1370000,1.3137169,0.7456458273581423,199.16666666666666,2.0,0.14239322,0.15144709,0.745645805929477,0.29871300034380205,0.053357728,0.0954948,0.00027951744,0.14074534,0.3523745
1380000,1.305485,-0.5879534994019195,221.11111111111111,2.0,0.121003576,0.16912276,-0.5879535343523862,0.36767991485626056,0.0366522,0.096257806,0.00027937652,0.154328,0.28103706
1390000,1.2934211,-0.745273660997403,230.54166666666666,2.0,0.015777042,0.16056578,-0.7452737069331002,0.3469088257528104,0.037173662,0.09766758,0.00027923557,0.13338427,0.28403488
1400000,1.3069221,1.2646966717590906,436.8181818181818,2.0,0.057065174,0.16436766,1.2646966212665907,0.6426205347359594,0.04526981,0.09962267,0.00027908053,0.14184353,0.28111437
1410000,1.1895014,-0.2849604508768552,265.7878787878788,2.0,0.07452478,0.17011496,-0.2849604700635554,0.4534592978097587,0.032146096,0.096747026,0.00027892497,0.14000188,0.26713794
1420000,1.1855143,0.14142254744862537,253.56666666666666,2.0,0.015644304,0.17189912,0.14142252868235422,0.37226997907661524,0.047091357,0.09460847,0.00027876918,0.1508037,0.27712327
1430000,1.1330739,0.06658445807443059,211.6875,2.0,0.06504725,0.17098701,0.11009848801674502,0.3335925561297054,0.044280596,0.09747482,0.00027862712,0.13795966,0.23632643
1440000,1.2549378,-0.06572204779217827,307.59375,2.0,0.114881694,0.16756558,-0.10258965024023024,0.40985502257315215,0.054086268,0.10088825,0.00027848643,0.14367086,0.27884683
1450000,1.2400117,0.6946038080423023,260.94444444444446,2.0,0.08213902,0.16439508,0.6946037317061887,0.4030206497086005,0.021254543,0.10217954,0.00027832924,0.14443243,0.24423747
1460000,1.3108064,0.12054808195734949,199.55,2.0,0.019061416,0.16364716,0.08824066430526345,0.30466723802352424,0.044501755,0.09477201,0.00027817322,0.13772485,0.22722149
1470000,1.3544171,0.261763412289838,293.9166666666667,2.0,0.018882265,0.15994957,0.2806683495524339,0.5484172250889242,0.03353716,0.09753518,0.0002780304,0.15307578,0.2998375
1480000,1.3654115,0.014212277292426734,180.4,2.0,-0.030562866,0.16491205,0.014212229812983423,0.22703895570593885,0.020483073,0.103531584,0.00027788623,0.13391799,0.31893975
1490000,1.3755535,-0.2874388291960349,346.6,2.0,-0.009041996,0.16742402,-0.28743886717827993,0.6052493204642088,0.038330298,0.09604942,0.000277729,0.13471445,0.30857095
