Steps,Policy/Entropy,Environment/Lesson,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Policy/Curiosity Reward
460000,0.8898758,11.0,0.33253273,0.11651724,0.01106589,0.09909971,0.0002863347,0.08914484,0.13149983,0.17951285988092422,126.83076923076923,0.1875252199895454,0.12531631758478892
470000,0.8730789,11.0,0.072569974,0.1150855,0.009242362,0.098180234,0.0002860493,0.10239532,0.13977979,-0.1504066057689488,190.94,-0.1504067051410675,0.19633196024224162
480000,0.8784908,11.0,0.03460288,0.10491521,0.011874404,0.09947,0.00028576638,0.082474835,0.12197602,-0.3173912422346842,208.1086956521739,-0.3173913528089938,0.1777190309240604
490000,0.8727072,11.0,0.06903558,0.09916685,0.012297114,0.09933343,0.00028545182,0.082665935,0.12179992,0.08221671858336776,173.66666666666666,0.07564967618150226,0.15301043232034703
500000,0.8551151,11.0,0.17761551,0.09688417,0.012132592,0.10009656,0.00028513971,0.08434289,0.118257366,0.23231775397289312,147.6875,0.23596917895170358,0.12467233752831816
510000,0.80104375,11.0,0.27107733,0.0989935,0.011300842,0.09480075,0.0002848279,0.07155981,0.07573054,0.26534653782820034,139.60526315789474,0.26020440697669983,0.10814488670051409
520000,0.751078,11.0,0.3014534,0.08209876,0.011626792,0.09599029,0.000284546,0.05904031,0.05692911,0.30366671207593754,133.3684210526316,0.3081774518087313,0.08245893213716517
530000,0.765322,11.0,0.3077507,0.062074747,0.010637703,0.09472283,0.00028426555,0.059587426,0.046371352,0.42256708641739926,117.40229885057471,0.42673251275406326,0.06951863534726896
540000,0.7570941,11.0,0.32794556,0.04775449,0.010248775,0.09859073,0.00028395155,0.051629703,0.048226576,0.3566349610669671,124.0,0.349698370766072,0.06411984364274845
550000,0.8013393,11.0,0.33449757,0.05479856,0.008265552,0.09674035,0.00028364034,0.0714556,0.0731173,0.5032823886886677,111.36470588235294,0.5039097617654239,0.08812846458818326
560000,0.75126094,11.0,0.40712598,0.0569964,0.007912131,0.10010693,0.00028332998,0.067206904,0.065287665,0.39421549058950894,122.8048780487805,0.4136341105147106,0.08583471747101057
570000,0.7507397,11.0,0.374509,0.052106056,0.009038594,0.10203485,0.00028305026,0.05024899,0.03183638,0.5436970060503091,100.43434343434343,0.527302997280853,0.052464047954841095
580000,0.68316466,11.0,0.4401502,0.04144555,0.009114651,0.09390133,0.00028276755,0.042782288,0.03340937,0.5304872160265733,105.20879120879121,0.5315072167178859,0.04529737209415306
590000,0.6041117,11.0,0.444865,0.040239554,0.011786586,0.09858721,0.0002824568,0.04375288,0.026506716,0.6689796727808291,77.93129770992367,0.6689435725028698,0.03457635796825903
600000,0.502958,11.0,0.51059496,0.034207534,0.012618503,0.1045454,0.00028214586,0.02779893,0.017821934,0.7049900018470012,69.05263157894737,0.7036065024540836,0.021140672713216162
610000,0.54771465,12.0,0.50555485,0.025895674,0.01285694,0.09899851,0.0002818363,0.030095011,0.023386847,0.7590037269427234,56.57222222222222,0.7597444420059521,0.017923147034081113
620000,0.39281568,14.0,0.6778019,0.032280974,0.006190291,0.09011261,0.00028155433,0.030156428,0.030872274,0.7905510809041043,44.179190751445084,0.7914142596583835,0.016212669592162304
630000,0.3863528,14.0,0.5239546,0.031468213,0.012262333,0.093900435,0.00028127318,0.013291458,0.0028106128,0.7219014367232965,68.63380281690141,0.7188581503029411,0.011205273339399368
640000,0.6363566,17.0,0.6493259,0.045121737,0.007456475,0.09674602,0.00028096506,0.04802108,0.043338038,0.8455997603517529,37.73359073359073,0.8467743706244689,0.02224298026547051
650000,0.49080077,19.0,0.72836894,0.0426173,0.005209221,0.09940642,0.0002806582,0.028136298,0.02006282,0.8447166824170078,37.93333333333333,0.8442500084638596,0.010379107639892027
660000,0.4367683,20.0,0.6065527,0.03605133,0.007465874,0.102720894,0.00028034448,0.027597796,0.019354817,0.5789643233043275,101.26190476190476,0.5803928329121499,0.03267618459358346
670000,0.48272002,20.0,0.41285118,0.030891757,0.01149959,0.10189587,0.00028003275,0.034406975,0.025849411,0.5859762239388704,99.93877551020408,0.5861938519745457,0.03486293224185439
680000,0.49722254,20.0,0.38872266,0.029347925,0.012151985,0.093628936,0.00027975213,0.042330056,0.03068566,0.5799454888604073,94.95454545454545,0.5799211959947239,0.04144484972242605
690000,0.4807736,20.0,0.39221162,0.032103732,0.012717649,0.09757018,0.00027947087,0.042521305,0.031356405,0.5750312862752859,97.42708333333333,0.5742117933308085,0.039281197026260394
700000,0.4536043,20.0,0.39479125,0.029584184,0.012951049,0.096325696,0.00027916036,0.030840307,0.022740938,0.568890998720966,95.1214953271028,0.569688454409626,0.035137060460855934
710000,0.44681737,20.0,0.3944435,0.02972353,0.012706627,0.09687657,0.00027885116,0.03528376,0.01739482,0.5689968303396689,94.70192307692308,0.5685865219969016,0.03366281541037516
720000,0.4547883,20.0,0.39768657,0.033145443,0.013235517,0.0983852,0.0002785415,0.034034085,0.021400463,0.6236033342347658,82.84297520661157,0.621454537653726,0.030125324408454467
730000,0.44283578,20.0,0.44990483,0.031605314,0.012025365,0.09550281,0.00027823113,0.030862978,0.024906103,0.6459375305026437,85.33035714285714,0.6486636836613927,0.02560678807952042
740000,0.40027875,20.0,0.44875523,0.02478785,0.012197506,0.09843668,0.00027794903,0.029004652,0.01836033,0.6439855424201358,88.0695652173913,0.6438695586245993,0.023419848702969436
750000,0.4831964,20.0,0.42997956,0.02391551,0.012356563,0.09388251,0.00027766923,0.03451127,0.021058992,0.6639559518965346,81.03305785123968,0.6639449015136593,0.030592601342835802
760000,0.37920782,20.0,0.4851919,0.020184267,0.011735136,0.097461194,0.0002773593,0.024915015,0.010235209,0.6776217247381628,77.69047619047619,0.6775793676811551,0.017885265895904646
770000,0.47188342,23.0,0.65554774,0.014135627,0.0034249858,0.10105948,0.0002770504,0.013697511,0.009163951,0.8481392267506241,37.11494252873563,0.847275878277775,0.006132123595098269
780000,0.4337344,25.0,0.68629074,0.011385671,0.0042965226,0.09759681,0.0002767376,0.009630446,0.015106751,0.8019056092635486,48.49132947976879,0.8092790874977445,0.005541134563658446
790000,0.37921593,25.0,0.46442014,0.008178213,0.010125094,0.09810948,0.0002764464,0.0068392223,0.003725445,0.47599641710479296,116.06521739130434,0.4692517636304206,0.008401763317588701
800000,0.55493605,25.0,0.33811587,0.011142156,0.013099397,0.09385937,0.00027616465,0.019758299,0.02329285,0.5656536319886571,97.54901960784314,0.5631320184410209,0.02259555145585434
810000,0.40425655,25.0,0.4195037,0.010371588,0.0130849285,0.097160876,0.00027585123,0.016814874,0.011017827,0.6270187230319412,87.35514018691589,0.6288086471182329,0.014456367028119362
820000,0.45621043,25.0,0.41112527,0.014725758,0.013481575,0.102204636,0.00027553964,0.020629197,0.012741677,0.6302732545348098,87.18852459016394,0.6289338826640578,0.018011690024154217
830000,0.52124363,25.0,0.4651419,0.019218098,0.011582275,0.103952594,0.0002752574,0.022924367,0.016708955,0.6705482407157456,81.2396694214876,0.6719366422862061,0.020909236630697617
840000,0.559501,27.0,0.5443642,0.018611869,0.009101858,0.097502075,0.00027497503,0.024862543,0.01642302,0.8154506382653145,45.208333333333336,0.8142222368882762,0.011722371757834346
850000,0.5095956,29.0,0.6878849,0.018375488,0.003676317,0.095539406,0.00027466696,0.01131635,0.0134642515,0.8163136491836439,44.98029556650246,0.8167340087479559,0.007306534983023272
860000,0.50130826,31.0,0.6260762,0.01704613,0.004695261,0.09546353,0.00027435628,0.02113391,0.011061015,0.7889400567297661,51.835978835978835,0.7889470987849765,0.010220220701143186
870000,0.39426053,32.0,0.642952,0.011155588,0.004853987,0.09647342,0.00027404804,0.012043254,0.0036622789,0.6990061967064523,69.63888888888889,0.7317352013610233,0.01166907699439222
880000,0.31399414,32.0,0.3981097,0.0043086903,0.014706574,0.096316434,0.0002737346,0.0046904124,0.0040124636,0.4882950195486336,97.95575221238938,0.46388010393109236,0.00480137564437954
890000,0.49817175,33.0,0.44235942,0.010208066,0.0138624655,0.09856425,0.0002734533,0.022237496,0.018858317,0.650724519887578,73.5,0.6494047647836257,0.017811457355083823
900000,0.65567493,33.0,0.3426284,0.018150438,0.009230344,0.09578642,0.00027316375,0.03298118,0.024849752,0.2236978298953424,155.85333333333332,0.22633769088669828,0.059659145665232484
910000,0.679712,33.0,0.29353514,0.028076475,0.010280975,0.09519696,0.00027285347,0.03207437,0.02140276,0.42177916136401966,131.14457831325302,0.4235365532520341,0.043788476879765253
920000,0.6016857,33.0,0.40661424,0.029074015,0.007609844,0.0956962,0.00027254043,0.021347847,0.009022524,0.6282202164821942,89.59633027522936,0.624281329025916,0.01918424761249607
930000,0.51459163,35.0,0.54704374,0.023204986,0.0075310073,0.0973142,0.00027222984,0.018027226,0.009661516,0.6720397111993017,75.02380952380952,0.6716481456680904,0.015443970136056166
940000,0.53429353,35.0,0.44618952,0.021534095,0.010261961,0.102677494,0.00027195294,0.022445487,0.017653393,0.5510860554027741,100.31182795698925,0.5533369097017473,0.024823919842420245
950000,0.53077286,35.0,0.4015875,0.017599389,0.0104171755,0.092589036,0.00027166735,0.016298575,0.011339589,0.5660000328783585,94.68686868686869,0.5658099940419197,0.01654783458885504
960000,0.5211876,35.0,0.42060766,0.014514863,0.01051676,0.09767951,0.00027135276,0.012709578,0.012296002,0.5396391777513941,97.88073394495413,0.5434228347407447,0.011977350996554984
970000,0.47519997,36.0,0.45718822,0.01045342,0.007880729,0.10024147,0.0002710438,0.0084184045,0.0029772904,0.7245482715585049,64.53947368421052,0.7199342291998235,0.00528146842704078
980000,0.3361791,37.0,0.5812949,0.008807487,0.0047721,0.09553555,0.00027073344,0.0052166977,0.0026635998,0.45939930263333595,103.8021978021978,0.46345288824775943,0.0069650979592394005
990000,0.32751483,37.0,0.3169819,0.01100229,0.0141331125,0.09767831,0.00027045404,0.008121412,0.0026238475,0.5088118053178358,115.74117647058823,0.5047698184138253,0.010241246793157188
1000000,0.40295893,37.0,0.37236708,0.010537262,0.015081775,0.10055693,0.00027017057,0.010516552,0.0026758607,0.6288395385275146,91.68518518518519,0.6299629526005851,0.011399729477017428
1010000,0.48457637,39.0,0.48176566,0.011722669,0.0067500905,0.09936959,0.00026985854,0.011301232,0.0034355342,0.7676183814385339,57.15942028985507,0.7673261624446018,0.0055040084480162685
1020000,0.19311355,39.0,0.42938212,0.008061618,0.0090328995,0.09542166,0.0002695339,0.0016968604,0.0024008725,0.14828017773354388,118.6063829787234,0.14056628878398608,0.002674257203120418
1030000,0.22820751,39.0,0.4021681,0.0056059845,0.016899895,0.09218985,0.00026924897,0.001650472,0.0022432618,0.5156850669272683,74.70866141732283,0.5303543369601093,0.0012398438182600782
1040000,0.290479,39.0,0.44227263,0.004672297,0.018438471,0.09523754,0.0002689695,0.0029270505,0.0006340824,0.6295662594672579,61.15384615384615,0.6175982900536977,0.0031383697240902945
1050000,0.46537003,40.0,0.5095342,0.006806438,0.015454057,0.095796436,0.00026865737,0.022301894,0.014382648,0.7014235021303402,61.088050314465406,0.7016666732119314,0.012979425943849035
1060000,0.6448083,41.0,0.37688294,0.015481046,0.007972164,0.106561735,0.00026835158,0.029476393,0.03268504,0.07632742739016456,153.66071428571428,0.08187494586621012,0.05106613163453793
1070000,0.6810293,41.0,0.15094404,0.02395475,0.009294674,0.09715988,0.00026806365,0.028684223,0.024261512,-0.13277970933372021,179.05357142857142,-0.12132169070996736,0.05001534631459467
1080000,0.650032,41.0,0.11142207,0.025590707,0.013844416,0.100155495,0.000267751,0.024496688,0.014342219,0.09727227108863493,161.76666666666668,0.11582481659064858,0.04343339434422363
1090000,0.62961996,41.0,0.11844837,0.027209824,0.011448635,0.09623735,0.0002674335,0.023516232,0.015455773,-0.07309765168385388,176.31034482758622,-0.07309775516904633,0.04219308729155053
1100000,0.6674156,41.0,0.110493794,0.025228677,0.014140505,0.10021628,0.00026715398,0.021710519,0.013886239,0.13659095412092,150.13636363636363,0.11966662042176546,0.03316070751717953
1110000,0.688478,41.0,0.1619062,0.022229671,0.011492209,0.101029575,0.00026687182,0.02183085,0.01155744,0.08048592443514804,156.4915254237288,0.0804858288522494,0.035705873967637705
1120000,0.74528164,41.0,0.20093302,0.025667826,0.010896565,0.10319886,0.000266557,0.026343375,0.01635547,0.10603594689701612,160.53846153846155,0.10603584968126738,0.04377968558893861
1130000,0.70040315,41.0,0.20862707,0.028203001,0.010567032,0.097227365,0.00026624318,0.02608854,0.011798665,0.12971880310215056,161.375,0.14762958600407555,0.043578274729144245
1140000,0.6797742,41.0,0.15354119,0.028325537,0.010884149,0.10010402,0.00026592912,0.024192845,0.0109040635,0.028879361600486625,168.1551724137931,0.02890224960343591,0.041039467709448094
1150000,0.7175242,41.0,0.1248272,0.025379142,0.011128405,0.10273864,0.0002656458,0.020070357,0.013272748,0.10240327850765278,162.51612903225808,0.08490471234397283,0.03560573905373791
1160000,0.70328015,41.0,0.19486472,0.0245905,0.012008335,0.10074494,0.00026536486,0.020843199,0.016586674,0.2290628470979847,144.36231884057972,0.22906275633452594,0.02985867998306302
1170000,0.69973963,41.0,0.24035165,0.022869712,0.010888765,0.09539615,0.00026505257,0.02062651,0.011027179,0.22476195024126874,142.55714285714285,0.21862314101578534,0.029135838674003448
1180000,0.66528624,41.0,0.24193503,0.024480136,0.010487706,0.09758569,0.00026473953,0.018167991,0.013173701,0.2690241983956725,134.42028985507247,0.2694492327130359,0.024438475285643253
1190000,0.6937162,41.0,0.25356606,0.025774926,0.010678968,0.09735818,0.00026442745,0.020651517,0.008536991,0.25747190740612613,142.0909090909091,0.2572293958880685,0.028732932039669583
1200000,0.6885565,41.0,0.27096966,0.02705485,0.009521247,0.106698364,0.0002641473,0.022309924,0.011906015,0.36162690617449916,128.56716417910448,0.36073129479564836,0.028243085506081983
1210000,0.64989287,41.0,0.27476823,0.02611856,0.01019747,0.094818175,0.00026386525,0.020336736,0.007961741,0.2599911587778479,140.32,0.2657499548635985,0.030707577519167802
1220000,0.66746736,41.0,0.28196853,0.025384223,0.010154706,0.090908706,0.00026355198,0.016804114,0.011064148,0.33417596887900597,130.48611111111111,0.35292954008344196,0.022645366023963606
1230000,0.61237234,41.0,0.25990212,0.023646051,0.0101009505,0.09919077,0.00026323818,0.016627068,0.010165206,0.1384428343353376,154.29850746268656,0.12174015711335574,0.025570352591731696
1240000,0.6694449,41.0,0.25019893,0.020577257,0.010378601,0.09734483,0.00026292697,0.019912403,0.012878813,0.21763813788669983,144.27142857142857,0.21763804767813003,0.028264555735846183
1250000,0.63925,41.0,0.25276417,0.019953795,0.010476537,0.10112491,0.00026264656,0.017262489,0.0070325607,0.32260892684881887,128.16,0.32260884284973146,0.023200186882168055
1260000,0.61481225,41.0,0.28782454,0.019763505,0.009212754,0.09707723,0.00026236867,0.013228826,0.0075229853,0.18906767766895718,143.47826086956522,0.18288230720688314,0.019469514112536085
1270000,0.6785148,41.0,0.2539742,0.020693801,0.010113231,0.09528914,0.00026205875,0.01697978,0.011606695,0.2031299147494863,139.53246753246754,0.2035454066542836,0.024600442607778234
1280000,0.6619759,41.0,0.26183692,0.021669215,0.009427828,0.094850056,0.00026174448,0.021216746,0.013417182,0.26383337969397846,141.13636363636363,0.26296460447889386,0.030260066868680897
1290000,0.6473363,41.0,0.2414333,0.022211352,0.011057356,0.09677954,0.0002614317,0.016352514,0.010585236,0.3280598695139186,128.33333333333334,0.3319450994081135,0.023071355784689135
1300000,0.6501185,41.0,0.30649468,0.02020066,0.012639051,0.09816305,0.00026115202,0.037500773,0.023131276,0.37649803232760676,121.56626506024097,0.37276012904760314,0.019216902657673215
1310000,0.63582987,41.0,0.34063944,0.021780945,0.008876916,0.094343685,0.0002608688,0.026154388,0.02512159,0.31393337427638474,130.28,0.31382662256558735,0.10864711896671603
1320000,0.62847054,41.0,0.33147314,0.019992381,0.009089371,0.100616135,0.00026055356,0.014051482,0.013168189,0.3461792062415043,121.675,0.3462291218340397,0.017232077597873284
1330000,0.5984629,41.0,0.32783678,0.021029197,0.009378208,0.09258844,0.00026023723,0.015180983,0.00841287,0.31543886303441904,131.8860759493671,0.3153543868396856,0.02099118538236222
1340000,0.6279967,41.0,0.3389337,0.019755267,0.008675007,0.096630305,0.00025992395,0.015254842,0.008123962,0.45398471079734637,109.5632183908046,0.45537927232939623,0.017234028659589673
1350000,0.614224,41.0,0.38616082,0.020729596,0.007956417,0.09680907,0.00025964453,0.025035467,0.037541535,0.430413831362565,115.37931034482759,0.4304903824438994,0.03135464136922282
1360000,0.5513391,41.0,0.3436371,0.022291979,0.008740059,0.0938188,0.00025935896,0.016809165,0.014990884,0.23824893014815945,132.58666666666667,0.2365955114364624,0.018283480030174055
1370000,0.5663803,41.0,0.25750938,0.025555456,0.011134312,0.10328704,0.0002590447,0.01779944,0.017949969,0.32531605893141263,125.2987012987013,0.3299871320143724,0.029239164717579022
1380000,0.56158715,41.0,0.3228927,0.025320776,0.009282367,0.103722334,0.00025872787,0.025078338,0.036442347,0.4003252410471848,118.2439024390244,0.3969999540735174,0.03177906322166508
1390000,0.5511946,41.0,0.34139976,0.016864704,0.009581102,0.09352335,0.0002584465,0.014514206,0.0116027035,0.4227287192222511,114.06976744186046,0.42237205352894097,0.018344285034271348
1400000,0.5759172,41.0,0.32071593,0.019504517,0.009014218,0.0996497,0.00025816727,0.02427333,0.04079108,0.39221035709626795,118.03571428571429,0.39583524921361135,0.03330914614009945
1410000,0.5806807,41.0,0.39136896,0.0155595895,0.0076754475,0.09696932,0.00025785563,0.015702222,0.009835697,0.4880183541272245,110.32967032967034,0.48583699299229516,0.017486515113463004
1420000,0.56066394,41.0,0.4039986,0.01506085,0.007426507,0.099328026,0.00025754457,0.020718094,0.027618777,0.457011029973708,115.3076923076923,0.4575530719626081,0.023102544626773715
1430000,0.537203,41.0,0.3819269,0.013843807,0.008078913,0.10079861,0.00025723426,0.016509585,0.019630738,0.4546208717889385,113.3,0.4540041245520115,0.022878234303789213
1440000,0.5303817,41.0,0.37445536,0.012193366,0.008629178,0.09564052,0.00025695452,0.013768598,0.0068883607,0.41562794673603115,115.80232558139535,0.4223875600931256,0.015892823876509834
1450000,0.6081854,41.0,0.35299653,0.013580818,0.0088644605,0.096760735,0.00025667288,0.01604962,0.015266295,0.43757249889692856,112.3586956521739,0.433974862739604,0.02210470347825478
1460000,0.580495,41.0,0.43254152,0.015662616,0.006344887,0.092937455,0.00025636368,0.021135798,0.024967805,0.5294245981194667,103.37894736842105,0.52811698457028,0.01996497847659989
1470000,0.49743596,41.0,0.40631586,0.01518353,0.007832247,0.104918875,0.00025605274,0.011695565,0.0049710996,0.44069023153689857,112.18823529411765,0.44015682830530056,0.013663134287001893
