Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
6410000,1.5849197,293.0,0.1641845,0.033385955,0.33358039407814133,0.33358039407814133,0.12648376681061244,0.06750726,0.0982469,4.1993844e-05,0.020842284,1.253002,1.0
6420000,1.581278,98.0,0.17460278,0.029763222,0.8852214194261111,0.8852214194261111,0.11378337249894124,0.059541088,0.095295526,4.1982043e-05,0.0140943555,1.3960692,1.0
6430000,1.5957834,184.47058823529412,0.12656634,0.03327499,0.46068876841764683,0.46068876841764683,0.08604671384444587,0.06850794,0.09912684,4.1968757e-05,0.21610048,1.350586,1.0
6440000,1.6079377,481.57142857142856,0.1969561,0.044093322,1.09940691474434,1.09940691474434,0.14568883434861032,0.052103274,0.08755445,4.1955478e-05,0.015379319,1.3959162,1.0
6450000,1.6353462,2591.1428571428573,0.028179498,0.040909417,0.5374011118907683,0.5374011118907683,1.0236741072388083,0.0621013,0.09678415,4.194363e-05,0.022830408,1.2529656,1.0
6460000,1.6256934,1046.7857142857142,0.11242434,0.04401411,1.4578688048567123,1.4578688048567123,0.5175312182691414,0.07238583,0.0966393,4.1931915e-05,0.033802614,1.1168326,1.0
6470000,1.6450064,408.55555555555554,0.13560826,0.03850542,0.4951467317751796,0.4951467317751796,0.10973047427251004,0.061309166,0.09866268,4.1918887e-05,0.023227056,1.2727606,1.0
6480000,1.6530843,400.5625,0.1471325,0.03609048,0.5490373208960748,0.5490373208960748,0.1335701407479064,0.036863,0.09130697,4.1905783e-05,0.0223303,1.3681267,1.0
6490000,1.6197971,163.72222222222223,0.14404045,0.03762265,1.2734645071692041,1.2734645071692041,0.07617888087002535,0.09487498,0.09659958,4.1893887e-05,0.024010058,1.2850455,1.0
6500000,1.6659575,662.8888888888889,0.1932051,0.042601872,0.6894647340932774,0.6894647340932774,0.19966533214199658,0.12824927,0.10011393,4.188206e-05,0.0627173,1.1873913,1.0
6510000,1.6245601,405.5238095238095,0.11368172,0.039970048,0.8155162573355177,0.8155162573355177,0.11955898294044429,0.2807879,0.10112468,4.1868945e-05,0.024851486,1.3386059,1.0
6520000,1.6213666,150.4375,0.19523714,0.037410405,2.333759576991565,2.333759576991565,0.0933542764178128,0.12083499,0.0979823,4.1855754e-05,0.025370846,1.2384773,1.0
6530000,1.6285338,1023.0526315789474,0.042405613,0.035390094,0.23328379030791366,0.23328379030791366,0.5663789941609139,0.35085374,0.09809109,4.1843963e-05,0.0333592,1.275715,1.0
6540000,1.6201593,785.4285714285714,-0.1123833,0.027479587,0.3911049189062097,0.3911049189062097,0.18880689967227227,0.059763383,0.09565757,4.183202e-05,0.017452052,1.4223644,1.0
6550000,1.6373248,208.66666666666666,0.14146939,0.030966736,0.45885384664767226,0.45885384664767226,0.15974315403501452,0.103953436,0.091280855,4.1818952e-05,0.02115302,1.3621708,1.0
