Steps,Policy/Entropy,Environment/Lesson,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
10000,2.1845243,0.0,-0.9267804203554988,241.90243902439025,-0.13455905,0.07979918,-0.9267805734785591,0.19322709702863927,0.0026900899,0.09775651,0.0002998395,0.10018635,1.4675843
20000,2.0800533,0.0,-0.9999999310821295,248.0,-0.24497919,0.13312319,-1.0000000894069672,0.8837602366693318,0.0025680552,0.1031,0.00029956485,0.34396228,1.0242062
30000,1.9533818,0.0,-0.9999999310821295,248.0,-0.31596723,0.6503531,-1.0000000894069672,3.9476690880954264,0.12517315,0.108334035,0.00029927987,0.77145875,1.3159732
40000,1.6199282,0.0,-0.9543736698105931,244.21212121212122,-0.35195485,0.71089745,-1.0000000894069672,1.1066177329048514,0.0016683905,0.10382871,0.00029895504,0.31710115,0.7225216
50000,1.5543289,0.0,-0.9585283877861845,243.78048780487805,-0.36861128,0.60757077,-0.9236667532296408,0.8159143678134396,0.004175938,0.10911462,0.00029863173,0.3570001,0.65788585
60000,1.4385861,0.0,-0.72691188537832,222.32075471698113,-0.35251036,0.6327134,-0.7423590473257579,0.949948786614606,0.008873502,0.102870375,0.0002983326,0.30195177,0.69703144
70000,1.3271066,0.0,0.06688631133395521,123.16470588235295,-0.1462436,0.5392063,0.07954898686969981,0.2893765341928777,0.019358577,0.10449945,0.00029805492,0.20993057,0.53548896
80000,1.2129208,0.0,0.15091191044066574,110.5632183908046,0.0016272976,0.41247734,0.15088119965860214,0.2287909847352354,0.017120874,0.104973935,0.00029777226,0.18923241,0.39958224
90000,1.236482,0.0,0.2784711852615986,99.90384615384616,0.034203384,0.33065006,0.2784711320239764,0.16115365275898233,0.022749322,0.09556118,0.0002974589,0.15186997,0.26080385
100000,1.222907,0.0,0.3005555846920127,95.31372549019608,0.12353339,0.28336233,0.294287106188217,0.1504199149428249,0.019537294,0.100031875,0.00029714598,0.14900489,0.2830442
110000,1.1599883,0.0,0.1604015484812077,112.19318181818181,0.059288148,0.23298396,0.15194753984387002,0.17740584695397804,0.017304588,0.099194214,0.00029683244,0.15218791,0.2518493
