Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
5190000,0.73227787,5.37153,1.0547152,0.10428611,4.815629e-05,59.99390243902439,8.931385656682457,8.931385656682457,1.0
5200000,0.7463134,7.6130557,3.1863856,0.09736743,4.8050806e-05,60.46478873239437,12.832912641511836,12.832912641511836,1.0
5210000,0.8590055,6.8902283,1.5692604,0.09926449,4.794569e-05,90.7625,11.66386772968151,11.66386772968151,1.0
5220000,0.7833063,6.9133973,1.7097524,0.1043162,4.78425e-05,84.58928571428571,12.882850087440765,12.882850087440765,1.0
5230000,0.7254082,7.344288,0.83931637,0.10554042,4.7748872e-05,64.76351351351352,12.060829521836462,12.060829521836462,1.0
5240000,0.6838843,7.1518607,0.9669054,0.0983568,4.7655536e-05,53.31868131868132,11.642210289017184,11.642210289017184,1.0
5250000,0.7742516,6.145215,2.023617,0.098858014,4.7552654e-05,58.42767295597484,9.979528395634777,9.979528395634777,1.0
5260000,0.6814535,7.1783276,1.4381907,0.09500956,4.7449885e-05,57.57396449704142,10.420341127722926,10.420341127722926,1.0
5270000,0.76990503,6.88151,1.2525063,0.10040429,4.7355912e-05,69.22047244094489,10.92857675999403,10.92857675999403,1.0
5280000,0.7657581,7.1469135,1.245849,0.09731074,4.725247e-05,79.89516129032258,11.399006970529634,11.399006970529634,1.0
5290000,0.89528954,5.828582,1.9349988,0.09635243,4.7147576e-05,83.22857142857143,11.189026167370239,11.189026167370239,1.0
5300000,0.82730484,5.8928466,2.4099019,0.09520115,4.704329e-05,67.42857142857143,12.603307877074588,12.603307877074588,1.0
5310000,0.70218486,6.6727724,1.363359,0.095389515,4.6950077e-05,50.917582417582416,11.18847809273463,11.18847809273463,1.0
5320000,0.77658445,7.40586,2.277997,0.10101302,4.68561e-05,69.45038167938931,11.755603251566413,11.755603251566413,1.0
5330000,0.81815827,6.250379,1.1075599,0.09822663,4.6749086e-05,82.75925925925925,10.630604868685758,10.630604868685758,1.0
5340000,0.7342297,7.327281,1.3153727,0.09884586,4.6643778e-05,61.30075187969925,12.859752779728488,12.859752779728488,1.0
5350000,0.74102354,7.0044775,0.5441728,0.10133912,4.6551042e-05,56.8875,9.657227249443531,9.657227249443531,1.0
5360000,0.67726666,7.2775483,1.2794068,0.09723352,4.6458426e-05,52.75555555555555,10.740721244282193,10.740721244282193,1.0
5370000,0.8366555,6.0714664,1.4442083,0.096194245,4.6353423e-05,62.30508474576271,9.704449250417596,9.704449250417596,1.0
5380000,0.6912386,5.513497,1.2712743,0.0953361,4.624245e-05,64.63829787234043,8.590649143287115,8.590649143287115,1.0
5390000,0.7459766,6.14239,0.4065575,0.09287439,4.6149602e-05,74.4108527131783,9.816950032184291,9.816950032184291,1.0
5400000,0.6957373,6.0191717,0.79125774,0.10026522,4.6055768e-05,48.78974358974359,8.474737433898143,8.474737433898143,1.0
5410000,0.70502776,6.7165937,1.6441456,0.098236755,4.594829e-05,62.89510489510489,11.723157318634586,11.723157318634586,1.0
5420000,0.7119215,6.46875,1.1931565,0.0930404,4.584346e-05,58.1566265060241,11.10827633846237,11.10827633846237,1.0
5430000,0.74481106,6.036068,1.1179829,0.1023046,4.575111e-05,71.20472440944881,9.811401847749949,9.811401847749949,1.0
5440000,0.7311771,5.816269,2.669783,0.09253218,4.5650704e-05,78.4,11.59863266916502,11.59863266916502,1.0
5450000,0.7465734,6.4699616,0.57179683,0.10186873,4.555246e-05,74.976,9.991341674039441,9.991341674039441,1.0
5460000,0.71488744,6.7729416,1.0814985,0.092081845,4.545808e-05,70.28260869565217,12.320954907899923,12.320954907899923,1.0
5470000,0.6323576,5.60077,0.9461814,0.10003789,4.5351764e-05,54.38709677419355,8.328525150206781,8.328525150206781,1.0
5480000,0.5977836,6.3888116,0.5978269,0.10172673,4.5246845e-05,54.24309392265194,10.506166070864346,10.506166070864346,1.0
5490000,0.67861325,5.817567,1.0937004,0.09431316,4.5143828e-05,53.66483516483517,9.23221762756725,9.23221762756725,1.0
5500000,0.6413057,7.4824247,2.17247,0.0984491,4.505008e-05,79.80833333333334,13.44681869695584,13.44681869695584,1.0
5510000,0.7060666,6.842706,2.6736577,0.096873894,4.4956374e-05,75.47540983606558,12.521782532090047,12.521782532090047,1.0
5520000,0.63460505,6.728835,2.3108382,0.09951024,4.4853277e-05,69.54814814814814,11.484857934492606,11.484857934492606,1.0
5530000,0.6720383,7.2161746,0.94710827,0.10099647,4.4749224e-05,61.15,10.099905230104923,10.099905230104923,1.0
5540000,0.71653533,6.082306,1.3276446,0.09589563,4.4644585e-05,50.14792899408284,7.879051370733588,7.879051370733588,1.0
5550000,0.6987206,6.7493625,1.1329278,0.09284571,4.454947e-05,67.47857142857143,10.455273199932916,10.455273199932916,1.0
5560000,0.70192313,6.7396994,1.4523528,0.095632695,4.4454177e-05,56.141975308641975,11.045775688080877,11.045775688080877,1.0
5570000,0.7234439,6.307747,1.655603,0.09728186,4.434927e-05,62.8013698630137,10.887192589371171,10.887192589371171,1.0
5580000,0.6729101,5.255031,0.99972665,0.093070194,4.4244727e-05,43.72330097087379,7.237385921107912,7.237385921107912,1.0
5590000,0.5971248,6.7036834,1.328911,0.10465297,4.415127e-05,63.63225806451613,11.0060745023912,11.0060745023912,1.0
5600000,0.68653166,6.98462,1.5620334,0.102908514,4.4056338e-05,62.568,12.407920960664748,12.407920960664748,1.0
5610000,0.678771,6.98171,1.329747,0.10544602,4.3948945e-05,56.861635220125784,10.928413119912147,10.928413119912147,1.0
5620000,0.6873684,6.4703608,0.65408236,0.08764799,4.38456e-05,73.47058823529412,10.204208361395334,10.204208361395334,1.0
5630000,0.7133546,6.6438155,1.9803088,0.09760266,4.3742424e-05,61.346666666666664,11.610053309202193,11.610053309202193,1.0
5640000,0.6907216,5.868423,1.3871024,0.106261104,4.3649692e-05,49.74111675126903,8.086386165037979,8.086386165037979,1.0
5650000,0.8473329,6.7119308,1.1325265,0.100415945,4.3552493e-05,61.20289855072464,10.208032861999843,10.208032861999843,1.0
5660000,0.62556124,6.697333,1.0818118,0.09737508,4.3448006e-05,53.331428571428575,11.251773802893503,11.251773802893503,1.0
5670000,0.65952945,6.256545,0.4490704,0.09614151,4.3343087e-05,70.75714285714285,9.640063095092774,9.640063095092774,1.0
5680000,0.6416248,6.511467,1.4654864,0.103494026,4.3249907e-05,79.91056910569105,11.773075094552544,11.773075094552544,1.0
5690000,0.66810226,6.39419,0.77689815,0.09459796,4.3156608e-05,64.74,10.388764816125233,10.388764816125233,1.0
5700000,0.6465887,7.2978964,2.14919,0.09148599,4.3053966e-05,72.93846153846154,13.884289765658306,13.884289765658306,1.0
5710000,0.72897875,8.245508,2.353582,0.09355123,4.2951106e-05,73.04273504273505,12.829282768634187,12.829282768634187,1.0
5720000,0.6596165,6.260523,0.75510293,0.09704784,4.2847376e-05,61.92142857142857,8.35850146887959,8.35850146887959,1.0
5730000,0.70041984,7.0299315,0.7766941,0.09523699,4.2741976e-05,79.55645161290323,12.455347189903259,12.455347189903259,1.0
5740000,0.74051464,6.773339,1.1473058,0.09974974,4.2644075e-05,51.433734939759034,10.962264865277762,10.962264865277762,1.0
5750000,0.66791046,6.0282006,1.8047707,0.099501155,4.254649e-05,46.71348314606742,9.21668364492695,9.21668364492695,1.0
5760000,0.7028087,6.243726,0.6956139,0.10002123,4.2448755e-05,46.220588235294116,9.130046873992564,9.130046873992564,1.0
5770000,0.66449255,7.581311,1.9376905,0.10300718,4.2355136e-05,57.45695364238411,12.177901089191437,12.177901089191437,1.0
5780000,0.68306875,5.8504243,0.75892895,0.10409341,4.2252734e-05,73.36065573770492,9.177449825381444,9.177449825381444,1.0
5790000,0.6932252,6.81485,2.3551137,0.10004157,4.214877e-05,58.76158940397351,9.97211589468153,9.97211589468153,1.0
5800000,0.7077962,7.2045236,0.8240922,0.10000298,4.2044667e-05,66.86206896551724,10.702910668320126,10.702910668320126,1.0
5810000,0.600943,8.119434,1.3020583,0.0938404,4.1951098e-05,51.48235294117647,13.147824239029603,13.147824239029603,1.0
5820000,0.68715924,5.9176464,1.3882554,0.09738371,4.1858544e-05,75.76612903225806,10.220419530666643,10.220419530666643,1.0
5830000,0.66827387,5.568222,1.7323525,0.097098395,4.1756033e-05,54.91011235955056,9.834982904155602,9.834982904155602,1.0
